node_name	condition
25	Susceptible
130	Susceptible
283	Susceptible
468	Susceptible
621	Susceptible
752	Infectious
768	Susceptible
769	Susceptible
851	Susceptible
911	Susceptible
1159	Susceptible
1222	Susceptible
1342	Infectious
1369	Susceptible
1374	Susceptible
1443	Susceptible
1541	Susceptible
1575	Susceptible
1842	Infectious
1963	Susceptible
2001	Susceptible
2042	Susceptible
2073	Susceptible
2101	Infectious
2313	Susceptible
2413	Susceptible
2698	Susceptible
2702	Susceptible
2735	Susceptible
2769	Susceptible
2860	Susceptible
2866	Susceptible
2926	Susceptible
2954	Infectious
2981	Susceptible
3074	Susceptible
3163	Susceptible
3365	Susceptible
3368	Susceptible
3406	Susceptible
3456	Infectious
3463	Susceptible
3531	Susceptible
3579	Susceptible
3589	Susceptible
3599	Susceptible
3614	Susceptible
3704	Susceptible
3710	Susceptible
3731	Susceptible
3754	Susceptible
3820	Susceptible
3833	Susceptible
3876	Susceptible
3916	Susceptible
4006	Susceptible
4212	Susceptible
4304	Susceptible
4439	Susceptible
4505	Susceptible
4510	Infectious
4552	Susceptible
4564	Infectious
4725	Susceptible
4774	Susceptible
4920	Susceptible
5114	Susceptible
5165	Susceptible
5187	Infectious
5199	Susceptible
5340	Susceptible
5351	Susceptible
5410	Susceptible
5412	Susceptible
5458	Susceptible
5607	Susceptible
5701	Susceptible
5704	Susceptible
5786	Susceptible
5825	Susceptible
5991	Susceptible
6158	Susceptible
6450	Susceptible
6589	Susceptible
6624	Susceptible
6683	Susceptible
6830	Susceptible
6932	Susceptible
7002	Susceptible
7167	Susceptible
7229	Infectious
7290	Susceptible
7339	Susceptible
7396	Susceptible
7402	Susceptible
7497	Susceptible
7637	Susceptible
7675	Susceptible
7687	Susceptible
7949	Susceptible
7969	Susceptible
8362	Susceptible
8491	Susceptible
8505	Susceptible
8523	Susceptible
8725	Susceptible
8987	Susceptible
9042	Susceptible
9090	Susceptible
9132	Susceptible
9203	Susceptible
9257	Susceptible
9299	Susceptible
9310	Infectious
9537	Susceptible
9607	Susceptible
9682	Susceptible
