node_name	condition
172	Infectious
389	Susceptible
609	Susceptible
729	Susceptible
1134	Susceptible
1187	Susceptible
1282	Susceptible
1341	Susceptible
1361	Susceptible
2033	Susceptible
2359	Susceptible
2480	Susceptible
2841	Susceptible
2847	Susceptible
3151	Susceptible
3587	Susceptible
3675	Susceptible
4237	Susceptible
4354	Susceptible
4662	Susceptible
4722	Susceptible
4791	Susceptible
4836	Susceptible
5702	Susceptible
5723	Susceptible
5920	Susceptible
6566	Susceptible
6584	Infectious
6587	Susceptible
6756	Susceptible
6893	Susceptible
7012	Susceptible
7215	Susceptible
7246	Susceptible
7250	Susceptible
7338	Infectious
7364	Susceptible
7431	Susceptible
7507	Susceptible
7561	Susceptible
7568	Susceptible
7619	Susceptible
7824	Infectious
7871	Susceptible
7954	Infectious
8184	Susceptible
8339	Susceptible
8395	Susceptible
8708	Susceptible
8790	Susceptible
8864	Susceptible
9342	Susceptible
9544	Susceptible
9632	Susceptible
10160	Susceptible
10163	Susceptible
10372	Susceptible
10413	Susceptible
10481	Susceptible
10539	Susceptible
10716	Susceptible
11036	Susceptible
11158	Infectious
11186	Susceptible
11317	Susceptible
11373	Susceptible
11409	Susceptible
11847	Infectious
11992	Susceptible
12010	Susceptible
12254	Susceptible
12439	Susceptible
12448	Susceptible
12451	Susceptible
12745	Susceptible
12792	Susceptible
12828	Susceptible
12973	Susceptible
13166	Susceptible
13224	Susceptible
13374	Susceptible
13438	Infectious
13461	Susceptible
13891	Infectious
14097	Susceptible
14192	Susceptible
14316	Susceptible
14778	Susceptible
14779	Susceptible
14846	Susceptible
14850	Susceptible
14852	Susceptible
15328	Susceptible
15361	Susceptible
15508	Susceptible
15541	Susceptible
15570	Susceptible
16002	Susceptible
16026	Susceptible
16071	Susceptible
16164	Susceptible
16243	Susceptible
16392	Susceptible
16506	Susceptible
16661	Susceptible
16898	Susceptible
17459	Susceptible
17518	Susceptible
17702	Susceptible
17826	Susceptible
17846	Susceptible
17874	Infectious
17910	Susceptible
18152	Susceptible
18164	Susceptible
18530	Susceptible
18554	Susceptible
18572	Susceptible
18612	Susceptible
19090	Susceptible
19278	Susceptible
19448	Susceptible
19517	Susceptible
19591	Susceptible
19649	Susceptible
19724	Susceptible
19968	Infectious
20024	Susceptible
20573	Susceptible
20690	Susceptible
20718	Susceptible
20758	Susceptible
21038	Susceptible
21054	Susceptible
21220	Susceptible
21221	Susceptible
21225	Susceptible
21309	Susceptible
21535	Susceptible
21551	Susceptible
21743	Susceptible
22178	Susceptible
22289	Susceptible
22290	Susceptible
22376	Susceptible
22432	Susceptible
22550	Susceptible
22798	Susceptible
22949	Susceptible
23000	Infectious
23126	Susceptible
23143	Susceptible
23406	Susceptible
23475	Susceptible
23553	Susceptible
23681	Infectious
23720	Infectious
23790	Susceptible
24065	Susceptible
24082	Susceptible
24124	Susceptible
24231	Susceptible
24536	Susceptible
24661	Susceptible
24711	Susceptible
24763	Susceptible
24772	Susceptible
24795	Susceptible
24901	Susceptible
25737	Susceptible
25855	Susceptible
26181	Susceptible
26217	Susceptible
26292	Susceptible
26399	Susceptible
26833	Susceptible
27134	Susceptible
27415	Susceptible
27769	Susceptible
27857	Susceptible
27893	Infectious
27934	Susceptible
28374	Susceptible
28440	Susceptible
28625	Susceptible
28631	Susceptible
28632	Susceptible
28900	Susceptible
29103	Susceptible
29130	Susceptible
29361	Susceptible
29726	Susceptible
29954	Susceptible
