node_name	condition
37	Susceptible
150	Susceptible
165	Susceptible
177	Susceptible
225	Susceptible
312	Susceptible
336	Susceptible
369	Susceptible
385	Susceptible
391	Susceptible
497	Susceptible
592	Susceptible
680	Susceptible
861	Susceptible
906	Susceptible
1092	Susceptible
1211	Susceptible
1266	Susceptible
1340	Susceptible
1397	Susceptible
1656	Susceptible
2024	Infectious
2358	Infectious
2381	Susceptible
2399	Susceptible
2570	Infectious
2594	Susceptible
2634	Susceptible
2682	Susceptible
2725	Susceptible
2749	Susceptible
2812	Susceptible
2911	Susceptible
3008	Susceptible
3090	Susceptible
3146	Susceptible
3149	Susceptible
3219	Susceptible
3224	Infectious
3234	Susceptible
3235	Susceptible
3239	Susceptible
3347	Susceptible
3468	Susceptible
3484	Susceptible
3551	Susceptible
3738	Susceptible
3789	Susceptible
3796	Susceptible
4228	Susceptible
4246	Infectious
4264	Infectious
4295	Susceptible
4337	Susceptible
4343	Susceptible
4427	Susceptible
4438	Susceptible
4466	Susceptible
4546	Infectious
4909	Susceptible
4985	Susceptible
4986	Susceptible
4987	Susceptible
5379	Susceptible
5479	Susceptible
5490	Susceptible
5542	Susceptible
5683	Susceptible
5870	Susceptible
6018	Susceptible
6335	Susceptible
6621	Susceptible
6678	Infectious
6724	Susceptible
6842	Susceptible
6845	Susceptible
6976	Infectious
7156	Susceptible
7193	Susceptible
7239	Susceptible
7278	Susceptible
7288	Susceptible
7477	Susceptible
7606	Susceptible
7620	Susceptible
7706	Susceptible
7845	Susceptible
7892	Susceptible
7966	Susceptible
8030	Susceptible
8208	Infectious
8377	Susceptible
8437	Susceptible
8446	Susceptible
8474	Susceptible
8481	Susceptible
8494	Susceptible
8588	Susceptible
8650	Susceptible
8773	Infectious
8847	Susceptible
9404	Susceptible
9495	Infectious
9507	Susceptible
9603	Susceptible
9616	Susceptible
9624	Susceptible
9688	Susceptible
9919	Susceptible
10070	Susceptible
10076	Susceptible
10132	Susceptible
10176	Susceptible
10294	Susceptible
10322	Susceptible
10464	Susceptible
10477	Susceptible
10494	Susceptible
10506	Susceptible
10736	Infectious
10942	Susceptible
11211	Susceptible
11251	Susceptible
11263	Susceptible
11280	Susceptible
11319	Susceptible
11386	Susceptible
11463	Susceptible
11494	Susceptible
11514	Susceptible
11530	Infectious
11542	Susceptible
11552	Susceptible
11622	Susceptible
11661	Susceptible
11719	Infectious
11818	Infectious
11923	Susceptible
12016	Susceptible
12022	Infectious
12025	Susceptible
12028	Susceptible
12065	Susceptible
12099	Susceptible
12332	Susceptible
12384	Susceptible
12398	Infectious
12426	Susceptible
12441	Susceptible
