node_name	condition
59	Susceptible
217	Susceptible
476	Susceptible
554	Infectious
725	Susceptible
954	Susceptible
963	Susceptible
1020	Susceptible
1067	Susceptible
1422	Susceptible
1814	Susceptible
1840	Susceptible
2008	Susceptible
2267	Susceptible
2278	Susceptible
2382	Susceptible
2394	Susceptible
2654	Susceptible
2788	Susceptible
2993	Susceptible
3194	Susceptible
3457	Susceptible
3651	Susceptible
3706	Susceptible
3868	Susceptible
3873	Susceptible
3950	Susceptible
3975	Susceptible
4136	Susceptible
4199	Susceptible
4356	Susceptible
4694	Susceptible
4918	Infectious
5308	Susceptible
5325	Susceptible
5421	Infectious
5423	Susceptible
5508	Susceptible
5668	Susceptible
5696	Susceptible
5772	Susceptible
5985	Susceptible
6033	Susceptible
6035	Infectious
6390	Infectious
6634	Susceptible
6704	Infectious
7105	Susceptible
7164	Susceptible
7472	Susceptible
7587	Susceptible
7736	Susceptible
7875	Susceptible
7939	Susceptible
7959	Susceptible
8076	Susceptible
8195	Infectious
8372	Susceptible
8392	Susceptible
8411	Susceptible
8620	Infectious
8813	Susceptible
9180	Susceptible
9460	Susceptible
9718	Susceptible
9725	Susceptible
10028	Susceptible
10060	Susceptible
10228	Susceptible
10717	Susceptible
10843	Susceptible
11142	Susceptible
11213	Infectious
11284	Susceptible
11503	Susceptible
11566	Susceptible
11709	Infectious
11974	Susceptible
12231	Susceptible
12484	Susceptible
12581	Susceptible
12889	Susceptible
13000	Susceptible
13057	Susceptible
13133	Susceptible
13204	Susceptible
13210	Susceptible
13339	Susceptible
13710	Susceptible
13757	Susceptible
13767	Susceptible
14257	Susceptible
14430	Infectious
14524	Susceptible
14543	Susceptible
15078	Susceptible
15198	Susceptible
15444	Susceptible
15618	Infectious
15645	Infectious
15767	Susceptible
15900	Susceptible
15915	Susceptible
15947	Susceptible
15999	Susceptible
16120	Susceptible
16127	Susceptible
16376	Susceptible
16711	Susceptible
17296	Susceptible
17698	Susceptible
17742	Susceptible
17915	Susceptible
18090	Susceptible
18250	Susceptible
18403	Susceptible
18785	Susceptible
19013	Susceptible
19218	Susceptible
19507	Susceptible
19686	Infectious
19713	Susceptible
19921	Susceptible
19960	Susceptible
20125	Susceptible
20223	Infectious
20498	Susceptible
20637	Susceptible
20979	Susceptible
21044	Infectious
21134	Susceptible
21183	Susceptible
21195	Susceptible
21425	Susceptible
21567	Susceptible
21583	Susceptible
22124	Susceptible
22209	Susceptible
22415	Susceptible
22515	Susceptible
22694	Susceptible
22713	Susceptible
22732	Susceptible
22782	Susceptible
23394	Susceptible
23447	Infectious
23536	Susceptible
23840	Infectious
23907	Susceptible
24001	Susceptible
24111	Infectious
24154	Susceptible
24411	Susceptible
24454	Susceptible
24525	Susceptible
24745	Susceptible
24817	Susceptible
24858	Susceptible
25223	Infectious
25304	Susceptible
25553	Susceptible
25833	Susceptible
25971	Susceptible
26397	Infectious
26522	Susceptible
26532	Susceptible
26712	Susceptible
27062	Susceptible
27447	Susceptible
27457	Susceptible
27472	Susceptible
28262	Susceptible
28391	Susceptible
28447	Susceptible
28497	Susceptible
28592	Susceptible
28646	Susceptible
28712	Infectious
28833	Susceptible
29230	Susceptible
29310	Susceptible
29366	Susceptible
29375	Susceptible
29400	Susceptible
29749	Susceptible
29818	Infectious
29919	Susceptible
