node_name	condition
201	Susceptible
654	Susceptible
779	Susceptible
807	Susceptible
925	Susceptible
1068	Susceptible
1225	Infectious
1302	Susceptible
1327	Susceptible
1643	Susceptible
1838	Susceptible
1947	Susceptible
2420	Susceptible
2600	Susceptible
2707	Susceptible
2720	Susceptible
2783	Susceptible
2855	Susceptible
2904	Susceptible
2940	Susceptible
3037	Susceptible
3276	Susceptible
4389	Susceptible
4741	Infectious
5020	Susceptible
5362	Susceptible
5460	Susceptible
5633	Infectious
5943	Susceptible
6415	Susceptible
6513	Susceptible
6526	Susceptible
6586	Susceptible
6664	Susceptible
6854	Susceptible
7071	Susceptible
7747	Susceptible
7834	Susceptible
7989	Susceptible
8000	Susceptible
8022	Susceptible
8080	Susceptible
8107	Susceptible
8219	Susceptible
8621	Susceptible
8656	Susceptible
8830	Susceptible
9134	Susceptible
9145	Susceptible
9349	Susceptible
9388	Susceptible
9486	Susceptible
9525	Susceptible
9598	Infectious
9894	Susceptible
10024	Susceptible
10224	Susceptible
10503	Susceptible
10676	Susceptible
11311	Susceptible
11506	Susceptible
11608	Susceptible
11665	Susceptible
11737	Susceptible
12218	Susceptible
12403	Susceptible
12822	Susceptible
13232	Susceptible
13448	Susceptible
13570	Susceptible
13770	Susceptible
14265	Susceptible
14398	Susceptible
14628	Susceptible
15482	Susceptible
15578	Susceptible
15610	Infectious
15778	Susceptible
15819	Susceptible
16399	Susceptible
16473	Susceptible
16478	Susceptible
16739	Susceptible
16748	Susceptible
16856	Susceptible
16956	Susceptible
17102	Susceptible
17138	Susceptible
17179	Susceptible
17253	Susceptible
17408	Susceptible
17783	Susceptible
17857	Susceptible
18133	Susceptible
18317	Susceptible
18910	Susceptible
19071	Susceptible
19228	Susceptible
19266	Susceptible
19863	Infectious
19961	Susceptible
20228	Susceptible
20405	Susceptible
20552	Susceptible
20794	Susceptible
20822	Susceptible
20915	Susceptible
21320	Infectious
21398	Susceptible
21468	Susceptible
21941	Susceptible
22160	Susceptible
22204	Susceptible
22299	Susceptible
22445	Susceptible
22670	Infectious
22906	Susceptible
22924	Susceptible
23155	Susceptible
23166	Susceptible
23440	Susceptible
23485	Susceptible
23811	Susceptible
23997	Susceptible
24448	Susceptible
24799	Susceptible
25233	Infectious
25414	Susceptible
25691	Susceptible
26051	Susceptible
26074	Susceptible
26105	Susceptible
26294	Susceptible
26755	Susceptible
26880	Susceptible
27052	Susceptible
27147	Susceptible
27490	Susceptible
27696	Susceptible
27727	Susceptible
27745	Susceptible
27983	Susceptible
28018	Susceptible
28182	Susceptible
28224	Susceptible
28255	Susceptible
29386	Infectious
29824	Infectious
29942	Susceptible
