node_name	condition
9	Susceptible
44	Susceptible
161	Susceptible
242	Susceptible
257	Susceptible
351	Susceptible
355	Susceptible
363	Susceptible
416	Susceptible
651	Infectious
780	Susceptible
849	Susceptible
886	Susceptible
905	Susceptible
992	Susceptible
1116	Susceptible
1183	Susceptible
1231	Susceptible
1234	Susceptible
1279	Susceptible
1303	Susceptible
1442	Susceptible
1452	Susceptible
1512	Susceptible
1582	Susceptible
1738	Susceptible
1776	Susceptible
1811	Susceptible
1819	Susceptible
1861	Susceptible
1867	Susceptible
2002	Susceptible
2067	Susceptible
2088	Susceptible
2139	Infectious
2221	Susceptible
2228	Susceptible
2240	Susceptible
2256	Susceptible
2297	Susceptible
2337	Susceptible
2342	Susceptible
2439	Susceptible
2474	Infectious
2533	Infectious
2544	Infectious
2642	Susceptible
2679	Susceptible
2757	Susceptible
2787	Susceptible
2801	Susceptible
2817	Susceptible
2818	Susceptible
2942	Susceptible
3021	Susceptible
3036	Infectious
3042	Susceptible
3231	Susceptible
3236	Infectious
3248	Susceptible
3296	Susceptible
3337	Susceptible
3446	Susceptible
3500	Susceptible
3558	Susceptible
3648	Susceptible
3719	Susceptible
3757	Susceptible
3848	Susceptible
3878	Susceptible
3880	Susceptible
3973	Susceptible
4085	Infectious
4114	Susceptible
4169	Susceptible
4213	Susceptible
4269	Susceptible
4327	Infectious
4428	Susceptible
4444	Susceptible
4515	Susceptible
4523	Susceptible
4566	Susceptible
4619	Susceptible
4641	Susceptible
4853	Susceptible
5105	Susceptible
5152	Susceptible
5389	Susceptible
5499	Susceptible
5501	Susceptible
5544	Susceptible
5647	Susceptible
5656	Susceptible
5710	Susceptible
5711	Susceptible
5761	Susceptible
5809	Susceptible
5824	Susceptible
5848	Susceptible
5913	Susceptible
5983	Susceptible
6063	Susceptible
6176	Susceptible
6352	Susceptible
6413	Susceptible
6562	Susceptible
6580	Susceptible
6617	Susceptible
6635	Susceptible
6651	Susceptible
6739	Susceptible
6749	Susceptible
6769	Susceptible
6785	Susceptible
6887	Susceptible
7093	Susceptible
7118	Susceptible
7207	Susceptible
7249	Susceptible
7522	Susceptible
