node_name	condition
51	Susceptible
63	Susceptible
106	Infectious
190	Susceptible
224	Susceptible
335	Susceptible
402	Susceptible
447	Susceptible
669	Susceptible
678	Susceptible
728	Susceptible
816	Susceptible
818	Susceptible
895	Susceptible
965	Susceptible
1151	Susceptible
1162	Susceptible
1189	Susceptible
1289	Susceptible
1450	Susceptible
1705	Susceptible
1760	Susceptible
1890	Infectious
1898	Susceptible
1956	Susceptible
2066	Susceptible
2128	Susceptible
2131	Susceptible
2197	Susceptible
2270	Susceptible
2321	Susceptible
2332	Susceptible
2339	Susceptible
2543	Susceptible
2572	Susceptible
2667	Susceptible
2834	Susceptible
2962	Susceptible
3120	Susceptible
3286	Susceptible
3320	Susceptible
3396	Susceptible
3475	Susceptible
3496	Susceptible
3560	Susceptible
3617	Susceptible
4160	Susceptible
4200	Susceptible
4308	Susceptible
4482	Infectious
4572	Susceptible
4655	Susceptible
4763	Susceptible
4959	Susceptible
4991	Susceptible
5043	Susceptible
5160	Susceptible
5304	Susceptible
5537	Susceptible
5569	Susceptible
5744	Susceptible
5841	Susceptible
5906	Susceptible
5974	Susceptible
6391	Susceptible
6395	Susceptible
6451	Susceptible
6461	Susceptible
6515	Susceptible
6593	Susceptible
6716	Susceptible
6726	Infectious
6762	Susceptible
6955	Susceptible
7021	Susceptible
7383	Susceptible
7636	Susceptible
7666	Susceptible
7699	Susceptible
7708	Susceptible
7709	Susceptible
7745	Susceptible
7828	Susceptible
7843	Susceptible
7942	Susceptible
8013	Infectious
8187	Susceptible
8257	Susceptible
8462	Susceptible
8501	Susceptible
8788	Susceptible
8829	Susceptible
8935	Susceptible
8971	Susceptible
9216	Susceptible
9294	Susceptible
9335	Susceptible
9356	Susceptible
9439	Infectious
9609	Infectious
9745	Infectious
9778	Susceptible
9882	Susceptible
10069	Susceptible
10326	Susceptible
10370	Susceptible
10433	Susceptible
10543	Susceptible
10647	Susceptible
10662	Infectious
10686	Susceptible
10752	Infectious
10768	Susceptible
10805	Susceptible
10909	Susceptible
10963	Susceptible
11038	Susceptible
11072	Susceptible
11187	Susceptible
11192	Susceptible
11254	Infectious
11259	Susceptible
11363	Susceptible
11428	Susceptible
11429	Susceptible
11515	Susceptible
11551	Susceptible
11567	Susceptible
11621	Infectious
11717	Susceptible
12083	Susceptible
12102	Susceptible
12518	Susceptible
12556	Susceptible
12765	Susceptible
12801	Susceptible
13185	Susceptible
13197	Susceptible
13203	Susceptible
13208	Susceptible
13325	Susceptible
13352	Susceptible
13416	Susceptible
13528	Susceptible
13633	Susceptible
13717	Susceptible
13741	Susceptible
13747	Susceptible
13903	Susceptible
13961	Susceptible
14014	Susceptible
14209	Susceptible
14218	Susceptible
14261	Susceptible
14331	Susceptible
14360	Susceptible
14464	Susceptible
14703	Susceptible
14867	Susceptible
14870	Susceptible
14888	Susceptible
14954	Susceptible
14975	Susceptible
15056	Infectious
15499	Susceptible
15757	Susceptible
15946	Susceptible
16140	Susceptible
16154	Susceptible
16213	Susceptible
16516	Susceptible
16635	Susceptible
16778	Susceptible
16925	Susceptible
16944	Susceptible
17090	Susceptible
17186	Susceptible
17270	Susceptible
17284	Susceptible
17566	Infectious
17735	Susceptible
17748	Susceptible
17792	Susceptible
17821	Susceptible
17916	Susceptible
17925	Susceptible
18166	Susceptible
18224	Susceptible
18335	Susceptible
18529	Susceptible
18565	Susceptible
18615	Susceptible
18742	Susceptible
18800	Susceptible
18801	Susceptible
18806	Susceptible
19016	Susceptible
19062	Susceptible
19226	Susceptible
19366	Susceptible
19386	Susceptible
19550	Susceptible
19588	Susceptible
19619	Susceptible
19655	Susceptible
19684	Susceptible
19888	Susceptible
19951	Susceptible
19980	Susceptible
20131	Susceptible
20172	Susceptible
20507	Susceptible
20602	Susceptible
20649	Susceptible
20925	Susceptible
21060	Susceptible
21201	Susceptible
21287	Susceptible
21348	Susceptible
21458	Susceptible
21469	Infectious
21474	Susceptible
21481	Susceptible
21512	Susceptible
21709	Susceptible
21731	Infectious
21801	Susceptible
21811	Susceptible
22016	Susceptible
22039	Susceptible
22081	Susceptible
22192	Susceptible
22200	Susceptible
22373	Susceptible
22405	Infectious
22423	Infectious
22452	Susceptible
22463	Infectious
22574	Susceptible
22697	Susceptible
22845	Susceptible
22875	Susceptible
22883	Susceptible
22939	Susceptible
23021	Susceptible
23024	Susceptible
23050	Susceptible
23075	Susceptible
23157	Susceptible
23239	Susceptible
23330	Susceptible
23375	Susceptible
23577	Susceptible
23706	Susceptible
24203	Susceptible
24237	Susceptible
24405	Susceptible
24496	Susceptible
24511	Infectious
24599	Susceptible
24647	Susceptible
24674	Susceptible
24706	Susceptible
24857	Susceptible
24869	Susceptible
24891	Susceptible
24903	Susceptible
24996	Susceptible
25149	Susceptible
25186	Susceptible
25366	Susceptible
25395	Infectious
25410	Susceptible
25531	Susceptible
25777	Susceptible
25841	Susceptible
25881	Susceptible
25883	Susceptible
25918	Susceptible
25965	Susceptible
25977	Susceptible
25979	Susceptible
26048	Susceptible
26089	Susceptible
26113	Infectious
26481	Susceptible
26620	Susceptible
26629	Susceptible
26634	Susceptible
26967	Susceptible
26975	Susceptible
26981	Susceptible
26993	Susceptible
27016	Susceptible
27130	Susceptible
27137	Infectious
27181	Susceptible
27238	Susceptible
27336	Susceptible
27355	Susceptible
27532	Susceptible
27546	Infectious
27574	Susceptible
27645	Susceptible
27829	Susceptible
27853	Susceptible
27877	Susceptible
27905	Infectious
27916	Susceptible
28014	Susceptible
28158	Susceptible
28206	Susceptible
28232	Susceptible
28326	Susceptible
28331	Infectious
28340	Susceptible
28424	Susceptible
28449	Susceptible
28650	Susceptible
28711	Susceptible
28717	Susceptible
28785	Susceptible
28831	Susceptible
28907	Susceptible
29002	Susceptible
29235	Infectious
29342	Susceptible
29504	Susceptible
29604	Susceptible
29667	Susceptible
29683	Susceptible
29709	Susceptible
29740	Susceptible
29769	Susceptible
29797	Susceptible
29861	Susceptible
29901	Susceptible
