node_name	condition
4	Susceptible
108	Infectious
142	Infectious
179	Susceptible
281	Susceptible
316	Susceptible
423	Susceptible
715	Susceptible
719	Susceptible
724	Infectious
735	Susceptible
789	Infectious
811	Susceptible
868	Susceptible
893	Susceptible
941	Susceptible
1079	Susceptible
1436	Susceptible
1511	Susceptible
1681	Susceptible
1864	Infectious
1871	Susceptible
2061	Infectious
2417	Susceptible
2427	Susceptible
2627	Susceptible
2713	Susceptible
2756	Susceptible
2800	Infectious
2943	Susceptible
2968	Susceptible
3243	Susceptible
3303	Susceptible
3304	Susceptible
3370	Susceptible
3439	Susceptible
3499	Susceptible
3527	Susceptible
3565	Susceptible
3611	Susceptible
3639	Susceptible
3692	Infectious
4058	Susceptible
4059	Susceptible
4095	Susceptible
4278	Susceptible
4348	Susceptible
4366	Susceptible
4783	Susceptible
4927	Susceptible
5183	Susceptible
5221	Susceptible
5275	Susceptible
5368	Susceptible
5844	Susceptible
5903	Susceptible
5988	Susceptible
6123	Susceptible
6160	Susceptible
6167	Infectious
6228	Susceptible
6273	Susceptible
6525	Susceptible
6529	Susceptible
6572	Susceptible
6591	Susceptible
6902	Susceptible
7029	Susceptible
7166	Susceptible
7242	Susceptible
7247	Infectious
7309	Susceptible
7328	Susceptible
7347	Susceptible
7386	Susceptible
7398	Infectious
7511	Susceptible
7523	Susceptible
7539	Susceptible
7648	Infectious
7705	Susceptible
7837	Susceptible
7852	Susceptible
7862	Susceptible
8179	Susceptible
8297	Susceptible
8313	Susceptible
8343	Susceptible
8475	Susceptible
8579	Susceptible
8584	Infectious
8602	Infectious
8640	Susceptible
8677	Susceptible
8933	Susceptible
9044	Susceptible
9357	Susceptible
9360	Susceptible
9471	Susceptible
9521	Susceptible
9567	Susceptible
9780	Susceptible
9883	Infectious
10010	Susceptible
10109	Susceptible
10135	Susceptible
10438	Susceptible
10475	Susceptible
10489	Susceptible
10502	Susceptible
10998	Susceptible
11104	Susceptible
11178	Susceptible
11477	Susceptible
11488	Infectious
11732	Susceptible
11813	Susceptible
11816	Susceptible
11917	Susceptible
11995	Susceptible
12014	Susceptible
12036	Susceptible
12260	Susceptible
12359	Susceptible
12363	Susceptible
12610	Susceptible
12854	Susceptible
12936	Susceptible
12971	Susceptible
13125	Susceptible
13153	Susceptible
13443	Susceptible
13509	Susceptible
13990	Susceptible
14007	Infectious
14074	Susceptible
14226	Susceptible
14280	Susceptible
14638	Susceptible
14705	Infectious
14825	Susceptible
14834	Susceptible
14911	Susceptible
14958	Susceptible
15081	Susceptible
15110	Susceptible
15274	Susceptible
15339	Susceptible
15371	Susceptible
15416	Susceptible
15565	Susceptible
15669	Susceptible
15774	Susceptible
15782	Susceptible
15917	Susceptible
15986	Susceptible
16205	Infectious
16246	Susceptible
16460	Susceptible
16487	Infectious
16498	Susceptible
16574	Susceptible
16603	Infectious
16700	Susceptible
17099	Susceptible
17144	Susceptible
17237	Susceptible
17261	Susceptible
17273	Susceptible
17290	Susceptible
17346	Susceptible
17360	Susceptible
17453	Susceptible
17458	Susceptible
17655	Susceptible
17668	Susceptible
17687	Susceptible
17715	Susceptible
17842	Susceptible
17843	Susceptible
17887	Susceptible
17962	Susceptible
18016	Susceptible
18057	Susceptible
18307	Susceptible
18544	Susceptible
18683	Susceptible
18796	Infectious
18852	Susceptible
18981	Susceptible
19008	Susceptible
19421	Susceptible
19505	Susceptible
19525	Susceptible
19532	Susceptible
19778	Susceptible
19815	Susceptible
19999	Susceptible
20030	Susceptible
20156	Susceptible
20368	Susceptible
20387	Susceptible
20540	Susceptible
20728	Susceptible
20755	Susceptible
20791	Susceptible
20862	Susceptible
20873	Susceptible
20875	Susceptible
20961	Susceptible
21057	Susceptible
21090	Susceptible
21317	Susceptible
21366	Susceptible
21438	Susceptible
21521	Susceptible
21775	Susceptible
21776	Susceptible
22048	Susceptible
22203	Susceptible
22206	Susceptible
22307	Susceptible
22725	Susceptible
22826	Susceptible
22921	Susceptible
22983	Susceptible
23041	Susceptible
23060	Susceptible
23073	Susceptible
23253	Susceptible
23364	Susceptible
23503	Susceptible
23504	Susceptible
23540	Susceptible
23606	Susceptible
23615	Susceptible
23639	Susceptible
23801	Susceptible
23992	Susceptible
24007	Susceptible
24049	Susceptible
24371	Susceptible
24852	Susceptible
25426	Susceptible
25433	Susceptible
25471	Susceptible
25537	Susceptible
25569	Susceptible
25724	Susceptible
25843	Susceptible
25916	Susceptible
25959	Susceptible
26228	Susceptible
26280	Susceptible
26413	Susceptible
26435	Susceptible
26798	Susceptible
26893	Susceptible
26902	Susceptible
26959	Susceptible
26971	Susceptible
27019	Susceptible
27069	Susceptible
27161	Susceptible
27236	Susceptible
27243	Susceptible
27613	Susceptible
27670	Susceptible
28140	Infectious
28233	Susceptible
28320	Susceptible
28400	Infectious
28670	Susceptible
28700	Susceptible
28768	Susceptible
28853	Susceptible
28861	Susceptible
29023	Infectious
29039	Susceptible
29182	Susceptible
29372	Susceptible
29379	Susceptible
29516	Susceptible
29664	Susceptible
29913	Susceptible
29947	Susceptible
29980	Susceptible
