node_name	condition
262	Susceptible
494	Susceptible
1074	Susceptible
1493	Susceptible
1704	Susceptible
1729	Susceptible
1889	Susceptible
1960	Susceptible
2374	Susceptible
2673	Susceptible
3027	Infectious
3228	Susceptible
3473	Susceptible
3613	Susceptible
3725	Susceptible
3767	Susceptible
3945	Susceptible
4011	Infectious
4028	Infectious
4276	Susceptible
4716	Susceptible
5086	Susceptible
5300	Susceptible
5472	Susceptible
5589	Infectious
5979	Susceptible
6189	Infectious
6411	Susceptible
6560	Susceptible
6701	Susceptible
6717	Susceptible
7159	Susceptible
7315	Susceptible
7327	Susceptible
7357	Susceptible
7409	Susceptible
7839	Susceptible
7869	Susceptible
7880	Susceptible
7979	Susceptible
8274	Susceptible
8948	Susceptible
9209	Susceptible
9228	Susceptible
9453	Susceptible
9801	Susceptible
10059	Susceptible
10077	Susceptible
10128	Susceptible
10299	Susceptible
11172	Susceptible
11244	Susceptible
11289	Susceptible
11824	Susceptible
12215	Infectious
12694	Infectious
12959	Infectious
12964	Susceptible
12998	Susceptible
13300	Susceptible
13901	Susceptible
14750	Susceptible
14762	Susceptible
14854	Susceptible
15187	Infectious
16088	Susceptible
16158	Susceptible
16559	Susceptible
16598	Susceptible
16633	Susceptible
17073	Susceptible
17271	Susceptible
17521	Susceptible
17856	Susceptible
17882	Susceptible
18003	Susceptible
18087	Susceptible
18217	Susceptible
18277	Susceptible
18497	Susceptible
18597	Infectious
18624	Susceptible
18652	Susceptible
18892	Susceptible
18902	Susceptible
19164	Susceptible
19800	Susceptible
20008	Susceptible
20851	Infectious
21298	Susceptible
21356	Infectious
21638	Susceptible
22003	Susceptible
22077	Susceptible
22262	Susceptible
22278	Susceptible
22324	Susceptible
22642	Susceptible
22923	Susceptible
23129	Susceptible
23277	Susceptible
23780	Susceptible
23825	Susceptible
23835	Susceptible
24169	Susceptible
24524	Infectious
25279	Susceptible
25865	Susceptible
26164	Infectious
26171	Susceptible
26183	Susceptible
26298	Susceptible
26932	Susceptible
27074	Susceptible
27261	Susceptible
27513	Susceptible
27672	Susceptible
27730	Susceptible
27965	Susceptible
27997	Susceptible
28003	Susceptible
28118	Susceptible
28315	Susceptible
29253	Susceptible
29346	Susceptible
29407	Susceptible
29715	Susceptible
