node_name	condition
233	Susceptible
352	Susceptible
501	Susceptible
930	Susceptible
1281	Susceptible
1424	Susceptible
1662	Susceptible
1687	Susceptible
1741	Susceptible
2390	Susceptible
3202	Susceptible
3801	Susceptible
3977	Susceptible
3992	Susceptible
4125	Susceptible
4179	Susceptible
4362	Infectious
4396	Susceptible
4781	Susceptible
4839	Susceptible
5231	Susceptible
5314	Susceptible
5365	Infectious
5374	Susceptible
5382	Susceptible
5521	Infectious
5649	Susceptible
5793	Susceptible
6003	Susceptible
6556	Infectious
6740	Susceptible
6770	Infectious
6917	Susceptible
7320	Susceptible
7660	Susceptible
7728	Susceptible
8125	Susceptible
8600	Susceptible
8631	Susceptible
8735	Susceptible
8850	Susceptible
8953	Susceptible
8976	Susceptible
9748	Susceptible
9908	Susceptible
10054	Susceptible
10247	Susceptible
10682	Infectious
11007	Susceptible
11065	Susceptible
11177	Susceptible
11419	Susceptible
11543	Susceptible
11604	Susceptible
11672	Susceptible
11794	Susceptible
11927	Susceptible
12373	Susceptible
12379	Susceptible
12428	Susceptible
12627	Susceptible
12786	Susceptible
13089	Susceptible
13131	Susceptible
13369	Susceptible
13576	Susceptible
13711	Susceptible
13892	Susceptible
13934	Susceptible
13976	Susceptible
14270	Susceptible
14282	Susceptible
14406	Susceptible
14415	Infectious
15382	Susceptible
15383	Susceptible
15954	Susceptible
16093	Susceptible
16156	Susceptible
16817	Susceptible
16830	Susceptible
17248	Susceptible
17537	Susceptible
17811	Susceptible
17839	Susceptible
18302	Susceptible
18378	Susceptible
18491	Susceptible
18665	Susceptible
18782	Susceptible
18986	Susceptible
19139	Susceptible
19344	Susceptible
19436	Susceptible
19691	Susceptible
20016	Susceptible
20191	Infectious
20418	Susceptible
20535	Susceptible
21113	Susceptible
21385	Susceptible
21553	Susceptible
21722	Susceptible
21753	Susceptible
21983	Susceptible
22152	Susceptible
22586	Susceptible
22687	Susceptible
22787	Susceptible
22807	Susceptible
22893	Susceptible
23193	Susceptible
23419	Susceptible
23464	Susceptible
23534	Susceptible
24042	Susceptible
24061	Susceptible
24121	Susceptible
24698	Susceptible
24850	Susceptible
24893	Susceptible
25084	Susceptible
25224	Susceptible
25306	Susceptible
25541	Susceptible
25791	Susceptible
25812	Susceptible
25886	Susceptible
26878	Susceptible
27022	Susceptible
27068	Susceptible
27615	Susceptible
27828	Susceptible
27977	Susceptible
28073	Susceptible
28080	Susceptible
28934	Infectious
29104	Susceptible
29233	Susceptible
29462	Infectious
29498	Infectious
29573	Susceptible
29600	Susceptible
29610	Susceptible
