node_name	condition
3	Infectious
128	Susceptible
187	Susceptible
299	Susceptible
321	Susceptible
327	Susceptible
342	Susceptible
449	Susceptible
948	Susceptible
997	Infectious
1117	Susceptible
1129	Susceptible
1546	Susceptible
1556	Susceptible
1869	Susceptible
2430	Susceptible
2891	Infectious
2895	Susceptible
2944	Susceptible
3176	Infectious
3221	Susceptible
3237	Susceptible
3273	Susceptible
3451	Susceptible
3626	Susceptible
3694	Susceptible
3938	Susceptible
3997	Susceptible
4015	Susceptible
4415	Susceptible
4776	Susceptible
5197	Susceptible
5212	Susceptible
5441	Susceptible
5514	Susceptible
5518	Susceptible
5527	Susceptible
5545	Susceptible
6004	Susceptible
6146	Susceptible
6431	Susceptible
6543	Susceptible
7044	Susceptible
7262	Susceptible
7266	Susceptible
7297	Susceptible
7693	Infectious
7714	Susceptible
7870	Susceptible
7977	Susceptible
8148	Susceptible
8151	Susceptible
8242	Susceptible
8432	Susceptible
8483	Susceptible
8779	Infectious
8921	Susceptible
8931	Infectious
9035	Susceptible
9045	Infectious
9092	Susceptible
9123	Susceptible
9364	Susceptible
9443	Susceptible
9824	Susceptible
9951	Susceptible
10023	Susceptible
10055	Susceptible
10113	Susceptible
10290	Susceptible
10534	Susceptible
10769	Susceptible
10983	Susceptible
11002	Susceptible
11201	Susceptible
11240	Susceptible
11400	Susceptible
11534	Susceptible
11555	Susceptible
11647	Infectious
11704	Susceptible
11912	Infectious
12079	Susceptible
12356	Susceptible
12797	Susceptible
12864	Susceptible
12897	Susceptible
13122	Susceptible
13143	Susceptible
13157	Susceptible
13176	Susceptible
13189	Susceptible
13227	Infectious
13428	Susceptible
13477	Susceptible
13498	Susceptible
13611	Susceptible
13700	Susceptible
13793	Infectious
13978	Susceptible
14092	Infectious
14244	Infectious
14388	Infectious
14412	Susceptible
14582	Susceptible
14676	Susceptible
14752	Susceptible
14792	Susceptible
14815	Susceptible
15096	Susceptible
15314	Susceptible
15525	Susceptible
15568	Susceptible
15613	Infectious
15656	Susceptible
15731	Susceptible
16062	Susceptible
16285	Susceptible
16346	Susceptible
16419	Susceptible
16513	Susceptible
16523	Susceptible
16589	Susceptible
16592	Susceptible
16699	Susceptible
16733	Susceptible
17150	Susceptible
17321	Susceptible
17330	Susceptible
17400	Susceptible
18034	Susceptible
18249	Susceptible
18280	Susceptible
18401	Susceptible
18598	Infectious
18647	Susceptible
18721	Susceptible
18875	Susceptible
18995	Infectious
19336	Susceptible
19792	Susceptible
20292	Susceptible
20580	Susceptible
20895	Susceptible
21042	Susceptible
21649	Susceptible
22090	Susceptible
22149	Susceptible
22222	Susceptible
22359	Susceptible
22514	Susceptible
22562	Susceptible
22722	Infectious
22884	Susceptible
22968	Infectious
23148	Susceptible
23179	Infectious
23228	Susceptible
23398	Susceptible
23458	Susceptible
23578	Susceptible
23600	Susceptible
23652	Susceptible
23683	Susceptible
23697	Susceptible
23767	Susceptible
23832	Susceptible
23894	Susceptible
23901	Susceptible
23946	Susceptible
24215	Susceptible
24306	Susceptible
24520	Susceptible
24753	Susceptible
24813	Susceptible
25018	Susceptible
25057	Susceptible
25085	Susceptible
25242	Susceptible
25284	Susceptible
25516	Susceptible
25518	Susceptible
25580	Susceptible
25640	Susceptible
25663	Susceptible
25667	Susceptible
25963	Susceptible
26117	Infectious
26193	Susceptible
26196	Susceptible
26200	Susceptible
26210	Susceptible
26408	Susceptible
26462	Susceptible
26519	Susceptible
26573	Susceptible
26661	Susceptible
26696	Susceptible
26915	Susceptible
27036	Susceptible
27651	Susceptible
27843	Susceptible
27867	Susceptible
27875	Susceptible
28011	Susceptible
28302	Infectious
28335	Susceptible
28337	Susceptible
28692	Susceptible
28834	Susceptible
29081	Susceptible
29128	Infectious
29402	Susceptible
29441	Susceptible
29537	Susceptible
29682	Susceptible
29704	Infectious
29900	Susceptible
29905	Susceptible
29977	Susceptible
