node_name	condition
71	Susceptible
286	Susceptible
329	Susceptible
477	Susceptible
479	Infectious
575	Susceptible
610	Susceptible
731	Infectious
741	Susceptible
797	Susceptible
1088	Susceptible
1154	Infectious
1198	Susceptible
1391	Susceptible
1396	Susceptible
1469	Susceptible
1529	Susceptible
1568	Susceptible
1610	Susceptible
1655	Susceptible
1657	Susceptible
1671	Susceptible
1703	Susceptible
1906	Susceptible
2026	Susceptible
2035	Susceptible
2105	Susceptible
2133	Susceptible
2150	Susceptible
2180	Infectious
2282	Susceptible
2415	Susceptible
2419	Susceptible
2468	Susceptible
2522	Susceptible
2605	Susceptible
2690	Susceptible
2814	Susceptible
2815	Susceptible
3020	Infectious
3063	Susceptible
3083	Susceptible
3097	Susceptible
3128	Susceptible
3142	Susceptible
3213	Susceptible
3241	Susceptible
3267	Susceptible
3338	Susceptible
3412	Infectious
3489	Susceptible
3699	Susceptible
3726	Susceptible
3919	Susceptible
4054	Susceptible
4159	Susceptible
4218	Susceptible
4266	Susceptible
4339	Susceptible
4368	Susceptible
4382	Susceptible
4398	Susceptible
4455	Susceptible
4518	Infectious
4532	Infectious
4573	Susceptible
4656	Susceptible
4721	Susceptible
4723	Susceptible
4782	Susceptible
4819	Susceptible
4866	Susceptible
4993	Susceptible
5024	Susceptible
5047	Susceptible
5054	Susceptible
5064	Susceptible
5100	Susceptible
5142	Susceptible
5156	Susceptible
5189	Susceptible
5235	Susceptible
5459	Susceptible
5616	Susceptible
5658	Susceptible
5753	Susceptible
5783	Susceptible
6222	Susceptible
6306	Susceptible
6341	Infectious
6443	Susceptible
6448	Susceptible
6457	Susceptible
6574	Susceptible
6700	Susceptible
6706	Susceptible
6918	Susceptible
7133	Susceptible
7169	Susceptible
7369	Susceptible
7447	Susceptible
7464	Susceptible
7567	Susceptible
7594	Susceptible
7609	Susceptible
7719	Susceptible
7796	Susceptible
7953	Susceptible
7965	Susceptible
8014	Susceptible
8029	Susceptible
8132	Susceptible
8232	Susceptible
8345	Susceptible
8407	Susceptible
8528	Susceptible
8745	Susceptible
8810	Susceptible
8818	Susceptible
8819	Susceptible
8888	Susceptible
8944	Susceptible
9144	Susceptible
9182	Susceptible
9190	Susceptible
9268	Susceptible
9274	Susceptible
9588	Susceptible
9672	Susceptible
9781	Susceptible
9834	Susceptible
9863	Susceptible
9872	Infectious
9897	Susceptible
10353	Infectious
10368	Susceptible
10414	Susceptible
10496	Susceptible
10589	Susceptible
10602	Susceptible
10649	Susceptible
10931	Susceptible
11028	Susceptible
11037	Susceptible
11091	Susceptible
11130	Susceptible
11184	Susceptible
11298	Susceptible
11479	Susceptible
11612	Susceptible
11738	Susceptible
11855	Susceptible
11877	Susceptible
12037	Susceptible
12100	Susceptible
12105	Susceptible
12121	Susceptible
12324	Susceptible
12372	Infectious
12420	Susceptible
12738	Susceptible
12800	Susceptible
12927	Infectious
12986	Susceptible
12988	Susceptible
13039	Infectious
13259	Susceptible
13274	Susceptible
13281	Susceptible
13447	Susceptible
13527	Susceptible
13685	Susceptible
13721	Susceptible
13776	Susceptible
13833	Susceptible
13928	Susceptible
13981	Susceptible
14030	Susceptible
14050	Susceptible
