node_name	condition
87	Susceptible
175	Susceptible
215	Susceptible
229	Susceptible
394	Infectious
466	Susceptible
620	Susceptible
836	Infectious
866	Susceptible
977	Susceptible
1042	Susceptible
1325	Susceptible
1398	Susceptible
1423	Infectious
1447	Susceptible
1449	Susceptible
1476	Susceptible
1653	Susceptible
1765	Susceptible
1912	Susceptible
2053	Susceptible
2172	Susceptible
2349	Susceptible
2372	Susceptible
2609	Susceptible
2711	Susceptible
2930	Susceptible
3153	Susceptible
3172	Susceptible
3215	Susceptible
3717	Susceptible
3730	Susceptible
3893	Susceptible
4145	Susceptible
4161	Susceptible
4342	Susceptible
4381	Susceptible
4637	Susceptible
4638	Susceptible
4659	Susceptible
4673	Susceptible
4699	Susceptible
4811	Susceptible
4842	Susceptible
4915	Susceptible
4972	Susceptible
4995	Susceptible
5163	Susceptible
5259	Susceptible
5453	Susceptible
5539	Susceptible
5636	Susceptible
5699	Susceptible
5714	Susceptible
5733	Susceptible
5890	Susceptible
5899	Susceptible
6161	Susceptible
6257	Susceptible
6629	Susceptible
6654	Susceptible
6693	Susceptible
6768	Susceptible
6862	Susceptible
6904	Susceptible
6921	Susceptible
7098	Susceptible
7469	Susceptible
7770	Susceptible
7863	Susceptible
8015	Susceptible
8020	Susceptible
8285	Susceptible
8430	Susceptible
8473	Susceptible
8674	Susceptible
8697	Infectious
8757	Susceptible
8903	Susceptible
8930	Susceptible
8939	Susceptible
8968	Infectious
9151	Susceptible
9317	Susceptible
9382	Susceptible
9465	Susceptible
9532	Susceptible
9534	Susceptible
9639	Infectious
9772	Susceptible
10295	Susceptible
10713	Susceptible
10781	Susceptible
10812	Susceptible
11291	Susceptible
11448	Susceptible
11449	Susceptible
11453	Susceptible
11556	Infectious
11795	Susceptible
11823	Susceptible
11894	Susceptible
11919	Infectious
12030	Susceptible
12052	Susceptible
12217	Susceptible
12280	Infectious
12371	Susceptible
12622	Susceptible
12677	Susceptible
12714	Susceptible
12885	Susceptible
12985	Susceptible
13017	Susceptible
13723	Susceptible
13746	Susceptible
13902	Susceptible
13982	Susceptible
13984	Susceptible
14485	Susceptible
14496	Susceptible
14590	Susceptible
14630	Infectious
14716	Susceptible
15042	Infectious
15126	Susceptible
15207	Susceptible
15344	Susceptible
15715	Susceptible
16021	Susceptible
16073	Susceptible
16081	Infectious
16112	Susceptible
16204	Susceptible
16425	Susceptible
16542	Susceptible
16696	Susceptible
16762	Susceptible
16822	Susceptible
16854	Susceptible
16882	Susceptible
16970	Susceptible
16996	Susceptible
17122	Susceptible
17178	Susceptible
17245	Susceptible
17249	Susceptible
17389	Infectious
17664	Susceptible
18101	Susceptible
18190	Susceptible
18218	Susceptible
18445	Susceptible
18464	Susceptible
18590	Susceptible
18885	Infectious
19153	Susceptible
19364	Susceptible
19522	Susceptible
19561	Susceptible
19573	Susceptible
19811	Susceptible
19864	Susceptible
20102	Susceptible
20119	Susceptible
20229	Susceptible
20237	Infectious
20729	Susceptible
20912	Infectious
21006	Susceptible
21316	Susceptible
21363	Susceptible
21552	Susceptible
21587	Susceptible
21624	Susceptible
21634	Infectious
21822	Susceptible
21921	Susceptible
21964	Susceptible
22044	Infectious
22332	Susceptible
22377	Susceptible
22403	Susceptible
22446	Susceptible
22591	Susceptible
22847	Susceptible
22954	Susceptible
23214	Susceptible
23319	Susceptible
23357	Susceptible
23674	Susceptible
23775	Susceptible
23902	Susceptible
23966	Susceptible
24190	Susceptible
24267	Susceptible
24341	Susceptible
24486	Susceptible
24532	Susceptible
25152	Susceptible
25236	Susceptible
25469	Susceptible
25692	Susceptible
25716	Susceptible
25730	Susceptible
25975	Susceptible
26028	Susceptible
26108	Susceptible
26135	Susceptible
26144	Susceptible
26265	Susceptible
26448	Infectious
26536	Susceptible
27011	Susceptible
27103	Infectious
27197	Infectious
27368	Susceptible
27392	Susceptible
27677	Susceptible
28094	Susceptible
28259	Susceptible
28486	Susceptible
28606	Susceptible
28732	Susceptible
28749	Susceptible
28970	Susceptible
28982	Susceptible
28984	Susceptible
28986	Infectious
29058	Susceptible
29411	Susceptible
29951	Susceptible
