node_name	condition
11	Susceptible
26	Susceptible
27	Susceptible
182	Infectious
291	Susceptible
293	Infectious
485	Infectious
538	Susceptible
831	Susceptible
1040	Susceptible
1043	Susceptible
1126	Susceptible
1229	Susceptible
1328	Susceptible
1448	Susceptible
1496	Susceptible
1508	Susceptible
1601	Susceptible
1661	Susceptible
1690	Susceptible
1731	Susceptible
1742	Susceptible
1762	Susceptible
1828	Susceptible
1959	Susceptible
2060	Susceptible
2520	Susceptible
2565	Susceptible
2781	Susceptible
2825	Infectious
3016	Susceptible
3356	Susceptible
3384	Susceptible
3482	Susceptible
3846	Susceptible
3929	Susceptible
4103	Susceptible
4105	Susceptible
4150	Susceptible
4214	Susceptible
4507	Susceptible
4535	Susceptible
4541	Susceptible
4652	Infectious
4692	Susceptible
4708	Susceptible
4743	Susceptible
5011	Susceptible
5067	Susceptible
5076	Susceptible
5260	Susceptible
5281	Susceptible
5319	Susceptible
5338	Susceptible
5355	Susceptible
5483	Susceptible
5756	Susceptible
5804	Susceptible
5810	Susceptible
5863	Susceptible
5995	Susceptible
6234	Susceptible
6239	Susceptible
6267	Susceptible
6359	Susceptible
6554	Susceptible
6650	Susceptible
6677	Susceptible
6899	Susceptible
6923	Susceptible
7076	Susceptible
7104	Susceptible
7259	Susceptible
7390	Susceptible
7417	Susceptible
7584	Susceptible
7638	Susceptible
7744	Susceptible
7945	Susceptible
8072	Susceptible
8082	Susceptible
8102	Susceptible
8215	Susceptible
8299	Susceptible
8485	Susceptible
8500	Susceptible
8514	Susceptible
8641	Susceptible
8733	Susceptible
8807	Susceptible
8925	Susceptible
8965	Susceptible
9047	Susceptible
9183	Susceptible
9311	Susceptible
9426	Susceptible
9447	Susceptible
9505	Susceptible
9519	Susceptible
9540	Susceptible
9691	Susceptible
9728	Susceptible
9763	Susceptible
9774	Susceptible
9866	Susceptible
10017	Susceptible
10072	Susceptible
10080	Susceptible
10115	Susceptible
10171	Susceptible
10195	Susceptible
10242	Susceptible
10310	Susceptible
10354	Susceptible
10393	Susceptible
10620	Susceptible
10689	Susceptible
10755	Susceptible
10817	Susceptible
10830	Susceptible
10866	Infectious
10956	Infectious
11066	Susceptible
11276	Susceptible
11367	Susceptible
11427	Susceptible
11817	Susceptible
12061	Susceptible
12182	Susceptible
12250	Susceptible
12430	Susceptible
12534	Susceptible
12582	Susceptible
12689	Susceptible
12833	Susceptible
12950	Susceptible
13229	Susceptible
13318	Susceptible
13390	Susceptible
13458	Susceptible
13558	Susceptible
13707	Susceptible
13799	Susceptible
13962	Infectious
14047	Susceptible
14052	Susceptible
14089	Susceptible
14102	Susceptible
14191	Susceptible
14279	Susceptible
14511	Infectious
14714	Susceptible
15102	Susceptible
15295	Susceptible
15431	Susceptible
15466	Susceptible
15600	Infectious
15721	Susceptible
15797	Susceptible
16089	Susceptible
16125	Susceptible
16189	Susceptible
16275	Susceptible
16382	Susceptible
16397	Susceptible
16455	Susceptible
16491	Susceptible
16613	Susceptible
16656	Susceptible
16721	Susceptible
17013	Susceptible
17088	Susceptible
17113	Susceptible
17121	Susceptible
17200	Susceptible
17265	Susceptible
17326	Susceptible
17494	Susceptible
17505	Susceptible
17617	Susceptible
17625	Susceptible
17746	Susceptible
17769	Susceptible
18107	Infectious
18153	Infectious
18219	Susceptible
18749	Susceptible
18763	Susceptible
18772	Susceptible
18843	Susceptible
19103	Susceptible
19460	Susceptible
19466	Susceptible
19469	Susceptible
19471	Susceptible
19644	Infectious
19872	Susceptible
19989	Susceptible
20044	Susceptible
20076	Susceptible
20196	Susceptible
20331	Susceptible
20352	Susceptible
20415	Infectious
20476	Susceptible
20681	Susceptible
20730	Susceptible
20745	Susceptible
21052	Susceptible
21191	Susceptible
21238	Susceptible
21274	Susceptible
21412	Susceptible
21434	Susceptible
21490	Susceptible
21496	Infectious
21509	Susceptible
21596	Susceptible
21629	Susceptible
21643	Susceptible
21677	Susceptible
21808	Infectious
21817	Susceptible
22165	Susceptible
22211	Susceptible
22261	Susceptible
22581	Susceptible
22914	Susceptible
22998	Susceptible
23118	Susceptible
23146	Susceptible
23153	Susceptible
23304	Susceptible
23408	Susceptible
23513	Susceptible
23516	Susceptible
23654	Infectious
23663	Susceptible
23752	Susceptible
23870	Susceptible
24027	Susceptible
24080	Susceptible
24184	Susceptible
24550	Infectious
24805	Susceptible
24833	Susceptible
24938	Susceptible
24968	Susceptible
25251	Susceptible
25262	Susceptible
25524	Infectious
25856	Susceptible
25888	Susceptible
25914	Susceptible
25931	Infectious
25957	Susceptible
26002	Susceptible
26029	Susceptible
26109	Susceptible
26147	Susceptible
26637	Susceptible
26715	Susceptible
26778	Susceptible
26950	Susceptible
27048	Susceptible
27105	Susceptible
27148	Infectious
27407	Susceptible
27550	Infectious
27551	Susceptible
27555	Susceptible
27710	Susceptible
27855	Infectious
27962	Susceptible
28077	Susceptible
28175	Susceptible
28336	Susceptible
28401	Susceptible
28413	Susceptible
28423	Susceptible
28588	Susceptible
28752	Susceptible
28782	Susceptible
28818	Susceptible
28843	Susceptible
28877	Susceptible
28895	Infectious
28951	Susceptible
28979	Susceptible
29121	Susceptible
29277	Susceptible
29351	Susceptible
29495	Susceptible
29533	Susceptible
29615	Susceptible
29733	Susceptible
29806	Infectious
29926	Susceptible
