node_name	condition
55	Susceptible
173	Susceptible
202	Susceptible
392	Susceptible
429	Infectious
666	Susceptible
750	Susceptible
940	Susceptible
1080	Susceptible
1468	Susceptible
1520	Susceptible
1599	Susceptible
1630	Susceptible
1752	Susceptible
1982	Susceptible
1999	Susceptible
2041	Susceptible
2323	Susceptible
2442	Susceptible
2445	Infectious
2561	Susceptible
2678	Susceptible
2949	Susceptible
3355	Susceptible
3466	Susceptible
3659	Susceptible
3682	Susceptible
3856	Infectious
4084	Susceptible
4147	Susceptible
4953	Susceptible
5059	Susceptible
5247	Susceptible
5253	Susceptible
5549	Susceptible
5750	Susceptible
5918	Susceptible
5937	Susceptible
6029	Susceptible
6104	Susceptible
6670	Susceptible
6949	Susceptible
7161	Infectious
7192	Susceptible
7205	Susceptible
7652	Susceptible
7794	Infectious
7997	Susceptible
8128	Susceptible
8669	Susceptible
8730	Susceptible
8746	Susceptible
9192	Susceptible
9253	Susceptible
9262	Susceptible
9313	Infectious
9431	Susceptible
9673	Susceptible
10014	Susceptible
10032	Susceptible
10036	Infectious
10231	Susceptible
10722	Susceptible
10875	Susceptible
10924	Susceptible
11129	Susceptible
11203	Susceptible
11398	Susceptible
11886	Susceptible
11973	Susceptible
12073	Susceptible
12297	Susceptible
12720	Susceptible
12878	Susceptible
12884	Susceptible
12912	Susceptible
13134	Susceptible
13638	Susceptible
13693	Susceptible
13781	Susceptible
13896	Susceptible
13900	Susceptible
14026	Susceptible
14391	Susceptible
14405	Susceptible
14545	Susceptible
15049	Susceptible
15834	Infectious
16048	Susceptible
16161	Susceptible
16186	Susceptible
16365	Susceptible
16403	Susceptible
16615	Susceptible
16655	Susceptible
16888	Susceptible
17201	Susceptible
17288	Susceptible
17850	Susceptible
17885	Susceptible
17903	Susceptible
17991	Susceptible
18178	Susceptible
18834	Susceptible
18888	Susceptible
18934	Susceptible
19085	Susceptible
19283	Infectious
19499	Susceptible
19834	Susceptible
19975	Susceptible
20040	Infectious
20167	Susceptible
20329	Susceptible
20372	Susceptible
20680	Susceptible
20737	Susceptible
21131	Susceptible
21511	Susceptible
21560	Susceptible
21907	Susceptible
22304	Susceptible
22449	Susceptible
22773	Susceptible
22781	Susceptible
22827	Susceptible
23030	Susceptible
23102	Susceptible
23136	Susceptible
23346	Susceptible
23435	Susceptible
23438	Susceptible
23664	Infectious
23990	Susceptible
24100	Susceptible
24224	Susceptible
24362	Infectious
24378	Infectious
24428	Susceptible
24535	Susceptible
24585	Susceptible
24623	Susceptible
24786	Susceptible
24885	Susceptible
24935	Susceptible
24942	Susceptible
25160	Susceptible
25243	Susceptible
25297	Infectious
25329	Susceptible
25398	Susceptible
25693	Susceptible
26438	Susceptible
26847	Susceptible
27000	Susceptible
27145	Susceptible
27317	Susceptible
27395	Susceptible
27659	Susceptible
27910	Susceptible
28038	Susceptible
28058	Susceptible
28613	Susceptible
28790	Susceptible
28906	Susceptible
28909	Infectious
29106	Susceptible
29149	Susceptible
29325	Susceptible
29413	Infectious
29729	Susceptible
29790	Susceptible
29805	Susceptible
