node_name	condition
492	Susceptible
498	Susceptible
507	Susceptible
649	Susceptible
1607	Susceptible
1931	Susceptible
1984	Susceptible
2005	Susceptible
2007	Susceptible
2034	Susceptible
2059	Susceptible
2085	Susceptible
2125	Susceptible
2152	Susceptible
2389	Susceptible
2398	Susceptible
2407	Susceptible
2429	Infectious
2435	Susceptible
2606	Susceptible
2717	Susceptible
2970	Susceptible
3030	Susceptible
3154	Susceptible
3178	Infectious
3229	Susceptible
3255	Susceptible
3264	Infectious
3857	Infectious
4045	Susceptible
4048	Susceptible
4096	Susceptible
4128	Susceptible
4387	Susceptible
4484	Susceptible
4595	Susceptible
4663	Susceptible
4671	Susceptible
4937	Susceptible
4940	Susceptible
5158	Susceptible
5417	Infectious
5516	Susceptible
5765	Susceptible
6090	Susceptible
6495	Infectious
6638	Susceptible
6707	Susceptible
6801	Susceptible
6821	Susceptible
6861	Susceptible
6953	Infectious
7202	Susceptible
7211	Susceptible
7220	Susceptible
7578	Susceptible
7695	Susceptible
7777	Susceptible
7832	Susceptible
8089	Susceptible
8426	Susceptible
8578	Susceptible
8649	Susceptible
8814	Susceptible
8866	Susceptible
9237	Susceptible
9239	Susceptible
9331	Susceptible
9700	Susceptible
9821	Infectious
9921	Infectious
10141	Susceptible
10254	Susceptible
10526	Susceptible
10536	Susceptible
10643	Susceptible
10668	Susceptible
11182	Susceptible
11352	Susceptible
11881	Susceptible
12407	Susceptible
12541	Susceptible
12908	Susceptible
13051	Susceptible
13095	Susceptible
13126	Susceptible
13211	Infectious
13392	Susceptible
13466	Susceptible
13724	Susceptible
13743	Susceptible
13999	Susceptible
14119	Susceptible
14160	Susceptible
14375	Susceptible
14542	Susceptible
14707	Susceptible
14900	Susceptible
15191	Susceptible
15218	Susceptible
15354	Susceptible
15408	Susceptible
15544	Susceptible
15997	Susceptible
16059	Susceptible
16355	Susceptible
16959	Susceptible
17053	Susceptible
17075	Susceptible
17204	Susceptible
17275	Susceptible
17287	Susceptible
17595	Susceptible
17984	Susceptible
17987	Susceptible
18045	Susceptible
18159	Infectious
18381	Susceptible
18659	Susceptible
18761	Infectious
18764	Susceptible
18855	Susceptible
18944	Susceptible
19065	Susceptible
19121	Susceptible
19122	Susceptible
19140	Susceptible
19170	Infectious
19177	Susceptible
19180	Infectious
19450	Susceptible
19652	Infectious
19783	Infectious
19909	Susceptible
20091	Susceptible
20140	Susceptible
20432	Susceptible
20734	Susceptible
20844	Susceptible
20866	Susceptible
21473	Susceptible
21524	Susceptible
21554	Susceptible
21710	Susceptible
21826	Susceptible
21915	Susceptible
22340	Susceptible
22397	Susceptible
22443	Infectious
22603	Infectious
22816	Susceptible
22896	Susceptible
23558	Susceptible
23895	Susceptible
24238	Infectious
24290	Susceptible
24310	Susceptible
24484	Susceptible
24544	Susceptible
24784	Susceptible
24926	Susceptible
24939	Susceptible
25035	Susceptible
25125	Susceptible
25364	Susceptible
25632	Susceptible
25851	Susceptible
25990	Susceptible
26055	Susceptible
26106	Susceptible
26187	Susceptible
26360	Susceptible
26914	Susceptible
26948	Susceptible
27421	Susceptible
27441	Susceptible
27503	Susceptible
27554	Susceptible
27673	Susceptible
27685	Susceptible
27771	Susceptible
27901	Infectious
27945	Susceptible
28215	Susceptible
28610	Susceptible
28690	Susceptible
28778	Susceptible
29001	Susceptible
29115	Susceptible
29168	Susceptible
29177	Susceptible
29287	Susceptible
