node_name	condition
282	Susceptible
439	Susceptible
641	Susceptible
790	Susceptible
993	Infectious
1007	Susceptible
1652	Susceptible
2080	Susceptible
2347	Susceptible
2585	Susceptible
2662	Susceptible
2953	Susceptible
2965	Susceptible
3110	Susceptible
3680	Susceptible
4020	Susceptible
4614	Susceptible
5128	Susceptible
5276	Susceptible
5419	Susceptible
5511	Susceptible
5561	Susceptible
5693	Susceptible
6010	Susceptible
6082	Susceptible
6703	Susceptible
6734	Infectious
6741	Susceptible
6901	Susceptible
7122	Infectious
7597	Susceptible
8025	Susceptible
8146	Susceptible
8273	Susceptible
8459	Susceptible
8713	Susceptible
8876	Susceptible
9417	Susceptible
10025	Susceptible
10093	Susceptible
10544	Susceptible
10842	Susceptible
11061	Susceptible
11441	Susceptible
11626	Susceptible
11996	Susceptible
12126	Susceptible
12349	Susceptible
12353	Infectious
12650	Susceptible
13148	Susceptible
13231	Susceptible
13540	Susceptible
13582	Susceptible
13598	Susceptible
13702	Susceptible
13728	Susceptible
14276	Susceptible
14373	Susceptible
14438	Susceptible
14444	Susceptible
14922	Susceptible
14969	Infectious
14995	Susceptible
15173	Susceptible
15362	Susceptible
15423	Susceptible
15655	Susceptible
16037	Susceptible
16118	Susceptible
16141	Susceptible
16192	Susceptible
16241	Susceptible
16406	Susceptible
16616	Susceptible
16686	Susceptible
17089	Susceptible
17302	Susceptible
17424	Susceptible
18111	Infectious
18180	Susceptible
18444	Susceptible
18853	Susceptible
19053	Susceptible
19461	Susceptible
19641	Susceptible
20197	Susceptible
20390	Susceptible
20440	Susceptible
21137	Infectious
21508	Susceptible
21682	Susceptible
21873	Susceptible
21927	Susceptible
21995	Susceptible
22109	Susceptible
22180	Susceptible
22201	Susceptible
22476	Susceptible
22478	Susceptible
22880	Susceptible
22892	Susceptible
23094	Susceptible
23500	Susceptible
24245	Susceptible
24517	Susceptible
24678	Susceptible
24740	Susceptible
24884	Susceptible
25070	Susceptible
25363	Susceptible
25679	Susceptible
25986	Susceptible
26119	Infectious
26336	Susceptible
26582	Susceptible
26690	Susceptible
26734	Susceptible
27284	Susceptible
27594	Susceptible
27636	Susceptible
27959	Susceptible
28222	Susceptible
28890	Susceptible
29254	Susceptible
29339	Susceptible
29492	Susceptible
29680	Susceptible
