node_name	condition
16	Infectious
19	Susceptible
22	Susceptible
273	Infectious
318	Susceptible
326	Infectious
378	Infectious
428	Susceptible
561	Infectious
585	Susceptible
776	Susceptible
855	Susceptible
915	Susceptible
1012	Susceptible
1199	Susceptible
1336	Susceptible
1359	Susceptible
1380	Susceptible
1453	Susceptible
1481	Infectious
1579	Susceptible
1667	Susceptible
1726	Susceptible
1746	Susceptible
1832	Susceptible
1900	Susceptible
1948	Susceptible
1958	Susceptible
2028	Susceptible
2046	Susceptible
2106	Susceptible
2147	Susceptible
2156	Susceptible
2174	Susceptible
2177	Susceptible
2194	Susceptible
2211	Susceptible
2231	Susceptible
2340	Susceptible
2360	Susceptible
2479	Susceptible
2528	Susceptible
2553	Susceptible
2576	Susceptible
2686	Susceptible
2843	Susceptible
2854	Susceptible
2905	Infectious
2959	Susceptible
3100	Susceptible
3189	Susceptible
3445	Susceptible
3485	Susceptible
3562	Infectious
3564	Infectious
3615	Susceptible
3619	Susceptible
3624	Susceptible
3805	Infectious
3854	Susceptible
3875	Susceptible
3881	Susceptible
3980	Susceptible
4093	Susceptible
4104	Susceptible
4162	Infectious
4192	Susceptible
4241	Susceptible
4460	Susceptible
4472	Susceptible
4544	Susceptible
4571	Susceptible
4616	Susceptible
4625	Susceptible
4703	Susceptible
4919	Susceptible
4944	Susceptible
5033	Infectious
5079	Susceptible
5094	Susceptible
5104	Susceptible
5176	Susceptible
5239	Susceptible
5278	Susceptible
5347	Infectious
5523	Susceptible
5790	Susceptible
5866	Susceptible
5868	Infectious
5880	Susceptible
5948	Susceptible
6022	Susceptible
6054	Susceptible
6091	Susceptible
6120	Susceptible
6171	Susceptible
6278	Susceptible
6282	Susceptible
6326	Susceptible
6397	Susceptible
6435	Susceptible
6502	Susceptible
6539	Susceptible
6661	Susceptible
6671	Susceptible
6761	Susceptible
6774	Susceptible
6781	Susceptible
6894	Susceptible
7028	Susceptible
7069	Susceptible
7329	Susceptible
7340	Susceptible
7401	Susceptible
7412	Susceptible
7525	Susceptible
7659	Infectious
7757	Infectious
7795	Infectious
7931	Susceptible
7988	Susceptible
8027	Susceptible
8114	Susceptible
8118	Susceptible
8264	Susceptible
8465	Susceptible
8532	Susceptible
8550	Susceptible
8553	Infectious
8630	Susceptible
8683	Susceptible
8780	Infectious
8889	Susceptible
8956	Susceptible
9120	Susceptible
9217	Infectious
9269	Susceptible
9321	Infectious
9338	Susceptible
9606	Susceptible
9690	Susceptible
9905	Susceptible
9916	Susceptible
9945	Susceptible
9954	Susceptible
9977	Susceptible
10042	Susceptible
10062	Susceptible
10222	Susceptible
10227	Susceptible
10241	Susceptible
10281	Infectious
10338	Susceptible
10459	Susceptible
10478	Susceptible
10530	Susceptible
10545	Susceptible
10555	Susceptible
10560	Susceptible
10605	Susceptible
10609	Susceptible
10725	Susceptible
10727	Susceptible
10746	Susceptible
10794	Susceptible
10847	Infectious
10873	Susceptible
10884	Susceptible
10939	Susceptible
10952	Susceptible
11068	Susceptible
11110	Susceptible
11204	Susceptible
11224	Susceptible
11248	Susceptible
11318	Susceptible
11396	Susceptible
11458	Susceptible
11478	Infectious
11593	Susceptible
11957	Susceptible
12002	Susceptible
12090	Infectious
12109	Infectious
12221	Susceptible
12319	Susceptible
12369	Susceptible
12402	Susceptible
12447	Susceptible
12683	Susceptible
12684	Susceptible
12697	Susceptible
12729	Susceptible
12752	Susceptible
12810	Susceptible
12881	Susceptible
12969	Susceptible
13006	Susceptible
13226	Susceptible
13289	Susceptible
13346	Susceptible
