node_name	condition
221	Susceptible
341	Susceptible
364	Susceptible
399	Susceptible
486	Susceptible
581	Susceptible
648	Susceptible
675	Susceptible
784	Susceptible
897	Infectious
1146	Susceptible
1192	Susceptible
1404	Susceptible
1477	Susceptible
1503	Susceptible
1524	Infectious
1532	Susceptible
1639	Susceptible
1649	Susceptible
1674	Susceptible
1714	Susceptible
1801	Susceptible
1844	Susceptible
1935	Susceptible
2013	Susceptible
2235	Susceptible
2236	Susceptible
2289	Susceptible
2669	Susceptible
2810	Susceptible
2922	Susceptible
2966	Infectious
3233	Susceptible
3253	Susceptible
3460	Susceptible
3492	Susceptible
3537	Susceptible
3586	Susceptible
3678	Infectious
3711	Susceptible
3742	Infectious
3774	Susceptible
3904	Infectious
4029	Susceptible
4119	Susceptible
4391	Susceptible
4401	Susceptible
4498	Susceptible
4528	Susceptible
4540	Susceptible
4768	Infectious
4809	Susceptible
4904	Susceptible
4981	Susceptible
5003	Susceptible
5082	Susceptible
5108	Susceptible
5110	Susceptible
5137	Susceptible
5229	Susceptible
5344	Susceptible
5411	Infectious
5450	Susceptible
5485	Susceptible
5503	Susceptible
5830	Susceptible
5982	Susceptible
6015	Susceptible
6124	Susceptible
6166	Susceptible
6233	Susceptible
6240	Susceptible
6276	Susceptible
6760	Infectious
6763	Susceptible
6829	Susceptible
7223	Infectious
7307	Susceptible
7510	Susceptible
7569	Susceptible
7575	Susceptible
8098	Susceptible
8204	Susceptible
8218	Susceptible
8387	Susceptible
8413	Susceptible
8472	Susceptible
8881	Susceptible
8895	Susceptible
8906	Susceptible
9149	Susceptible
9152	Susceptible
9276	Susceptible
9303	Susceptible
9319	Susceptible
9391	Susceptible
9476	Susceptible
9490	Susceptible
9547	Susceptible
9548	Susceptible
9665	Susceptible
9685	Susceptible
9762	Susceptible
9777	Susceptible
9783	Susceptible
9874	Susceptible
9876	Susceptible
10002	Susceptible
10015	Susceptible
10081	Susceptible
10121	Susceptible
10239	Infectious
10274	Susceptible
10509	Susceptible
10535	Susceptible
10581	Susceptible
10618	Susceptible
10684	Susceptible
10714	Susceptible
10859	Susceptible
10861	Susceptible
10865	Susceptible
10886	Susceptible
10923	Susceptible
11092	Susceptible
11247	Susceptible
11258	Susceptible
11262	Susceptible
11301	Susceptible
11307	Susceptible
11377	Susceptible
11549	Susceptible
11588	Susceptible
11654	Susceptible
11659	Susceptible
11696	Infectious
11989	Susceptible
11998	Susceptible
12027	Susceptible
12129	Susceptible
12171	Susceptible
12395	Susceptible
12424	Susceptible
12569	Susceptible
12614	Susceptible
12660	Susceptible
12716	Susceptible
12842	Susceptible
12843	Susceptible
12877	Susceptible
12920	Susceptible
13005	Susceptible
13026	Susceptible
13083	Susceptible
13116	Susceptible
13151	Infectious
13421	Susceptible
13505	Susceptible
13654	Susceptible
13722	Susceptible
13829	Susceptible
13923	Susceptible
13937	Susceptible
14095	Susceptible
14377	Susceptible
14417	Susceptible
14536	Susceptible
14674	Susceptible
14698	Infectious
14780	Susceptible
14808	Susceptible
14833	Susceptible
14906	Susceptible
14987	Susceptible
15128	Susceptible
15159	Susceptible
15162	Susceptible
15363	Susceptible
15661	Infectious
15765	Susceptible
15830	Susceptible
16034	Susceptible
16083	Susceptible
16139	Susceptible
16350	Infectious
16396	Susceptible
16417	Susceptible
16562	Susceptible
16642	Susceptible
