node_name	condition
74	Susceptible
113	Susceptible
141	Susceptible
159	Susceptible
232	Infectious
297	Susceptible
300	Susceptible
328	Susceptible
470	Susceptible
484	Susceptible
513	Susceptible
579	Susceptible
754	Susceptible
907	Susceptible
931	Susceptible
1018	Infectious
1184	Susceptible
1194	Susceptible
1207	Infectious
1522	Susceptible
1547	Susceptible
1802	Susceptible
1856	Susceptible
1859	Susceptible
1863	Susceptible
1936	Infectious
1974	Susceptible
2023	Susceptible
2227	Susceptible
2414	Susceptible
2450	Susceptible
2507	Infectious
2519	Infectious
2584	Susceptible
2687	Susceptible
2741	Infectious
2885	Susceptible
2897	Infectious
2974	Susceptible
2994	Infectious
3179	Susceptible
3180	Susceptible
3266	Susceptible
3308	Susceptible
3387	Susceptible
3392	Infectious
3433	Susceptible
3634	Susceptible
3637	Susceptible
3657	Susceptible
3676	Susceptible
3679	Susceptible
3687	Susceptible
3782	Susceptible
3798	Susceptible
3908	Susceptible
3954	Susceptible
3994	Susceptible
4211	Susceptible
4299	Infectious
4302	Susceptible
4431	Susceptible
4501	Susceptible
4601	Susceptible
4852	Susceptible
4877	Infectious
5013	Susceptible
5085	Susceptible
5167	Susceptible
5211	Susceptible
5326	Susceptible
5400	Susceptible
5445	Susceptible
5471	Susceptible
5619	Susceptible
5627	Susceptible
5677	Susceptible
5806	Susceptible
5922	Susceptible
5970	Susceptible
5992	Susceptible
6070	Susceptible
6086	Susceptible
6218	Susceptible
6225	Susceptible
6407	Susceptible
6470	Susceptible
6588	Susceptible
6611	Susceptible
6618	Susceptible
6807	Susceptible
6872	Susceptible
6936	Infectious
6970	Susceptible
7067	Infectious
7070	Susceptible
7313	Infectious
7389	Susceptible
7397	Susceptible
7453	Susceptible
7631	Susceptible
7707	Susceptible
7849	Susceptible
7936	Infectious
8090	Susceptible
8096	Susceptible
8293	Susceptible
8414	Infectious
8468	Susceptible
8546	Susceptible
8564	Susceptible
8594	Susceptible
8799	Susceptible
8855	Susceptible
8865	Susceptible
8918	Susceptible
8947	Susceptible
8992	Susceptible
9029	Infectious
9133	Susceptible
9181	Susceptible
9277	Susceptible
9325	Infectious
9470	Susceptible
9515	Infectious
9694	Infectious
9773	Susceptible
9852	Susceptible
10049	Susceptible
10159	Susceptible
10196	Susceptible
10204	Susceptible
10237	Susceptible
10302	Infectious
10466	Susceptible
10501	Susceptible
10514	Susceptible
10556	Susceptible
10661	Susceptible
10709	Susceptible
10756	Susceptible
10757	Susceptible
10853	Susceptible
10891	Susceptible
10977	Susceptible
11016	Susceptible
11017	Susceptible
11041	Susceptible
11048	Susceptible
11077	Susceptible
11133	Susceptible
11166	Susceptible
11194	Susceptible
11205	Susceptible
11323	Susceptible
11349	Susceptible
11395	Susceptible
11425	Susceptible
11430	Susceptible
11586	Susceptible
11680	Susceptible
11720	Infectious
11761	Susceptible
11787	Susceptible
11835	Susceptible
11837	Susceptible
11891	Susceptible
11947	Susceptible
11966	Susceptible
12127	Susceptible
12136	Susceptible
12166	Susceptible
12172	Susceptible
12212	Susceptible
12266	Susceptible
12558	Infectious
12573	Susceptible
12609	Susceptible
12730	Susceptible
12813	Susceptible
12830	Susceptible
12867	Susceptible
13213	Susceptible
13435	Susceptible
13469	Susceptible
13474	Susceptible
13508	Susceptible
13538	Susceptible
13544	Susceptible
13636	Susceptible
13649	Susceptible
13667	Susceptible
13880	Infectious
13925	Susceptible
13991	Susceptible
14038	Susceptible
14061	Susceptible
14105	Susceptible
14198	Susceptible
14230	Susceptible
14247	Infectious
14305	Susceptible
14449	Susceptible
14452	Susceptible
14577	Susceptible
14608	Infectious
14856	Infectious
15085	Susceptible
15183	Susceptible
15235	Infectious
15247	Susceptible
15273	Susceptible
15319	Susceptible
15384	Susceptible
15599	Susceptible
15674	Susceptible
15675	Susceptible
15689	Susceptible
15697	Susceptible
15769	Susceptible
15864	Susceptible
15887	Susceptible
15908	Susceptible
16172	Susceptible
16257	Susceptible
16274	Susceptible
16290	Susceptible
16296	Susceptible
16422	Susceptible
16497	Susceptible
16685	Susceptible
16784	Infectious
16819	Susceptible
16868	Susceptible
16975	Susceptible
16982	Susceptible
17145	Susceptible
17146	Susceptible
17243	Susceptible
17297	Susceptible
17320	Susceptible
17341	Susceptible
17358	Susceptible
17375	Susceptible
17436	Susceptible
17479	Susceptible
17578	Susceptible
17606	Susceptible
17819	Susceptible
17861	Susceptible
17893	Susceptible
17940	Susceptible
18266	Susceptible
18279	Infectious
18384	Susceptible
18437	Susceptible
18488	Infectious
18528	Susceptible
18667	Susceptible
18691	Susceptible
18836	Susceptible
18872	Susceptible
18935	Susceptible
19056	Susceptible
19060	Susceptible
19068	Infectious
19114	Susceptible
19137	Susceptible
19195	Susceptible
19248	Infectious
19263	Susceptible
19297	Susceptible
19349	Susceptible
19378	Susceptible
19490	Infectious
19833	Susceptible
19995	Susceptible
20000	Susceptible
20002	Susceptible
20136	Susceptible
20139	Susceptible
20165	Susceptible
20184	Susceptible
20205	Infectious
20395	Susceptible
20489	Susceptible
20585	Susceptible
20753	Infectious
20756	Susceptible
20808	Susceptible
20830	Susceptible
20913	Susceptible
21024	Susceptible
21086	Susceptible
21384	Susceptible
21539	Susceptible
21541	Susceptible
21571	Susceptible
21574	Infectious
21595	Susceptible
21674	Susceptible
21825	Susceptible
22033	Susceptible
22061	Susceptible
22144	Susceptible
22163	Susceptible
22268	Susceptible
22352	Infectious
22517	Susceptible
22572	Susceptible
22657	Susceptible
22815	Susceptible
23130	Susceptible
23184	Infectious
23220	Susceptible
23285	Susceptible
23334	Susceptible
23483	Susceptible
23531	Susceptible
23591	Infectious
23653	Susceptible
23704	Susceptible
23750	Susceptible
23788	Susceptible
23803	Infectious
23817	Susceptible
23841	Susceptible
23928	Infectious
23944	Susceptible
24068	Susceptible
24357	Susceptible
24451	Infectious
24481	Infectious
24546	Infectious
24580	Susceptible
24604	Susceptible
24621	Susceptible
24719	Susceptible
24739	Susceptible
24758	Susceptible
24931	Susceptible
25041	Susceptible
25205	Susceptible
25209	Susceptible
25352	Susceptible
25475	Susceptible
25505	Susceptible
25586	Susceptible
25653	Infectious
25906	Susceptible
26163	Infectious
26240	Susceptible
26297	Susceptible
26325	Susceptible
26329	Susceptible
26390	Susceptible
26401	Susceptible
26570	Infectious
26693	Susceptible
26907	Susceptible
26920	Susceptible
26940	Susceptible
27179	Infectious
27244	Susceptible
27297	Susceptible
27303	Susceptible
27347	Susceptible
27363	Susceptible
27377	Susceptible
27386	Susceptible
27387	Infectious
27399	Susceptible
27520	Susceptible
27563	Susceptible
27567	Susceptible
27606	Susceptible
27632	Susceptible
27662	Infectious
27675	Susceptible
27810	Susceptible
27831	Susceptible
27850	Susceptible
27868	Susceptible
27912	Susceptible
27955	Susceptible
27963	Susceptible
28042	Susceptible
28127	Susceptible
28154	Susceptible
28191	Susceptible
28197	Susceptible
28290	Susceptible
28332	Susceptible
28437	Susceptible
28579	Susceptible
28622	Susceptible
28629	Susceptible
28651	Infectious
28659	Susceptible
28667	Susceptible
28674	Susceptible
28756	Susceptible
28788	Susceptible
28806	Susceptible
28924	Susceptible
28930	Susceptible
29074	Susceptible
29100	Susceptible
29260	Susceptible
29272	Susceptible
29285	Susceptible
29298	Susceptible
29358	Susceptible
29478	Susceptible
29578	Susceptible
29593	Infectious
29597	Susceptible
29616	Susceptible
29711	Susceptible
29719	Susceptible
29909	Susceptible
29941	Susceptible
29960	Infectious
