node_name	condition
28	Infectious
76	Susceptible
127	Susceptible
154	Susceptible
279	Infectious
478	Susceptible
530	Infectious
727	Susceptible
802	Susceptible
815	Infectious
875	Infectious
1255	Infectious
1518	Susceptible
1560	Susceptible
1621	Susceptible
1858	Susceptible
1987	Susceptible
2246	Susceptible
2484	Susceptible
2562	Infectious
2582	Susceptible
2773	Susceptible
2987	Susceptible
3005	Susceptible
3143	Susceptible
3568	Susceptible
3632	Infectious
3683	Susceptible
3691	Susceptible
4009	Infectious
4070	Susceptible
4078	Susceptible
4140	Susceptible
4187	Susceptible
4600	Susceptible
4670	Susceptible
4890	Susceptible
4899	Susceptible
4901	Susceptible
4912	Susceptible
5318	Susceptible
5354	Susceptible
5386	Susceptible
5439	Infectious
5680	Susceptible
5748	Susceptible
5776	Susceptible
5867	Susceptible
5954	Susceptible
6099	Susceptible
6108	Susceptible
6185	Susceptible
6316	Susceptible
6325	Susceptible
6436	Susceptible
6475	Infectious
6627	Susceptible
6897	Susceptible
7047	Susceptible
7050	Susceptible
7182	Susceptible
7237	Susceptible
7359	Susceptible
7503	Susceptible
7711	Susceptible
7712	Susceptible
7866	Susceptible
7883	Susceptible
7974	Susceptible
8131	Susceptible
8270	Susceptible
8336	Infectious
8364	Susceptible
8451	Susceptible
8726	Susceptible
8791	Susceptible
8805	Susceptible
8806	Susceptible
9084	Susceptible
9096	Susceptible
9199	Susceptible
9339	Susceptible
9399	Susceptible
9407	Susceptible
9410	Infectious
9642	Susceptible
9770	Susceptible
9820	Susceptible
9970	Susceptible
10001	Susceptible
10116	Susceptible
10434	Susceptible
10449	Susceptible
10590	Susceptible
10784	Susceptible
10929	Susceptible
10954	Susceptible
10995	Infectious
11597	Susceptible
11633	Susceptible
11708	Infectious
11742	Susceptible
11844	Infectious
11950	Susceptible
12290	Susceptible
12524	Infectious
12599	Susceptible
12619	Susceptible
12633	Infectious
12703	Susceptible
12712	Susceptible
12726	Susceptible
12777	Susceptible
12862	Susceptible
12890	Susceptible
13052	Susceptible
13389	Susceptible
13511	Susceptible
13664	Susceptible
13730	Susceptible
13927	Susceptible
13969	Susceptible
14041	Susceptible
14193	Susceptible
14203	Susceptible
14369	Susceptible
14435	Susceptible
14465	Susceptible
14579	Susceptible
14657	Susceptible
14889	Susceptible
14898	Susceptible
14965	Susceptible
14996	Susceptible
15033	Susceptible
15156	Susceptible
15202	Susceptible
15380	Susceptible
15475	Susceptible
15521	Susceptible
15658	Susceptible
15690	Susceptible
15706	Infectious
15826	Susceptible
15967	Susceptible
16072	Susceptible
16115	Susceptible
16153	Susceptible
16199	Susceptible
16314	Susceptible
16374	Susceptible
16402	Susceptible
16855	Susceptible
16871	Susceptible
16913	Susceptible
16935	Susceptible
17115	Susceptible
17229	Susceptible
17279	Susceptible
17294	Susceptible
17457	Susceptible
17461	Susceptible
17488	Susceptible
17958	Susceptible
18038	Susceptible
18233	Susceptible
18308	Susceptible
18356	Infectious
18516	Susceptible
18563	Susceptible
18620	Susceptible
18655	Susceptible
18848	Susceptible
19023	Susceptible
19111	Susceptible
19119	Susceptible
19312	Susceptible
19331	Susceptible
19406	Susceptible
19422	Susceptible
19488	Susceptible
19519	Susceptible
19570	Susceptible
19579	Susceptible
19596	Susceptible
19598	Susceptible
19884	Susceptible
19996	Susceptible
20071	Infectious
20325	Susceptible
20456	Susceptible
20457	Susceptible
20479	Susceptible
20634	Susceptible
20772	Susceptible
20777	Susceptible
20841	Susceptible
20881	Susceptible
20898	Susceptible
20951	Susceptible
20965	Susceptible
20988	Susceptible
20995	Susceptible
21010	Susceptible
21041	Susceptible
21216	Susceptible
21328	Susceptible
21465	Susceptible
21476	Susceptible
21652	Susceptible
21771	Susceptible
21908	Susceptible
21962	Susceptible
21987	Susceptible
22460	Susceptible
22493	Susceptible
22510	Susceptible
22524	Infectious
22531	Susceptible
22862	Susceptible
22989	Susceptible
23151	Susceptible
23479	Susceptible
23517	Susceptible
23847	Susceptible
23860	Susceptible
24177	Susceptible
24326	Susceptible
24329	Susceptible
24534	Susceptible
24555	Susceptible
24565	Susceptible
24574	Susceptible
24705	Susceptible
24737	Susceptible
24746	Susceptible
24749	Infectious
25017	Susceptible
25051	Susceptible
25066	Susceptible
25228	Susceptible
25357	Infectious
25362	Susceptible
25387	Susceptible
25405	Susceptible
25509	Susceptible
25646	Susceptible
25710	Susceptible
25711	Susceptible
25771	Infectious
25850	Susceptible
25928	Susceptible
26058	Susceptible
26414	Susceptible
26458	Susceptible
26496	Infectious
26504	Susceptible
26552	Infectious
26731	Susceptible
26768	Susceptible
26836	Susceptible
26987	Susceptible
27070	Susceptible
27146	Infectious
27198	Susceptible
27204	Susceptible
27281	Susceptible
27397	Susceptible
27411	Susceptible
27417	Susceptible
27523	Susceptible
27534	Susceptible
27570	Susceptible
27918	Infectious
28195	Susceptible
28392	Susceptible
28395	Infectious
28516	Susceptible
28620	Susceptible
28811	Susceptible
29080	Susceptible
29157	Susceptible
29305	Susceptible
29315	Susceptible
29387	Infectious
29404	Susceptible
29420	Susceptible
29655	Susceptible
29670	Susceptible
29741	Susceptible
29791	Susceptible
29803	Susceptible
29847	Susceptible
29923	Susceptible
