node_name	condition
2	Susceptible
97	Susceptible
112	Susceptible
263	Susceptible
343	Susceptible
698	Susceptible
721	Susceptible
838	Infectious
901	Susceptible
1025	Susceptible
1030	Susceptible
1095	Infectious
1144	Infectious
1362	Susceptible
1375	Infectious
1510	Susceptible
1526	Susceptible
1713	Susceptible
1795	Susceptible
1865	Susceptible
1887	Susceptible
2107	Susceptible
2434	Susceptible
2510	Susceptible
2614	Infectious
2709	Susceptible
2883	Susceptible
2989	Infectious
3010	Susceptible
3025	Susceptible
3279	Susceptible
3395	Susceptible
3495	Susceptible
3511	Susceptible
3550	Susceptible
3590	Susceptible
3598	Infectious
3804	Susceptible
3813	Infectious
3829	Infectious
3863	Susceptible
3936	Susceptible
3940	Susceptible
3979	Susceptible
4073	Susceptible
4274	Infectious
4319	Susceptible
4353	Infectious
4738	Susceptible
4824	Susceptible
4887	Susceptible
5045	Infectious
5091	Susceptible
5188	Susceptible
5327	Susceptible
5402	Susceptible
5408	Susceptible
5535	Susceptible
5665	Susceptible
5708	Susceptible
6100	Susceptible
6105	Susceptible
6163	Susceptible
6253	Susceptible
6313	Susceptible
6378	Susceptible
6517	Susceptible
6689	Susceptible
6718	Susceptible
6728	Susceptible
6758	Susceptible
7144	Susceptible
7168	Susceptible
7235	Susceptible
7291	Susceptible
7298	Susceptible
7449	Susceptible
7454	Susceptible
7470	Susceptible
7487	Susceptible
7499	Susceptible
7604	Susceptible
7647	Susceptible
7727	Infectious
7760	Susceptible
7897	Susceptible
7963	Susceptible
7970	Susceptible
7985	Susceptible
7993	Susceptible
8035	Susceptible
8095	Infectious
8234	Susceptible
8269	Susceptible
8455	Susceptible
8461	Susceptible
8511	Susceptible
8521	Susceptible
8543	Susceptible
8812	Susceptible
8840	Infectious
8846	Susceptible
9037	Susceptible
9081	Susceptible
9201	Susceptible
9245	Susceptible
9372	Susceptible
9383	Infectious
9461	Susceptible
9473	Susceptible
9560	Susceptible
10008	Susceptible
10078	Susceptible
10139	Susceptible
10208	Susceptible
10341	Susceptible
10363	Susceptible
10401	Susceptible
10421	Susceptible
10673	Susceptible
10715	Susceptible
10728	Susceptible
10785	Susceptible
10809	Susceptible
10943	Infectious
10950	Susceptible
11288	Susceptible
11329	Susceptible
11525	Susceptible
11531	Infectious
11571	Susceptible
11639	Susceptible
11645	Susceptible
11770	Susceptible
11854	Susceptible
11856	Susceptible
12007	Susceptible
12122	Susceptible
12207	Susceptible
12325	Susceptible
12342	Susceptible
12355	Susceptible
12431	Susceptible
12455	Infectious
12479	Infectious
12583	Infectious
12600	Susceptible
12778	Susceptible
12865	Susceptible
12872	Susceptible
13127	Susceptible
13137	Susceptible
13173	Susceptible
13245	Susceptible
13380	Susceptible
