node_name	condition
421	Infectious
559	Susceptible
961	Susceptible
1297	Susceptible
1399	Susceptible
1780	Susceptible
1800	Susceptible
1903	Susceptible
1971	Susceptible
2178	Susceptible
2366	Susceptible
2485	Susceptible
2514	Susceptible
2708	Susceptible
3035	Susceptible
3188	Susceptible
3288	Susceptible
3418	Susceptible
3449	Susceptible
3688	Infectious
3715	Susceptible
4244	Susceptible
4332	Susceptible
4374	Infectious
4506	Susceptible
4630	Susceptible
4796	Susceptible
4913	Susceptible
4988	Susceptible
5055	Susceptible
5540	Susceptible
5552	Susceptible
5605	Susceptible
5760	Susceptible
5803	Susceptible
5852	Susceptible
5993	Susceptible
6200	Susceptible
6625	Susceptible
7095	Susceptible
7127	Susceptible
7413	Susceptible
7556	Susceptible
7679	Susceptible
7827	Susceptible
8272	Susceptible
8292	Susceptible
8471	Susceptible
8804	Susceptible
8853	Susceptible
8875	Susceptible
9088	Infectious
9093	Susceptible
9098	Infectious
9176	Susceptible
9309	Susceptible
9386	Infectious
9479	Susceptible
9749	Susceptible
9889	Susceptible
9958	Susceptible
10038	Susceptible
10265	Susceptible
10385	Susceptible
10528	Susceptible
10687	Susceptible
10699	Susceptible
10870	Susceptible
11013	Infectious
11150	Susceptible
11343	Susceptible
11584	Infectious
11674	Susceptible
11692	Infectious
11722	Susceptible
11736	Susceptible
11743	Susceptible
12088	Susceptible
12230	Susceptible
12615	Susceptible
13136	Susceptible
13771	Susceptible
13940	Susceptible
13996	Infectious
14093	Susceptible
14307	Susceptible
14335	Susceptible
14675	Susceptible
14823	Susceptible
14981	Susceptible
15112	Susceptible
15144	Susceptible
15497	Susceptible
15652	Susceptible
15746	Susceptible
16269	Susceptible
16303	Susceptible
16445	Susceptible
16499	Susceptible
16551	Susceptible
16735	Susceptible
16797	Infectious
17429	Susceptible
17441	Susceptible
17552	Infectious
17752	Susceptible
17801	Susceptible
17904	Susceptible
18556	Susceptible
18793	Susceptible
19393	Susceptible
19543	Susceptible
19712	Susceptible
19928	Susceptible
19957	Susceptible
19979	Susceptible
20274	Susceptible
20473	Susceptible
20570	Susceptible
20832	Susceptible
20864	Susceptible
21068	Susceptible
21097	Susceptible
21265	Susceptible
21277	Infectious
21618	Susceptible
21635	Susceptible
21660	Susceptible
21702	Susceptible
21732	Susceptible
21818	Susceptible
21913	Susceptible
21985	Susceptible
22130	Susceptible
22434	Susceptible
22538	Susceptible
23081	Susceptible
23089	Susceptible
23476	Susceptible
23604	Susceptible
23781	Susceptible
23919	Susceptible
23968	Susceptible
23999	Susceptible
24230	Susceptible
24249	Susceptible
24770	Susceptible
24841	Susceptible
24874	Susceptible
25372	Susceptible
25623	Susceptible
25643	Susceptible
25758	Susceptible
25824	Susceptible
26123	Susceptible
26349	Susceptible
26980	Susceptible
27162	Susceptible
27653	Susceptible
28087	Infectious
28264	Susceptible
28298	Susceptible
28343	Susceptible
28363	Susceptible
28434	Susceptible
28568	Susceptible
29126	Susceptible
29152	Susceptible
29169	Susceptible
29196	Susceptible
29308	Susceptible
29473	Susceptible
29543	Susceptible
29546	Susceptible
29698	Infectious
29746	Susceptible
29757	Susceptible
29762	Infectious
