node_name	condition
75	Infectious
183	Susceptible
205	Susceptible
278	Susceptible
396	Susceptible
505	Susceptible
541	Susceptible
568	Susceptible
705	Susceptible
757	Infectious
867	Susceptible
921	Susceptible
1249	Susceptible
1305	Susceptible
1356	Susceptible
1614	Susceptible
1927	Susceptible
2012	Susceptible
2063	Susceptible
2112	Susceptible
2345	Susceptible
2385	Susceptible
2456	Susceptible
2489	Susceptible
2767	Susceptible
2918	Susceptible
2928	Susceptible
3024	Susceptible
3351	Susceptible
3372	Susceptible
3434	Susceptible
3520	Susceptible
3528	Susceptible
3605	Susceptible
3702	Susceptible
3727	Susceptible
3828	Susceptible
3850	Infectious
3958	Susceptible
4118	Susceptible
4287	Susceptible
4416	Susceptible
4621	Susceptible
4764	Susceptible
4793	Susceptible
4850	Susceptible
4928	Infectious
5040	Susceptible
5096	Susceptible
5140	Susceptible
5296	Susceptible
5339	Infectious
5532	Susceptible
5771	Susceptible
5869	Susceptible
6101	Susceptible
6150	Susceptible
6202	Infectious
6305	Susceptible
6323	Susceptible
6454	Susceptible
6509	Susceptible
6528	Susceptible
6537	Susceptible
6547	Susceptible
6816	Susceptible
7254	Susceptible
7367	Susceptible
7373	Susceptible
7380	Susceptible
7407	Susceptible
7495	Susceptible
7579	Susceptible
7607	Susceptible
7739	Infectious
7752	Susceptible
7778	Susceptible
7998	Susceptible
8008	Susceptible
8041	Susceptible
8158	Susceptible
8398	Susceptible
8492	Susceptible
8706	Susceptible
8737	Susceptible
8776	Susceptible
8996	Susceptible
9224	Susceptible
9378	Susceptible
9739	Susceptible
9877	Susceptible
9980	Susceptible
9995	Susceptible
10096	Susceptible
10137	Susceptible
10444	Susceptible
10606	Susceptible
10616	Susceptible
10921	Susceptible
10981	Susceptible
11057	Susceptible
11121	Susceptible
11135	Susceptible
11215	Infectious
11308	Infectious
11309	Susceptible
11401	Susceptible
11487	Susceptible
11495	Susceptible
11509	Susceptible
11520	Susceptible
11693	Susceptible
11697	Susceptible
11962	Infectious
11994	Susceptible
12044	Susceptible
12314	Susceptible
12740	Susceptible
12770	Susceptible
12826	Susceptible
12946	Susceptible
13075	Susceptible
13220	Susceptible
13230	Susceptible
13255	Susceptible
13411	Susceptible
13446	Susceptible
13459	Susceptible
13481	Susceptible
13522	Susceptible
13597	Infectious
13998	Susceptible
14039	Susceptible
14054	Susceptible
14298	Susceptible
14362	Susceptible
14552	Susceptible
14611	Susceptible
14614	Susceptible
14728	Infectious
14864	Susceptible
15101	Susceptible
15266	Susceptible
15454	Susceptible
15539	Susceptible
15546	Susceptible
15667	Susceptible
15754	Susceptible
16079	Susceptible
16678	Susceptible
16725	Susceptible
16937	Susceptible
16987	Susceptible
17100	Susceptible
17308	Susceptible
17315	Susceptible
17322	Susceptible
17335	Infectious
17513	Susceptible
17549	Infectious
17585	Susceptible
17863	Susceptible
17877	Infectious
17947	Susceptible
18097	Susceptible
18108	Susceptible
18257	Susceptible
18423	Susceptible
18582	Susceptible
18639	Susceptible
18654	Susceptible
18737	Susceptible
18778	Susceptible
19134	Susceptible
19182	Susceptible
19276	Susceptible
19340	Susceptible
19472	Susceptible
19557	Susceptible
19711	Infectious
19752	Susceptible
19779	Susceptible
20054	Susceptible
20117	Susceptible
20138	Susceptible
20215	Susceptible
20306	Susceptible
20366	Susceptible
20529	Infectious
20613	Susceptible
20741	Susceptible
20763	Susceptible
21013	Infectious
21233	Susceptible
21263	Susceptible
21379	Susceptible
21417	Susceptible
21486	Susceptible
21565	Infectious
21656	Susceptible
21734	Susceptible
21802	Susceptible
21837	Susceptible
21912	Susceptible
21952	Susceptible
22146	Susceptible
22207	Susceptible
22226	Susceptible
22242	Susceptible
22375	Susceptible
22671	Susceptible
22810	Susceptible
22824	Susceptible
22909	Susceptible
23092	Susceptible
23252	Susceptible
23284	Susceptible
23287	Susceptible
23327	Susceptible
23366	Susceptible
23404	Susceptible
23414	Susceptible
23452	Susceptible
23526	Susceptible
23575	Infectious
23659	Susceptible
23733	Susceptible
23818	Susceptible
23851	Susceptible
23897	Susceptible
23900	Susceptible
24102	Susceptible
24251	Susceptible
24263	Susceptible
24291	Susceptible
24552	Susceptible
24593	Susceptible
24835	Susceptible
24883	Susceptible
25006	Susceptible
25075	Susceptible
25124	Susceptible
25183	Infectious
25264	Susceptible
25388	Infectious
25512	Susceptible
25741	Infectious
25951	Infectious
26120	Susceptible
26455	Susceptible
26485	Susceptible
26703	Infectious
26740	Susceptible
26844	Susceptible
26859	Susceptible
26929	Susceptible
26991	Susceptible
27429	Susceptible
27904	Susceptible
28002	Susceptible
28119	Susceptible
28373	Susceptible
28426	Susceptible
28430	Susceptible
28933	Susceptible
28944	Susceptible
28977	Susceptible
29166	Susceptible
29754	Susceptible
29849	Susceptible
29948	Susceptible
