node_name	condition
83	Susceptible
100	Susceptible
627	Susceptible
723	Susceptible
737	Susceptible
761	Susceptible
785	Susceptible
1076	Susceptible
1105	Susceptible
1253	Susceptible
1365	Susceptible
1484	Susceptible
1537	Susceptible
1589	Susceptible
1594	Susceptible
1826	Susceptible
1902	Susceptible
2078	Susceptible
2432	Susceptible
2462	Susceptible
2466	Susceptible
2475	Susceptible
2555	Susceptible
2618	Susceptible
2870	Susceptible
2933	Susceptible
3299	Infectious
3514	Susceptible
3633	Infectious
3946	Susceptible
4083	Infectious
4111	Susceptible
4137	Susceptible
4217	Susceptible
4224	Susceptible
4373	Susceptible
4481	Susceptible
4724	Susceptible
4731	Susceptible
4802	Susceptible
4921	Susceptible
4999	Susceptible
5218	Susceptible
5428	Susceptible
5452	Susceptible
5505	Susceptible
5515	Susceptible
5525	Susceptible
5533	Susceptible
5611	Susceptible
5645	Infectious
5664	Susceptible
5671	Susceptible
5743	Susceptible
6143	Susceptible
6268	Susceptible
6365	Susceptible
6419	Susceptible
6430	Susceptible
6750	Susceptible
6838	Susceptible
7087	Susceptible
7128	Susceptible
7132	Susceptible
7158	Susceptible
7170	Susceptible
7185	Susceptible
7831	Infectious
7938	Susceptible
7983	Susceptible
8067	Susceptible
8239	Susceptible
8441	Susceptible
8456	Susceptible
8493	Susceptible
8502	Susceptible
8657	Susceptible
8868	Susceptible
8907	Susceptible
9117	Susceptible
9160	Susceptible
9255	Susceptible
9301	Susceptible
9375	Susceptible
9474	Susceptible
9522	Infectious
9524	Susceptible
9689	Susceptible
9693	Infectious
10185	Susceptible
10202	Susceptible
10546	Susceptible
10629	Susceptible
10635	Susceptible
10636	Susceptible
10638	Susceptible
10815	Susceptible
10852	Susceptible
11027	Susceptible
11102	Infectious
11146	Susceptible
11195	Susceptible
11217	Susceptible
11297	Susceptible
11332	Susceptible
11335	Susceptible
11538	Susceptible
11589	Susceptible
11684	Susceptible
11918	Susceptible
11928	Susceptible
12034	Infectious
12143	Susceptible
12316	Susceptible
12509	Susceptible
12701	Susceptible
12802	Susceptible
12858	Infectious
12992	Susceptible
13198	Susceptible
13590	Infectious
13862	Susceptible
13864	Infectious
14022	Susceptible
14146	Susceptible
14208	Susceptible
14213	Infectious
14263	Susceptible
14271	Susceptible
14277	Susceptible
14372	Susceptible
14482	Susceptible
14505	Susceptible
14909	Susceptible
15119	Susceptible
15204	Infectious
15212	Susceptible
15322	Susceptible
15374	Susceptible
15483	Susceptible
15729	Susceptible
15792	Infectious
15808	Susceptible
15899	Susceptible
15924	Susceptible
15969	Susceptible
15983	Susceptible
16075	Susceptible
16206	Infectious
16222	Susceptible
16407	Susceptible
16494	Susceptible
16508	Infectious
16718	Susceptible
16897	Susceptible
17256	Susceptible
17272	Susceptible
17477	Susceptible
17603	Susceptible
17628	Susceptible
17704	Susceptible
17711	Susceptible
17787	Susceptible
17795	Susceptible
17939	Susceptible
17957	Infectious
18067	Susceptible
18174	Susceptible
18341	Susceptible
18373	Susceptible
18405	Susceptible
18452	Infectious
18831	Susceptible
18929	Susceptible
18931	Susceptible
19081	Susceptible
19290	Susceptible
19485	Susceptible
19492	Susceptible
19702	Susceptible
19746	Susceptible
19840	Susceptible
19857	Susceptible
19897	Susceptible
19963	Infectious
19966	Susceptible
19970	Susceptible
20077	Infectious
20241	Susceptible
20264	Susceptible
20281	Susceptible
20382	Susceptible
20472	Susceptible
20495	Susceptible
20537	Susceptible
20630	Susceptible
21075	Susceptible
21076	Susceptible
21079	Susceptible
21100	Susceptible
21200	Susceptible
21211	Susceptible
21251	Susceptible
21377	Susceptible
21422	Susceptible
21483	Infectious
21500	Susceptible
21507	Susceptible
21661	Susceptible
21766	Susceptible
21772	Susceptible
21781	Susceptible
21785	Susceptible
22115	Susceptible
22468	Susceptible
22503	Susceptible
22771	Susceptible
22911	Susceptible
23147	Susceptible
23176	Susceptible
23212	Susceptible
23342	Susceptible
23612	Susceptible
23647	Susceptible
23736	Susceptible
23739	Susceptible
23886	Susceptible
24239	Susceptible
24311	Susceptible
24354	Infectious
24395	Susceptible
24519	Susceptible
24554	Susceptible
24583	Susceptible
24717	Susceptible
24831	Susceptible
25156	Susceptible
25258	Susceptible
25581	Susceptible
25678	Susceptible
25706	Susceptible
25723	Susceptible
25769	Susceptible
25825	Susceptible
25925	Susceptible
26070	Infectious
26139	Susceptible
26175	Susceptible
26226	Susceptible
26245	Susceptible
26316	Susceptible
26475	Susceptible
26596	Susceptible
26651	Susceptible
26704	Susceptible
26951	Infectious
27192	Infectious
27433	Infectious
27557	Susceptible
27698	Susceptible
27712	Susceptible
27760	Susceptible
27793	Susceptible
28271	Susceptible
28280	Susceptible
28296	Susceptible
28314	Susceptible
28357	Infectious
28366	Infectious
28427	Susceptible
28513	Susceptible
28696	Susceptible
29204	Susceptible
29393	Susceptible
29571	Susceptible
29892	Susceptible
29988	Infectious
