node_name	condition
53	Susceptible
265	Susceptible
379	Susceptible
406	Susceptible
730	Susceptible
1217	Susceptible
1319	Susceptible
1331	Susceptible
1357	Susceptible
1440	Susceptible
1576	Susceptible
1616	Susceptible
1678	Susceptible
1683	Susceptible
1995	Susceptible
2017	Susceptible
2257	Susceptible
2384	Susceptible
2457	Susceptible
2518	Susceptible
2559	Susceptible
2630	Susceptible
2712	Susceptible
2829	Susceptible
2990	Susceptible
3057	Infectious
3066	Infectious
3159	Susceptible
3262	Susceptible
3366	Susceptible
3383	Susceptible
3398	Susceptible
3467	Susceptible
3554	Infectious
3610	Susceptible
3689	Susceptible
4002	Susceptible
4148	Susceptible
4298	Infectious
4309	Susceptible
4322	Susceptible
4407	Infectious
4525	Infectious
4775	Susceptible
5149	Susceptible
5202	Susceptible
5287	Susceptible
5310	Susceptible
5596	Susceptible
5694	Susceptible
5762	Infectious
5864	Susceptible
5887	Susceptible
6097	Susceptible
6445	Susceptible
6613	Susceptible
6679	Susceptible
6818	Infectious
6966	Susceptible
7227	Susceptible
7335	Susceptible
7592	Susceptible
7878	Susceptible
7890	Susceptible
7907	Susceptible
8058	Susceptible
8079	Susceptible
8106	Susceptible
8161	Susceptible
8252	Susceptible
8260	Susceptible
8266	Susceptible
8397	Susceptible
8498	Susceptible
8615	Susceptible
8786	Susceptible
8792	Susceptible
8841	Susceptible
9004	Susceptible
9165	Susceptible
9282	Infectious
9379	Susceptible
9583	Susceptible
9857	Susceptible
9887	Susceptible
9918	Susceptible
9922	Susceptible
10210	Susceptible
10328	Susceptible
10460	Susceptible
10583	Susceptible
10789	Susceptible
10807	Susceptible
11044	Susceptible
11188	Susceptible
11381	Susceptible
11437	Susceptible
11528	Susceptible
11667	Susceptible
11900	Susceptible
12081	Susceptible
12114	Susceptible
12185	Susceptible
12222	Infectious
12346	Susceptible
12478	Infectious
12666	Susceptible
12693	Infectious
12987	Susceptible
13046	Susceptible
13117	Susceptible
13398	Infectious
13425	Susceptible
13452	Susceptible
13460	Susceptible
13844	Susceptible
14260	Susceptible
14588	Susceptible
14652	Infectious
14687	Susceptible
14744	Susceptible
15402	Susceptible
15657	Susceptible
15982	Susceptible
16157	Susceptible
16541	Susceptible
16647	Susceptible
16780	Susceptible
16942	Susceptible
17025	Susceptible
17112	Susceptible
17127	Susceptible
17187	Susceptible
17208	Susceptible
17491	Susceptible
17564	Susceptible
17613	Susceptible
17647	Susceptible
17776	Susceptible
17895	Infectious
18035	Susceptible
18267	Susceptible
18661	Susceptible
18773	Susceptible
19041	Susceptible
19064	Susceptible
19067	Susceptible
19110	Infectious
19292	Susceptible
19417	Susceptible
19433	Susceptible
19533	Susceptible
19780	Susceptible
19860	Infectious
19910	Susceptible
20358	Susceptible
20447	Susceptible
20686	Susceptible
20769	Susceptible
20818	Susceptible
20820	Susceptible
20857	Susceptible
21015	Susceptible
21050	Susceptible
21185	Susceptible
21515	Susceptible
21556	Susceptible
21860	Susceptible
21903	Susceptible
21959	Susceptible
21988	Susceptible
22284	Susceptible
22559	Susceptible
22569	Susceptible
22728	Susceptible
22833	Susceptible
22988	Susceptible
23207	Susceptible
23237	Susceptible
23390	Susceptible
23494	Susceptible
23613	Infectious
23690	Susceptible
23740	Susceptible
24002	Susceptible
24628	Susceptible
24728	Infectious
24803	Susceptible
24829	Susceptible
24979	Susceptible
24987	Susceptible
25174	Susceptible
25322	Susceptible
25520	Susceptible
25571	Susceptible
25996	Susceptible
26033	Susceptible
26357	Susceptible
26384	Susceptible
26493	Susceptible
26589	Susceptible
26598	Susceptible
26611	Susceptible
26682	Susceptible
26843	Infectious
26942	Susceptible
27061	Infectious
27090	Susceptible
27338	Susceptible
27584	Susceptible
27792	Susceptible
27814	Susceptible
27927	Infectious
28141	Susceptible
28306	Susceptible
28693	Susceptible
28893	Susceptible
29009	Susceptible
29045	Susceptible
29061	Susceptible
29190	Susceptible
29311	Susceptible
29350	Infectious
29581	Susceptible
29678	Infectious
29760	Susceptible
