node_name	condition
95	Susceptible
200	Susceptible
366	Susceptible
607	Susceptible
642	Susceptible
718	Susceptible
751	Susceptible
760	Susceptible
1053	Susceptible
1106	Susceptible
1203	Susceptible
1309	Susceptible
1642	Susceptible
2315	Susceptible
2330	Susceptible
2653	Susceptible
2740	Susceptible
3325	Susceptible
3504	Susceptible
3544	Susceptible
3705	Susceptible
3942	Susceptible
4031	Susceptible
4063	Infectious
4090	Susceptible
4185	Susceptible
4219	Infectious
4495	Susceptible
4504	Infectious
5409	Susceptible
5438	Susceptible
5888	Susceptible
5967	Susceptible
6181	Susceptible
6247	Susceptible
6248	Susceptible
6256	Susceptible
6417	Susceptible
6652	Infectious
6660	Susceptible
6927	Susceptible
7045	Susceptible
7517	Susceptible
7737	Susceptible
7766	Susceptible
7851	Susceptible
8191	Susceptible
8460	Susceptible
9256	Susceptible
9265	Susceptible
9400	Susceptible
9436	Susceptible
9743	Susceptible
9779	Susceptible
10250	Susceptible
10269	Susceptible
10441	Susceptible
10613	Infectious
10665	Susceptible
10856	Susceptible
10992	Susceptible
11644	Susceptible
11876	Susceptible
12337	Susceptible
12348	Susceptible
12617	Susceptible
12628	Susceptible
12849	Susceptible
13272	Susceptible
13366	Susceptible
13404	Susceptible
13534	Susceptible
13560	Susceptible
13561	Susceptible
13709	Susceptible
13772	Susceptible
13848	Susceptible
13994	Susceptible
14187	Infectious
14296	Susceptible
14613	Susceptible
14939	Susceptible
15047	Susceptible
15272	Susceptible
15403	Susceptible
15603	Infectious
15615	Susceptible
15852	Susceptible
15976	Susceptible
15979	Susceptible
15992	Susceptible
16236	Susceptible
16310	Susceptible
16334	Susceptible
16650	Susceptible
16813	Susceptible
16901	Susceptible
17324	Susceptible
17333	Susceptible
17336	Susceptible
17386	Susceptible
17405	Susceptible
17411	Susceptible
18076	Susceptible
18168	Susceptible
18211	Susceptible
18239	Susceptible
18299	Susceptible
18431	Susceptible
18526	Susceptible
18871	Susceptible
19080	Susceptible
19205	Infectious
19551	Susceptible
19681	Susceptible
19791	Susceptible
19902	Susceptible
19947	Infectious
20397	Susceptible
20488	Susceptible
20615	Susceptible
20725	Susceptible
20806	Susceptible
20981	Susceptible
21120	Susceptible
21475	Susceptible
21647	Susceptible
22011	Susceptible
22067	Susceptible
22147	Susceptible
22224	Susceptible
22345	Infectious
22504	Susceptible
22522	Susceptible
22529	Susceptible
22545	Susceptible
22615	Susceptible
23171	Susceptible
23198	Susceptible
23303	Susceptible
23347	Susceptible
23502	Susceptible
23544	Susceptible
23642	Susceptible
23757	Susceptible
23979	Susceptible
24004	Susceptible
24140	Susceptible
24776	Susceptible
24876	Susceptible
25179	Susceptible
25373	Susceptible
25465	Infectious
25523	Susceptible
25642	Infectious
25750	Susceptible
25787	Susceptible
26085	Susceptible
26161	Susceptible
26190	Susceptible
26229	Susceptible
26467	Susceptible
26529	Susceptible
26577	Susceptible
27126	Susceptible
27251	Susceptible
27268	Susceptible
27452	Susceptible
27526	Susceptible
27746	Susceptible
27823	Susceptible
28040	Susceptible
28167	Susceptible
28640	Susceptible
28929	Susceptible
28955	Susceptible
28983	Susceptible
29316	Susceptible
29544	Susceptible
29574	Susceptible
29579	Susceptible
29713	Susceptible
29826	Susceptible
