node_name	condition
180	Susceptible
287	Susceptible
359	Susceptible
404	Susceptible
552	Susceptible
1070	Susceptible
1185	Susceptible
1251	Susceptible
1264	Susceptible
1299	Susceptible
1318	Infectious
1996	Susceptible
2089	Susceptible
2115	Susceptible
2135	Susceptible
2145	Susceptible
2326	Infectious
2449	Susceptible
2517	Susceptible
2625	Susceptible
3070	Susceptible
3101	Susceptible
3212	Susceptible
3497	Susceptible
3649	Susceptible
3713	Infectious
3918	Susceptible
3988	Susceptible
4144	Susceptible
4256	Susceptible
4290	Susceptible
4693	Susceptible
4757	Susceptible
4908	Susceptible
5122	Susceptible
5157	Susceptible
5164	Susceptible
5282	Susceptible
5818	Susceptible
6274	Susceptible
6332	Susceptible
6425	Susceptible
6896	Susceptible
6908	Susceptible
7260	Susceptible
7349	Susceptible
7750	Susceptible
7758	Infectious
8077	Susceptible
8129	Susceptible
8154	Susceptible
8233	Susceptible
8361	Susceptible
8504	Susceptible
8740	Susceptible
8897	Infectious
9001	Susceptible
9059	Susceptible
9067	Infectious
9086	Susceptible
9116	Susceptible
9156	Susceptible
9295	Susceptible
9304	Susceptible
9424	Susceptible
9675	Susceptible
9727	Susceptible
9813	Susceptible
10622	Susceptible
10678	Susceptible
10779	Susceptible
10803	Susceptible
11442	Susceptible
11540	Susceptible
11758	Susceptible
11893	Susceptible
11978	Susceptible
12177	Susceptible
12422	Infectious
12461	Susceptible
12568	Infectious
12675	Susceptible
12731	Susceptible
12903	Infectious
13055	Susceptible
13068	Infectious
13219	Susceptible
13365	Susceptible
13384	Susceptible
13440	Infectious
13495	Susceptible
13623	Infectious
13655	Susceptible
13852	Susceptible
14440	Susceptible
14660	Susceptible
14693	Susceptible
15069	Susceptible
15083	Susceptible
15140	Susceptible
15275	Susceptible
15426	Susceptible
15650	Susceptible
15717	Susceptible
15927	Susceptible
16097	Infectious
16146	Infectious
16248	Infectious
16336	Susceptible
16475	Susceptible
16545	Susceptible
16697	Susceptible
16815	Susceptible
16845	Susceptible
16909	Susceptible
16960	Susceptible
17193	Susceptible
17244	Susceptible
17539	Infectious
17629	Susceptible
17900	Susceptible
17901	Susceptible
17921	Susceptible
18344	Susceptible
18492	Susceptible
18558	Susceptible
18699	Susceptible
18790	Susceptible
18804	Susceptible
18857	Susceptible
19163	Susceptible
19483	Susceptible
20294	Susceptible
20411	Susceptible
20518	Susceptible
20592	Infectious
20618	Susceptible
20804	Susceptible
21129	Susceptible
21144	Susceptible
21290	Susceptible
21531	Infectious
22004	Susceptible
22281	Susceptible
22447	Susceptible
22682	Susceptible
23140	Susceptible
23238	Susceptible
23365	Infectious
23386	Susceptible
23450	Susceptible
23459	Susceptible
23682	Susceptible
23693	Susceptible
24695	Susceptible
25013	Susceptible
25189	Susceptible
25214	Infectious
25481	Infectious
25547	Susceptible
25726	Susceptible
25854	Susceptible
26019	Susceptible
26021	Susceptible
26456	Infectious
26590	Susceptible
26647	Susceptible
26666	Susceptible
26795	Susceptible
26894	Infectious
26960	Susceptible
27116	Susceptible
27222	Susceptible
27282	Susceptible
27356	Susceptible
27556	Susceptible
27788	Susceptible
27942	Susceptible
28102	Susceptible
28464	Susceptible
28547	Susceptible
28635	Susceptible
29295	Susceptible
29439	Susceptible
29448	Susceptible
29464	Susceptible
29481	Susceptible
