node_name	condition
6	Susceptible
197	Susceptible
354	Susceptible
420	Susceptible
580	Susceptible
615	Susceptible
804	Susceptible
841	Susceptible
935	Susceptible
991	Susceptible
1178	Susceptible
1228	Infectious
1613	Susceptible
1930	Susceptible
1937	Susceptible
1966	Susceptible
2051	Susceptible
2058	Susceptible
2294	Susceptible
2483	Susceptible
2509	Susceptible
2635	Susceptible
2637	Susceptible
2692	Susceptible
2766	Susceptible
2961	Infectious
3134	Susceptible
3313	Susceptible
3534	Susceptible
3545	Susceptible
3578	Susceptible
3667	Susceptible
3748	Susceptible
3751	Susceptible
3785	Susceptible
4133	Susceptible
4259	Susceptible
4272	Susceptible
4289	Susceptible
4735	Infectious
4823	Susceptible
4967	Susceptible
4994	Susceptible
5090	Susceptible
5132	Susceptible
5151	Susceptible
5205	Susceptible
5301	Susceptible
5348	Susceptible
5377	Susceptible
5398	Susceptible
5404	Susceptible
5492	Susceptible
5900	Susceptible
6193	Susceptible
6266	Infectious
6421	Susceptible
6486	Susceptible
6602	Susceptible
6753	Susceptible
6942	Susceptible
7077	Susceptible
7090	Susceptible
7282	Susceptible
7330	Susceptible
7492	Susceptible
7574	Susceptible
7718	Susceptible
7720	Susceptible
7838	Susceptible
8075	Susceptible
8222	Susceptible
8249	Susceptible
8256	Susceptible
8353	Susceptible
8376	Susceptible
8463	Susceptible
8793	Susceptible
8995	Susceptible
9018	Infectious
9171	Susceptible
9289	Susceptible
9330	Susceptible
9340	Susceptible
9429	Susceptible
9442	Susceptible
9467	Susceptible
9627	Susceptible
9671	Susceptible
9737	Susceptible
9819	Susceptible
9994	Susceptible
10383	Infectious
10941	Susceptible
11071	Susceptible
11096	Susceptible
11131	Susceptible
11190	Susceptible
11269	Susceptible
11641	Infectious
11746	Infectious
11757	Susceptible
11801	Susceptible
12148	Susceptible
12190	Susceptible
12236	Susceptible
12243	Infectious
12255	Susceptible
12561	Susceptible
12638	Susceptible
12734	Susceptible
12741	Susceptible
13011	Infectious
13066	Infectious
13181	Infectious
13278	Susceptible
13375	Susceptible
13410	Susceptible
13626	Susceptible
13657	Susceptible
13780	Susceptible
13881	Susceptible
13930	Susceptible
14125	Susceptible
14144	Infectious
14149	Susceptible
14304	Infectious
14341	Susceptible
14522	Susceptible
14561	Susceptible
14564	Infectious
14642	Susceptible
14655	Susceptible
14659	Susceptible
14708	Susceptible
14802	Susceptible
14886	Susceptible
14918	Susceptible
14921	Susceptible
14931	Susceptible
15109	Infectious
15123	Susceptible
15386	Susceptible
15480	Susceptible
15540	Susceptible
15585	Susceptible
16074	Infectious
16264	Susceptible
16320	Susceptible
16364	Susceptible
16442	Susceptible
16630	Susceptible
16983	Infectious
17027	Susceptible
17078	Susceptible
17238	Susceptible
17264	Susceptible
17657	Susceptible
17741	Susceptible
18141	Susceptible
18210	Susceptible
18220	Susceptible
18610	Susceptible
18734	Infectious
19106	Susceptible
19142	Susceptible
19216	Susceptible
19260	Susceptible
19328	Susceptible
19338	Susceptible
19425	Susceptible
19540	Susceptible
19545	Susceptible
19926	Susceptible
19950	Susceptible
20070	Susceptible
20222	Infectious
20355	Susceptible
20632	Susceptible
20661	Susceptible
20677	Susceptible
20908	Infectious
20989	Susceptible
21043	Susceptible
21147	Susceptible
21271	Susceptible
21295	Susceptible
21461	Susceptible
22267	Susceptible
22429	Susceptible
22437	Susceptible
22644	Susceptible
22836	Susceptible
22977	Infectious
23004	Susceptible
23225	Susceptible
23259	Susceptible
23480	Susceptible
23773	Susceptible
23849	Susceptible
23880	Infectious
23960	Infectious
23970	Susceptible
24059	Susceptible
24216	Infectious
24260	Infectious
24369	Susceptible
24398	Susceptible
24408	Susceptible
24634	Susceptible
24688	Susceptible
24766	Infectious
24838	Susceptible
24912	Susceptible
25076	Infectious
25225	Susceptible
25247	Susceptible
25312	Susceptible
25368	Susceptible
25381	Infectious
25488	Susceptible
25589	Susceptible
25608	Susceptible
25770	Susceptible
25892	Susceptible
25960	Infectious
26046	Susceptible
26268	Susceptible
26321	Susceptible
26457	Susceptible
26544	Susceptible
26638	Susceptible
26825	Susceptible
26903	Susceptible
26931	Susceptible
26944	Susceptible
26997	Susceptible
27191	Susceptible
27227	Susceptible
27288	Susceptible
27296	Susceptible
27337	Infectious
27342	Susceptible
27440	Susceptible
27621	Susceptible
27644	Susceptible
27781	Susceptible
27899	Susceptible
28121	Infectious
28135	Susceptible
28780	Susceptible
28888	Susceptible
29095	Susceptible
29306	Susceptible
29568	Susceptible
29691	Infectious
29858	Susceptible
29943	Susceptible
29968	Susceptible
