node_name	condition
105	Infectious
156	Susceptible
170	Susceptible
198	Susceptible
212	Susceptible
218	Susceptible
285	Infectious
358	Susceptible
437	Susceptible
490	Infectious
500	Susceptible
626	Susceptible
655	Susceptible
658	Susceptible
717	Susceptible
778	Susceptible
967	Susceptible
986	Susceptible
1046	Susceptible
1100	Susceptible
1130	Susceptible
1193	Infectious
1256	Susceptible
1296	Susceptible
1326	Susceptible
1354	Infectious
1358	Susceptible
1382	Susceptible
1400	Susceptible
1500	Susceptible
1501	Susceptible
1551	Susceptible
1570	Susceptible
1672	Susceptible
1733	Infectious
1756	Susceptible
1766	Susceptible
1777	Infectious
1986	Susceptible
2068	Susceptible
2108	Susceptible
2121	Susceptible
2132	Susceptible
2137	Susceptible
2296	Susceptible
2336	Infectious
2454	Infectious
2476	Susceptible
2579	Susceptible
2688	Susceptible
2719	Susceptible
2792	Susceptible
2865	Infectious
2879	Susceptible
2971	Susceptible
3004	Susceptible
3033	Susceptible
3034	Infectious
3223	Susceptible
3309	Susceptible
3393	Infectious
3552	Susceptible
3625	Susceptible
3894	Susceptible
4113	Susceptible
4335	Susceptible
4475	Susceptible
4485	Susceptible
4583	Susceptible
4677	Susceptible
4686	Susceptible
4745	Susceptible
4827	Susceptible
4896	Infectious
4977	Susceptible
4997	Susceptible
5046	Infectious
5124	Susceptible
5381	Susceptible
5424	Susceptible
5484	Susceptible
5496	Infectious
5498	Susceptible
5610	Susceptible
5727	Susceptible
5912	Infectious
5942	Susceptible
6017	Susceptible
6032	Susceptible
6129	Susceptible
6141	Susceptible
6230	Susceptible
6272	Infectious
6382	Susceptible
6487	Susceptible
6503	Susceptible
6514	Susceptible
6550	Susceptible
6662	Susceptible
6806	Susceptible
6856	Susceptible
6866	Susceptible
6883	Susceptible
6907	Susceptible
6911	Susceptible
7187	Susceptible
7468	Susceptible
7512	Susceptible
7804	Susceptible
7817	Susceptible
7879	Susceptible
7901	Susceptible
7906	Susceptible
7964	Susceptible
8123	Susceptible
8188	Susceptible
8192	Susceptible
8307	Susceptible
8316	Infectious
8334	Susceptible
8480	Susceptible
8515	Susceptible
8633	Susceptible
8854	Susceptible
8940	Susceptible
8984	Susceptible
9083	Susceptible
9194	Susceptible
9198	Susceptible
9328	Susceptible
9428	Susceptible
9446	Susceptible
9459	Susceptible
9477	Susceptible
9619	Susceptible
9667	Susceptible
9721	Susceptible
10158	Susceptible
10187	Susceptible
10194	Susceptible
10213	Infectious
10508	Susceptible
10561	Susceptible
10726	Susceptible
10730	Susceptible
10741	Susceptible
10762	Infectious
11024	Susceptible
11075	Susceptible
11082	Susceptible
11113	Susceptible
11126	Susceptible
11169	Susceptible
11216	Susceptible
11334	Susceptible
11422	Susceptible
11568	Susceptible
11577	Susceptible
11599	Infectious
11620	Susceptible
11649	Susceptible
11731	Infectious
11822	Susceptible
11825	Susceptible
12095	Susceptible
12257	Susceptible
12334	Susceptible
12385	Susceptible
12463	Infectious
12559	Susceptible
12625	Infectious
12713	Susceptible
12733	Susceptible
12742	Susceptible
12750	Susceptible
12850	Susceptible
12915	Susceptible
12933	Susceptible
12962	Susceptible
13025	Susceptible
13032	Susceptible
13096	Susceptible
13172	Susceptible
13236	Susceptible
13247	Susceptible
13293	Susceptible
13324	Infectious
13530	Susceptible
13554	Susceptible
13563	Susceptible
13564	Susceptible
13595	Susceptible
13613	Susceptible
13684	Susceptible
13704	Susceptible
13736	Susceptible
13838	Susceptible
13850	Susceptible
13889	Infectious
13959	Susceptible
14099	Susceptible
14223	Susceptible
14231	Susceptible
14286	Susceptible
14292	Susceptible
14340	Susceptible
14423	Susceptible
14447	Susceptible
14641	Susceptible
14735	Susceptible
14794	Susceptible
14806	Susceptible
15037	Susceptible
15197	Susceptible
15213	Susceptible
15236	Susceptible
15261	Susceptible
15381	Susceptible
15452	Susceptible
15458	Susceptible
15476	Susceptible
15478	Susceptible
15487	Susceptible
15501	Susceptible
15527	Susceptible
15576	Susceptible
15640	Susceptible
15840	Susceptible
15854	Susceptible
15911	Susceptible
15960	Susceptible
15968	Susceptible
15980	Susceptible
16054	Infectious
16171	Susceptible
16176	Infectious
16291	Susceptible
16292	Susceptible
16367	Susceptible
16426	Susceptible
16441	Susceptible
16492	Susceptible
16601	Infectious
16749	Susceptible
16803	Susceptible
16861	Susceptible
16900	Susceptible
17165	Susceptible
17168	Susceptible
17203	Infectious
17373	Susceptible
17469	Infectious
17588	Susceptible
17639	Susceptible
17672	Susceptible
17707	Susceptible
17952	Susceptible
18048	Susceptible
18062	Susceptible
18184	Infectious
18274	Susceptible
18370	Susceptible
18402	Susceptible
18410	Susceptible
18425	Susceptible
18446	Susceptible
18457	Susceptible
18466	Susceptible
18668	Susceptible
18788	Susceptible
18846	Susceptible
18950	Susceptible
18956	Susceptible
18998	Infectious
19070	Susceptible
19082	Susceptible
19123	Susceptible
19131	Susceptible
19162	Susceptible
19274	Susceptible
19362	Susceptible
19370	Susceptible
19394	Susceptible
19403	Susceptible
19523	Susceptible
19538	Susceptible
19562	Susceptible
19587	Susceptible
19605	Susceptible
19663	Susceptible
19836	Susceptible
19919	Susceptible
20022	Susceptible
20086	Susceptible
20093	Susceptible
20095	Susceptible
20099	Susceptible
20130	Infectious
20153	Susceptible
20225	Susceptible
20259	Susceptible
20287	Susceptible
20313	Infectious
20402	Susceptible
20425	Susceptible
20429	Susceptible
20461	Infectious
20465	Susceptible
20471	Susceptible
20671	Susceptible
20839	Susceptible
20891	Susceptible
20944	Susceptible
21066	Susceptible
21084	Susceptible
21226	Susceptible
21273	Susceptible
21525	Susceptible
21617	Susceptible
21648	Susceptible
21673	Infectious
21804	Susceptible
21813	Infectious
21846	Susceptible
21862	Susceptible
21885	Susceptible
21906	Susceptible
21960	Susceptible
22131	Susceptible
22138	Susceptible
22313	Susceptible
22329	Susceptible
22351	Susceptible
22385	Susceptible
22486	Susceptible
22637	Susceptible
22689	Susceptible
22712	Susceptible
22850	Susceptible
22853	Susceptible
22863	Susceptible
22873	Susceptible
22925	Susceptible
22936	Susceptible
22985	Susceptible
23002	Susceptible
23054	Susceptible
23067	Susceptible
23119	Susceptible
23134	Susceptible
23211	Susceptible
23235	Susceptible
23340	Susceptible
23392	Susceptible
23454	Susceptible
23499	Susceptible
23625	Susceptible
23810	Susceptible
23830	Susceptible
23846	Infectious
23941	Susceptible
24028	Susceptible
24086	Susceptible
24091	Susceptible
24139	Infectious
24172	Susceptible
24212	Susceptible
24218	Susceptible
24332	Susceptible
24333	Susceptible
24337	Susceptible
24463	Susceptible
24492	Susceptible
24540	Infectious
24709	Susceptible
24859	Susceptible
25073	Susceptible
25217	Susceptible
25375	Infectious
25437	Susceptible
25454	Susceptible
25486	Susceptible
25503	Susceptible
25526	Susceptible
25534	Susceptible
25651	Susceptible
25704	Susceptible
25767	Susceptible
25774	Susceptible
25912	Susceptible
25978	Susceptible
26066	Susceptible
26077	Susceptible
26230	Susceptible
26260	Susceptible
26309	Susceptible
26440	Susceptible
26548	Susceptible
26711	Susceptible
26787	Susceptible
26807	Susceptible
26834	Susceptible
27059	Susceptible
27166	Susceptible
27171	Susceptible
27175	Susceptible
27216	Susceptible
27274	Susceptible
27464	Susceptible
27573	Susceptible
27582	Susceptible
27658	Susceptible
27729	Susceptible
27948	Susceptible
27956	Susceptible
27961	Susceptible
28260	Susceptible
28307	Susceptible
28354	Susceptible
28384	Susceptible
28475	Susceptible
28679	Susceptible
28746	Susceptible
28830	Susceptible
29148	Susceptible
29227	Susceptible
29239	Susceptible
29245	Susceptible
29273	Susceptible
29276	Susceptible
29409	Susceptible
29424	Susceptible
29487	Susceptible
29575	Susceptible
29589	Susceptible
29635	Susceptible
29720	Susceptible
29738	Susceptible
29755	Susceptible
29796	Susceptible
29867	Susceptible
29949	Susceptible
