node_name	condition
111	Susceptible
137	Susceptible
214	Susceptible
252	Susceptible
401	Susceptible
556	Susceptible
563	Infectious
624	Susceptible
764	Susceptible
839	Infectious
887	Susceptible
999	Susceptible
1052	Susceptible
1258	Susceptible
1567	Susceptible
1878	Susceptible
1893	Susceptible
1998	Susceptible
2081	Susceptible
2118	Infectious
2617	Susceptible
2685	Susceptible
2750	Susceptible
2856	Susceptible
2896	Susceptible
2919	Susceptible
3069	Susceptible
3277	Susceptible
3318	Susceptible
3348	Susceptible
3452	Susceptible
3597	Susceptible
3643	Susceptible
3872	Susceptible
3932	Susceptible
4023	Susceptible
4037	Susceptible
4117	Susceptible
4174	Infectious
4437	Susceptible
4632	Susceptible
4754	Susceptible
4789	Susceptible
4832	Susceptible
4885	Infectious
4891	Susceptible
4954	Susceptible
5101	Susceptible
5139	Susceptible
5162	Susceptible
5193	Susceptible
5473	Susceptible
5536	Susceptible
5592	Susceptible
5618	Susceptible
5640	Susceptible
5763	Susceptible
5877	Susceptible
5896	Susceptible
6481	Susceptible
6488	Susceptible
6719	Susceptible
6855	Susceptible
6898	Susceptible
6922	Susceptible
6994	Susceptible
7006	Susceptible
7025	Susceptible
7107	Susceptible
7432	Susceptible
7480	Susceptible
7529	Susceptible
7532	Susceptible
7586	Susceptible
7664	Susceptible
7910	Susceptible
8007	Susceptible
8104	Susceptible
8433	Susceptible
8560	Susceptible
8801	Susceptible
8958	Susceptible
8960	Infectious
8970	Infectious
9023	Susceptible
9150	Susceptible
9157	Susceptible
9421	Susceptible
9501	Infectious
9565	Susceptible
9736	Susceptible
9816	Susceptible
10143	Susceptible
10465	Susceptible
10753	Susceptible
10985	Infectious
11138	Susceptible
11404	Susceptible
11652	Susceptible
11670	Susceptible
11727	Susceptible
11929	Susceptible
12251	Susceptible
12289	Susceptible
12361	Susceptible
12503	Susceptible
12525	Susceptible
12539	Susceptible
12754	Susceptible
12995	Susceptible
13054	Susceptible
13079	Susceptible
13217	Susceptible
13287	Susceptible
13308	Susceptible
13315	Susceptible
13708	Susceptible
13739	Susceptible
13985	Susceptible
14129	Susceptible
14185	Susceptible
14243	Susceptible
14287	Susceptible
14616	Infectious
14804	Susceptible
14942	Susceptible
15086	Susceptible
15201	Susceptible
15351	Susceptible
15397	Infectious
15421	Susceptible
15447	Susceptible
15523	Susceptible
15673	Susceptible
15741	Infectious
16001	Susceptible
16104	Susceptible
16147	Susceptible
16240	Susceptible
16636	Susceptible
16673	Susceptible
16713	Susceptible
16788	Susceptible
16872	Susceptible
16889	Susceptible
16953	Susceptible
16997	Susceptible
17036	Susceptible
17143	Susceptible
17301	Susceptible
17353	Susceptible
17385	Susceptible
17527	Infectious
17667	Susceptible
17723	Susceptible
17796	Susceptible
17908	Susceptible
17992	Susceptible
18028	Susceptible
18099	Susceptible
18208	Susceptible
18252	Susceptible
18262	Susceptible
18382	Susceptible
18413	Susceptible
18432	Infectious
18988	Susceptible
19189	Susceptible
19220	Susceptible
19559	Infectious
19710	Susceptible
19923	Infectious
20046	Susceptible
20187	Susceptible
20364	Infectious
20468	Susceptible
20751	Susceptible
20800	Susceptible
20998	Susceptible
21102	Susceptible
21213	Susceptible
21284	Susceptible
21378	Infectious
21471	Susceptible
21557	Susceptible
21650	Susceptible
21680	Susceptible
22394	Susceptible
22528	Susceptible
22698	Susceptible
22835	Susceptible
22910	Susceptible
23230	Susceptible
23241	Susceptible
23405	Susceptible
23487	Susceptible
23569	Susceptible
23618	Susceptible
23791	Susceptible
23857	Susceptible
23863	Susceptible
23912	Susceptible
24021	Susceptible
24026	Susceptible
24078	Susceptible
24269	Susceptible
24442	Susceptible
24482	Susceptible
24605	Susceptible
24782	Infectious
24908	Susceptible
25027	Susceptible
25130	Susceptible
25197	Susceptible
25259	Susceptible
25282	Susceptible
25600	Susceptible
25662	Susceptible
25675	Susceptible
25874	Susceptible
26115	Susceptible
26223	Susceptible
26307	Susceptible
26376	Susceptible
26492	Susceptible
26698	Infectious
26917	Susceptible
27063	Susceptible
27120	Susceptible
27207	Susceptible
27270	Infectious
27308	Susceptible
27591	Susceptible
27676	Infectious
27704	Susceptible
27717	Susceptible
27720	Susceptible
28250	Susceptible
28435	Susceptible
28518	Susceptible
28571	Susceptible
28694	Susceptible
29195	Susceptible
29279	Susceptible
29337	Susceptible
29422	Susceptible
29471	Susceptible
29906	Susceptible
