node_name	condition
39	Susceptible
549	Susceptible
791	Susceptible
888	Susceptible
1084	Susceptible
1232	Susceptible
1259	Susceptible
1313	Susceptible
1523	Susceptible
1841	Susceptible
2043	Infectious
2344	Susceptible
2487	Susceptible
3060	Susceptible
3080	Susceptible
3332	Susceptible
3458	Susceptible
3859	Susceptible
3860	Susceptible
3879	Susceptible
4088	Susceptible
4094	Susceptible
4106	Susceptible
4307	Infectious
4520	Susceptible
4838	Infectious
4911	Susceptible
5169	Susceptible
5177	Susceptible
5427	Susceptible
5432	Susceptible
5546	Susceptible
5568	Susceptible
5597	Susceptible
5726	Susceptible
5774	Infectious
6062	Susceptible
6217	Susceptible
6524	Infectious
6900	Susceptible
7189	Susceptible
7686	Susceptible
7830	Susceptible
8070	Susceptible
8332	Susceptible
8524	Susceptible
9161	Susceptible
9235	Susceptible
9435	Infectious
9634	Susceptible
9684	Susceptible
9845	Susceptible
9848	Susceptible
10050	Susceptible
10127	Susceptible
10262	Susceptible
10329	Susceptible
10706	Susceptible
10986	Susceptible
11631	Susceptible
11942	Susceptible
12055	Susceptible
12344	Susceptible
12510	Infectious
12547	Susceptible
13021	Susceptible
13359	Infectious
13625	Susceptible
13653	Susceptible
13835	Susceptible
14104	Susceptible
14175	Susceptible
14199	Susceptible
14395	Susceptible
15141	Susceptible
15185	Susceptible
15205	Susceptible
15302	Susceptible
15566	Susceptible
15659	Susceptible
15779	Susceptible
16016	Susceptible
16084	Susceptible
16391	Susceptible
16493	Susceptible
16501	Susceptible
16519	Susceptible
16625	Susceptible
16747	Susceptible
16963	Susceptible
17042	Susceptible
17196	Susceptible
17283	Susceptible
17534	Infectious
17563	Susceptible
17848	Susceptible
17999	Infectious
18021	Infectious
18140	Susceptible
18826	Susceptible
19091	Susceptible
19125	Susceptible
19329	Susceptible
19437	Susceptible
19838	Susceptible
19859	Susceptible
20021	Susceptible
20226	Susceptible
20491	Susceptible
20547	Susceptible
20636	Susceptible
20652	Susceptible
20713	Susceptible
20765	Susceptible
20767	Susceptible
20789	Susceptible
20861	Infectious
21136	Susceptible
21168	Susceptible
21219	Susceptible
21313	Susceptible
21389	Susceptible
21984	Susceptible
22099	Susceptible
22249	Susceptible
22339	Susceptible
22401	Susceptible
22580	Infectious
22608	Susceptible
23035	Susceptible
23291	Susceptible
23341	Susceptible
23373	Susceptible
23787	Susceptible
23871	Infectious
24394	Infectious
24413	Infectious
24493	Susceptible
24611	Susceptible
24685	Susceptible
24847	Susceptible
25181	Susceptible
25478	Susceptible
25677	Susceptible
25722	Susceptible
25814	Susceptible
25823	Susceptible
26134	Susceptible
26253	Susceptible
26340	Susceptible
26953	Susceptible
27482	Susceptible
27509	Infectious
27530	Susceptible
27709	Susceptible
27957	Infectious
28386	Infectious
28713	Susceptible
29003	Susceptible
29243	Susceptible
29483	Susceptible
29569	Susceptible
29870	Susceptible
29929	Susceptible
