node_name	condition
52	Susceptible
226	Susceptible
298	Susceptible
650	Susceptible
726	Susceptible
853	Infectious
1003	Susceptible
1060	Susceptible
1517	Susceptible
1638	Susceptible
1757	Susceptible
1883	Susceptible
1932	Susceptible
2130	Susceptible
2333	Susceptible
2593	Susceptible
2782	Susceptible
2869	Susceptible
2886	Infectious
3018	Susceptible
3200	Infectious
3230	Susceptible
3258	Susceptible
3481	Susceptible
3505	Susceptible
3921	Susceptible
3995	Susceptible
4047	Susceptible
4130	Susceptible
4284	Susceptible
4291	Susceptible
4578	Susceptible
4620	Susceptible
4875	Susceptible
5293	Infectious
5639	Infectious
5722	Infectious
5828	Susceptible
5835	Susceptible
6301	Susceptible
6318	Susceptible
6375	Susceptible
6386	Susceptible
6508	Susceptible
6596	Susceptible
6631	Infectious
6684	Susceptible
6685	Susceptible
6727	Susceptible
6876	Susceptible
6879	Susceptible
7649	Susceptible
7733	Susceptible
8066	Susceptible
8093	Susceptible
8121	Susceptible
8342	Susceptible
8355	Susceptible
8479	Susceptible
8598	Infectious
8614	Susceptible
8704	Susceptible
8870	Susceptible
9024	Susceptible
9121	Susceptible
9286	Susceptible
9469	Susceptible
9483	Susceptible
9508	Susceptible
9706	Susceptible
9803	Susceptible
10089	Susceptible
10303	Susceptible
10573	Susceptible
10719	Susceptible
10720	Susceptible
10731	Susceptible
10737	Susceptible
10827	Infectious
10880	Susceptible
10898	Infectious
10972	Infectious
10974	Susceptible
11212	Susceptible
11277	Susceptible
11366	Susceptible
11510	Susceptible
11710	Susceptible
11734	Susceptible
11791	Susceptible
11913	Susceptible
11951	Susceptible
12299	Susceptible
12465	Susceptible
12663	Susceptible
12886	Susceptible
13082	Susceptible
13141	Susceptible
13296	Susceptible
13692	Susceptible
13836	Susceptible
13989	Susceptible
14027	Susceptible
14034	Susceptible
14124	Susceptible
14476	Susceptible
14757	Susceptible
14941	Infectious
15089	Susceptible
15090	Susceptible
15278	Susceptible
15511	Infectious
15609	Susceptible
15723	Susceptible
15801	Susceptible
15914	Susceptible
16070	Susceptible
16149	Susceptible
16353	Susceptible
16467	Susceptible
16579	Susceptible
16581	Susceptible
16717	Susceptible
16746	Susceptible
16832	Susceptible
16876	Susceptible
16971	Susceptible
17055	Susceptible
17063	Susceptible
17174	Susceptible
17198	Susceptible
17209	Susceptible
17214	Susceptible
17460	Susceptible
17502	Susceptible
17623	Susceptible
17798	Susceptible
17953	Susceptible
18128	Susceptible
18310	Susceptible
18324	Susceptible
18333	Susceptible
18472	Susceptible
18671	Susceptible
18689	Susceptible
18696	Susceptible
18795	Susceptible
18809	Susceptible
18845	Susceptible
18859	Susceptible
18870	Susceptible
18908	Susceptible
19167	Susceptible
19257	Susceptible
19264	Susceptible
19327	Susceptible
19353	Susceptible
19365	Infectious
19480	Susceptible
19487	Susceptible
19560	Susceptible
19694	Susceptible
19751	Susceptible
19895	Susceptible
19936	Susceptible
20101	Susceptible
20317	Susceptible
20324	Susceptible
20486	Susceptible
20527	Susceptible
20716	Infectious
20943	Susceptible
21000	Susceptible
21059	Susceptible
21078	Susceptible
21192	Susceptible
21387	Susceptible
21588	Susceptible
21600	Susceptible
21675	Susceptible
21716	Susceptible
21829	Susceptible
21890	Susceptible
21966	Susceptible
22006	Susceptible
22053	Susceptible
22164	Susceptible
22347	Susceptible
22350	Susceptible
22410	Susceptible
22440	Susceptible
22502	Susceptible
22511	Susceptible
22772	Susceptible
22894	Susceptible
22957	Susceptible
23114	Susceptible
23133	Infectious
23194	Susceptible
23250	Susceptible
23332	Susceptible
23422	Susceptible
23477	Susceptible
23673	Susceptible
23701	Susceptible
23702	Susceptible
23716	Susceptible
23734	Susceptible
24018	Susceptible
24145	Susceptible
24160	Susceptible
24352	Susceptible
24370	Susceptible
24788	Susceptible
24916	Susceptible
24934	Susceptible
25274	Susceptible
25519	Susceptible
25676	Susceptible
25713	Susceptible
26118	Susceptible
26178	Susceptible
26369	Susceptible
26430	Susceptible
26562	Susceptible
26604	Susceptible
26685	Susceptible
26775	Susceptible
26879	Susceptible
27047	Infectious
27097	Susceptible
27125	Susceptible
27132	Susceptible
27232	Susceptible
27370	Susceptible
27502	Susceptible
27539	Infectious
27597	Susceptible
27654	Susceptible
27665	Susceptible
27686	Susceptible
27964	Infectious
27976	Susceptible
28076	Susceptible
28113	Susceptible
28128	Susceptible
28166	Susceptible
28174	Susceptible
28253	Susceptible
28465	Susceptible
28481	Susceptible
28491	Susceptible
28520	Susceptible
28556	Susceptible
28660	Susceptible
28840	Susceptible
28925	Susceptible
29109	Susceptible
29137	Susceptible
29187	Susceptible
29363	Susceptible
29515	Susceptible
29519	Infectious
29599	Susceptible
29787	Susceptible
29884	Susceptible
29934	Susceptible
