node_name	condition
178	Susceptible
442	Susceptible
539	Susceptible
613	Susceptible
623	Susceptible
894	Susceptible
908	Susceptible
922	Susceptible
1141	Susceptible
1224	Susceptible
1257	Susceptible
1295	Susceptible
1372	Susceptible
1384	Susceptible
1751	Susceptible
1753	Susceptible
1854	Susceptible
1870	Susceptible
1949	Susceptible
2084	Susceptible
2166	Susceptible
2433	Susceptible
2748	Susceptible
2765	Susceptible
2831	Susceptible
2837	Infectious
2937	Susceptible
3068	Infectious
3071	Susceptible
3136	Susceptible
3169	Susceptible
3249	Susceptible
3319	Susceptible
3498	Susceptible
3740	Susceptible
3841	Susceptible
4194	Susceptible
4445	Susceptible
4477	Susceptible
4818	Susceptible
5198	Infectious
5267	Susceptible
5551	Susceptible
5883	Susceptible
5940	Susceptible
6075	Susceptible
6083	Susceptible
6363	Susceptible
6408	Susceptible
6480	Infectious
6736	Susceptible
6812	Susceptible
6925	Susceptible
8105	Susceptible
8371	Infectious
8490	Susceptible
8512	Susceptible
8536	Susceptible
8644	Susceptible
8783	Susceptible
8869	Susceptible
8978	Susceptible
9015	Infectious
9122	Susceptible
9393	Susceptible
9510	Infectious
9849	Susceptible
10006	Susceptible
10119	Susceptible
10218	Susceptible
10268	Susceptible
10300	Susceptible
10397	Susceptible
10457	Susceptible
10908	Susceptible
10927	Susceptible
10959	Susceptible
11691	Susceptible
11745	Susceptible
11779	Susceptible
11790	Susceptible
12145	Susceptible
12241	Susceptible
12326	Susceptible
12473	Susceptible
12593	Susceptible
12681	Susceptible
12768	Susceptible
12827	Susceptible
12844	Susceptible
13008	Susceptible
13094	Susceptible
13161	Susceptible
13179	Infectious
13234	Susceptible
13264	Susceptible
13506	Susceptible
13659	Susceptible
13972	Susceptible
14078	Susceptible
14433	Susceptible
14964	Susceptible
15031	Susceptible
15059	Susceptible
15130	Susceptible
15411	Susceptible
15530	Susceptible
15622	Susceptible
15646	Susceptible
15708	Susceptible
16327	Infectious
16458	Susceptible
16490	Susceptible
16923	Susceptible
17060	Susceptible
17404	Susceptible
17407	Susceptible
17440	Susceptible
17443	Susceptible
17522	Susceptible
17609	Infectious
17618	Susceptible
17638	Susceptible
17643	Susceptible
18095	Susceptible
18117	Susceptible
18131	Susceptible
18234	Susceptible
18244	Susceptible
18547	Susceptible
18601	Susceptible
18771	Susceptible
18815	Susceptible
18928	Susceptible
19172	Susceptible
19288	Susceptible
19348	Susceptible
19401	Susceptible
19431	Susceptible
19578	Susceptible
19610	Susceptible
19674	Susceptible
19849	Susceptible
19871	Susceptible
19896	Infectious
20023	Susceptible
20073	Susceptible
20198	Infectious
20816	Infectious
20845	Susceptible
20871	Susceptible
20923	Susceptible
20960	Susceptible
21083	Susceptible
21193	Susceptible
21364	Susceptible
21453	Susceptible
21479	Susceptible
21613	Susceptible
21645	Susceptible
21769	Susceptible
21850	Susceptible
21888	Susceptible
22195	Susceptible
22462	Susceptible
22519	Susceptible
22611	Susceptible
22764	Susceptible
22785	Susceptible
22857	Susceptible
23128	Susceptible
23359	Susceptible
23448	Susceptible
23527	Susceptible
23677	Susceptible
23769	Susceptible
24095	Infectious
24292	Susceptible
24350	Susceptible
24385	Susceptible
24502	Susceptible
24527	Susceptible
24539	Susceptible
24671	Susceptible
24810	Susceptible
24878	Susceptible
25054	Susceptible
25403	Susceptible
25421	Susceptible
25688	Susceptible
26155	Susceptible
26194	Susceptible
26287	Infectious
26515	Susceptible
26564	Susceptible
26721	Infectious
26722	Infectious
26885	Susceptible
26933	Susceptible
27026	Susceptible
27138	Susceptible
27182	Susceptible
27266	Susceptible
27668	Susceptible
28213	Susceptible
28375	Susceptible
28399	Susceptible
28554	Susceptible
28706	Susceptible
28962	Susceptible
29141	Susceptible
29228	Susceptible
29520	Susceptible
29606	Infectious
29647	Susceptible
29675	Susceptible
29701	Susceptible
29838	Infectious
