name	value
201	0
654	0
779	0
807	0
925	0
1068	0
1225	1
1302	0
1327	0
1643	0
1838	0
1947	0
2420	0
2600	0
2707	0
2720	0
2783	0
2855	0
2904	0
2940	0
3037	0
3276	0
4389	0
4741	1
5020	0
5362	0
5460	0
5633	1
5943	0
6415	0
6513	0
6526	0
6586	0
6664	0
6854	0
7071	0
7747	0
7834	0
7989	0
8000	0
8022	0
8080	0
8107	0
8219	0
8621	0
8656	0
8830	0
9134	0
9145	0
9349	0
9388	0
9486	0
9525	0
9598	1
9894	0
10024	0
10224	0
10503	0
10676	0
11311	0
11506	0
11608	0
11665	0
11737	0
12218	0
12403	0
12822	0
13232	0
13448	0
13570	0
13770	0
14265	0
14398	0
14628	0
15482	0
15578	0
15610	1
15778	0
15819	0
16399	0
16473	0
16478	0
16739	0
16748	0
16856	0
16956	0
17102	0
17138	0
17179	0
17253	0
17408	0
17783	0
17857	0
18133	0
18317	0
18910	0
19071	0
19228	0
19266	0
19863	1
19961	0
20228	0
20405	0
20552	0
20794	0
20822	0
20915	0
21320	1
21398	0
21468	0
21941	0
22160	0
22204	0
22299	0
22445	0
22670	1
22906	0
22924	0
23155	0
23166	0
23440	0
23485	0
23811	0
23997	0
24448	0
24799	0
25233	1
25414	0
25691	0
26051	0
26074	0
26105	0
26294	0
26755	0
26880	0
27052	0
27147	0
27490	0
27696	0
27727	0
27745	0
27983	0
28018	0
28182	0
28224	0
28255	0
29386	1
29824	1
29942	0
