name	value
317	0
322	0
543	0
1087	1
1574	0
1775	0
1789	0
1924	0
2141	0
2269	0
2505	0
3072	0
3102	0
3494	0
3843	0
4010	0
4175	0
4377	0
4550	0
4680	0
5071	0
5135	0
5526	0
5706	0
6066	0
6077	0
6321	0
6368	0
6542	0
6636	0
7455	0
7873	0
7935	0
8606	0
8857	0
8961	0
9069	0
9162	1
9509	0
9920	0
10379	0
10917	1
11365	0
11388	0
11749	0
11908	0
12594	0
13086	0
13580	0
13587	0
13800	0
13875	0
14066	0
14457	0
14696	0
14866	0
14998	0
15098	0
15456	0
15579	0
15753	0
15763	0
15974	1
16024	1
16163	0
16254	0
16564	0
16877	0
16947	0
16968	0
17571	0
17805	0
18006	1
18351	0
18559	0
18741	0
18775	0
18863	0
18999	0
19084	0
19379	1
20160	0
20441	0
20631	0
20799	0
20897	0
21924	0
22021	0
22325	0
22328	1
22390	0
22513	0
22802	0
23352	0
24250	0
24331	0
24676	0
24981	0
25026	0
25220	0
25755	1
26186	0
26259	0
26694	0
26772	0
26801	0
27598	0
27626	0
27915	0
28105	0
28107	0
28177	0
28209	0
28229	0
28511	0
28687	0
29199	0
29329	0
29860	0
29898	0
29927	1
29938	0
