name	value
178	0
442	0
539	0
613	0
623	0
894	0
908	0
922	0
1141	0
1224	0
1257	0
1295	0
1372	0
1384	0
1751	0
1753	0
1854	0
1870	0
1949	0
2084	0
2166	0
2433	0
2748	0
2765	0
2831	0
2837	1
2937	0
3068	1
3071	0
3136	0
3169	0
3249	0
3319	0
3498	0
3740	0
3841	0
4194	0
4445	0
4477	0
4818	0
5198	1
5267	0
5551	0
5883	0
5940	0
6075	0
6083	0
6363	0
6408	0
6480	1
6736	0
6812	0
6925	0
8105	0
8371	1
8490	0
8512	0
8536	0
8644	0
8783	0
8869	0
8978	0
9015	1
9122	0
9393	0
9510	1
9849	0
10006	0
10119	0
10218	0
10268	0
10300	0
10397	0
10457	0
10908	0
10927	0
10959	0
11691	0
11745	0
11779	0
11790	0
12145	0
12241	0
12326	0
12473	0
12593	0
12681	0
12768	0
12827	0
12844	0
13008	0
13094	0
13161	0
13179	1
13234	0
13264	0
13506	0
13659	0
13972	0
14078	0
14433	0
14964	0
15031	0
15059	0
15130	0
15411	0
15530	0
15622	0
15646	0
15708	0
16327	1
16458	0
16490	0
16923	0
17060	0
17404	0
17407	0
17440	0
17443	0
17522	0
17609	1
17618	0
17638	0
17643	0
18095	0
18117	0
18131	0
18234	0
18244	0
18547	0
18601	0
18771	0
18815	0
18928	0
19172	0
19288	0
19348	0
19401	0
19431	0
19578	0
19610	0
19674	0
19849	0
19871	0
19896	1
20023	0
20073	0
20198	1
20816	1
20845	0
20871	0
20923	0
20960	0
21083	0
21193	0
21364	0
21453	0
21479	0
21613	0
21645	0
21769	0
21850	0
21888	0
22195	0
22462	0
22519	0
22611	0
22764	0
22785	0
22857	0
23128	0
23359	0
23448	0
23527	0
23677	0
23769	0
24095	1
24292	0
24350	0
24385	0
24502	0
24527	0
24539	0
24671	0
24810	0
24878	0
25054	0
25403	0
25421	0
25688	0
26155	0
26194	0
26287	1
26515	0
26564	0
26721	1
26722	1
26885	0
26933	0
27026	0
27138	0
27182	0
27266	0
27668	0
28213	0
28375	0
28399	0
28554	0
28706	0
28962	0
29141	0
29228	0
29520	0
29606	1
29647	0
29675	0
29701	0
29838	1
