name	value
52	0
226	0
298	0
650	0
726	0
853	1
1003	0
1060	0
1517	0
1638	0
1757	0
1883	0
1932	0
2130	0
2333	0
2593	0
2782	0
2869	0
2886	1
3018	0
3200	1
3230	0
3258	0
3481	0
3505	0
3921	0
3995	0
4047	0
4130	0
4284	0
4291	0
4578	0
4620	0
4875	0
5293	1
5639	1
5722	1
5828	0
5835	0
6301	0
6318	0
6375	0
6386	0
6508	0
6596	0
6631	1
6684	0
6685	0
6727	0
6876	0
6879	0
7649	0
7733	0
8066	0
8093	0
8121	0
8342	0
8355	0
8479	0
8598	1
8614	0
8704	0
8870	0
9024	0
9121	0
9286	0
9469	0
9483	0
9508	0
9706	0
9803	0
10089	0
10303	0
10573	0
10719	0
10720	0
10731	0
10737	0
10827	1
10880	0
10898	1
10972	1
10974	0
11212	0
11277	0
11366	0
11510	0
11710	0
11734	0
11791	0
11913	0
11951	0
12299	0
12465	0
12663	0
12886	0
13082	0
13141	0
13296	0
13692	0
13836	0
13989	0
14027	0
14034	0
14124	0
14476	0
14757	0
14941	1
15089	0
15090	0
15278	0
15511	1
15609	0
15723	0
15801	0
15914	0
16070	0
16149	0
16353	0
16467	0
16579	0
16581	0
16717	0
16746	0
16832	0
16876	0
16971	0
17055	0
17063	0
17174	0
17198	0
17209	0
17214	0
17460	0
17502	0
17623	0
17798	0
17953	0
18128	0
18310	0
18324	0
18333	0
18472	0
18671	0
18689	0
18696	0
18795	0
18809	0
18845	0
18859	0
18870	0
18908	0
19167	0
19257	0
19264	0
19327	0
19353	0
19365	1
19480	0
19487	0
19560	0
19694	0
19751	0
19895	0
19936	0
20101	0
20317	0
20324	0
20486	0
20527	0
20716	1
20943	0
21000	0
21059	0
21078	0
21192	0
21387	0
21588	0
21600	0
21675	0
21716	0
21829	0
21890	0
21966	0
22006	0
22053	0
22164	0
22347	0
22350	0
22410	0
22440	0
22502	0
22511	0
22772	0
22894	0
22957	0
23114	0
23133	1
23194	0
23250	0
23332	0
23422	0
23477	0
23673	0
23701	0
23702	0
23716	0
23734	0
24018	0
24145	0
24160	0
24352	0
24370	0
24788	0
24916	0
24934	0
25274	0
25519	0
25676	0
25713	0
26118	0
26178	0
26369	0
26430	0
26562	0
26604	0
26685	0
26775	0
26879	0
27047	1
27097	0
27125	0
27132	0
27232	0
27370	0
27502	0
27539	1
27597	0
27654	0
27665	0
27686	0
27964	1
27976	0
28076	0
28113	0
28128	0
28166	0
28174	0
28253	0
28465	0
28481	0
28491	0
28520	0
28556	0
28660	0
28840	0
28925	0
29109	0
29137	0
29187	0
29363	0
29515	0
29519	1
29599	0
29787	0
29884	0
29934	0
