name	value
74	0
113	0
141	0
159	0
232	1
297	0
300	0
328	0
470	0
484	0
513	0
579	0
754	0
907	0
931	0
1018	1
1184	0
1194	0
1207	1
1522	0
1547	0
1802	0
1856	0
1859	0
1863	0
1936	1
1974	0
2023	0
2227	0
2414	0
2450	0
2507	1
2519	1
2584	0
2687	0
2741	1
2885	0
2897	1
2974	0
2994	1
3179	0
3180	0
3266	0
3308	0
3387	0
3392	1
3433	0
3634	0
3637	0
3657	0
3676	0
3679	0
3687	0
3782	0
3798	0
3908	0
3954	0
3994	0
4211	0
4299	1
4302	0
4431	0
4501	0
4601	0
4852	0
4877	1
5013	0
5085	0
5167	0
5211	0
5326	0
5400	0
5445	0
5471	0
5619	0
5627	0
5677	0
5806	0
5922	0
5970	0
5992	0
6070	0
6086	0
6218	0
6225	0
6407	0
6470	0
6588	0
6611	0
6618	0
6807	0
6872	0
6936	1
6970	0
7067	1
7070	0
7313	1
7389	0
7397	0
7453	0
7631	0
7707	0
7849	0
7936	1
8090	0
8096	0
8293	0
8414	1
8468	0
8546	0
8564	0
8594	0
8799	0
8855	0
8865	0
8918	0
8947	0
8992	0
9029	1
9133	0
9181	0
9277	0
9325	1
9470	0
9515	1
9694	1
9773	0
9852	0
10049	0
10159	0
10196	0
10204	0
10237	0
10302	1
10466	0
10501	0
10514	0
10556	0
10661	0
10709	0
10756	0
10757	0
10853	0
10891	0
10977	0
11016	0
11017	0
11041	0
11048	0
11077	0
11133	0
11166	0
11194	0
11205	0
11323	0
11349	0
11395	0
11425	0
11430	0
11586	0
11680	0
11720	1
11761	0
11787	0
11835	0
11837	0
11891	0
11947	0
11966	0
12127	0
12136	0
12166	0
12172	0
12212	0
12266	0
12558	1
12573	0
12609	0
12730	0
12813	0
12830	0
12867	0
13213	0
13435	0
13469	0
13474	0
13508	0
13538	0
13544	0
13636	0
13649	0
13667	0
13880	1
13925	0
13991	0
14038	0
14061	0
14105	0
14198	0
14230	0
14247	1
14305	0
14449	0
14452	0
14577	0
14608	1
14856	1
15085	0
15183	0
15235	1
15247	0
15273	0
15319	0
15384	0
15599	0
15674	0
15675	0
15689	0
15697	0
15769	0
15864	0
15887	0
15908	0
16172	0
16257	0
16274	0
16290	0
16296	0
16422	0
16497	0
16685	0
16784	1
16819	0
16868	0
16975	0
16982	0
17145	0
17146	0
17243	0
17297	0
17320	0
17341	0
17358	0
17375	0
17436	0
17479	0
17578	0
17606	0
17819	0
17861	0
17893	0
17940	0
18266	0
18279	1
18384	0
18437	0
18488	1
18528	0
18667	0
18691	0
18836	0
18872	0
18935	0
19056	0
19060	0
19068	1
19114	0
19137	0
19195	0
19248	1
19263	0
19297	0
19349	0
19378	0
19490	1
19833	0
19995	0
20000	0
20002	0
20136	0
20139	0
20165	0
20184	0
20205	1
20395	0
20489	0
20585	0
20753	1
20756	0
20808	0
20830	0
20913	0
21024	0
21086	0
21384	0
21539	0
21541	0
21571	0
21574	1
21595	0
21674	0
21825	0
22033	0
22061	0
22144	0
22163	0
22268	0
22352	1
22517	0
22572	0
22657	0
22815	0
23130	0
23184	1
23220	0
23285	0
23334	0
23483	0
23531	0
23591	1
23653	0
23704	0
23750	0
23788	0
23803	1
23817	0
23841	0
23928	1
23944	0
24068	0
24357	0
24451	1
24481	1
24546	1
24580	0
24604	0
24621	0
24719	0
24739	0
24758	0
24931	0
25041	0
25205	0
25209	0
25352	0
25475	0
25505	0
25586	0
25653	1
25906	0
26163	1
26240	0
26297	0
26325	0
26329	0
26390	0
26401	0
26570	1
26693	0
26907	0
26920	0
26940	0
27179	1
27244	0
27297	0
27303	0
27347	0
27363	0
27377	0
27386	0
27387	1
27399	0
27520	0
27563	0
27567	0
27606	0
27632	0
27662	1
27675	0
27810	0
27831	0
27850	0
27868	0
27912	0
27955	0
27963	0
28042	0
28127	0
28154	0
28191	0
28197	0
28290	0
28332	0
28437	0
28579	0
28622	0
28629	0
28651	1
28659	0
28667	0
28674	0
28756	0
28788	0
28806	0
28924	0
28930	0
29074	0
29100	0
29260	0
29272	0
29285	0
29298	0
29358	0
29478	0
29578	0
29593	1
29597	0
29616	0
29711	0
29719	0
29909	0
29941	0
29960	1
