name	value
193	0
272	0
324	0
374	0
674	1
694	0
695	0
810	1
880	0
928	0
996	0
1219	0
1461	0
1466	0
1530	0
1544	0
1554	1
1827	0
1862	0
2225	0
2247	0
2279	0
2633	0
2643	0
2691	0
2693	0
2723	0
2863	0
3056	1
3571	0
4126	0
4163	0
4350	0
4570	0
4577	0
4599	0
4651	0
4710	1
4876	0
4975	0
5070	0
5442	0
5553	0
5637	0
5661	0
5769	0
5981	0
6103	0
6205	0
6340	0
6499	0
6569	0
6573	0
6628	0
6779	0
6800	0
6804	0
7030	0
7218	0
7225	1
7271	0
7277	0
7317	0
7345	0
7490	1
7496	0
7703	0
7726	1
7951	0
8011	0
8083	0
8150	0
8238	0
8363	0
8368	0
8381	0
8383	0
8464	0
8487	0
8603	1
8628	0
8731	0
8892	0
8900	0
9218	0
9291	0
9322	0
9463	0
9744	0
9823	0
9940	0
10012	0
10170	0
10172	0
10226	1
10453	0
10499	0
10516	0
10553	0
10579	0
10775	0
10837	0
10868	1
11339	0
11544	0
11803	0
11936	0
12001	0
12191	0
12293	0
12494	0
12497	0
12523	0
12672	0
12680	0
12816	0
12924	0
12960	0
13251	1
13260	0
13338	0
13441	0
13668	0
13697	0
13839	0
13971	0
13986	0
14011	0
14018	0
14059	0
14082	1
14190	0
14240	1
14338	0
14396	0
14745	1
14758	0
14771	0
14953	0
15175	0
15262	0
15269	0
15309	0
15346	0
15355	0
15366	0
15440	0
15450	1
15496	0
15518	0
15531	0
15671	0
15728	0
15758	0
15916	0
15987	0
16076	0
16181	0
16209	0
16228	0
16338	0
16343	1
16361	0
16503	0
16543	1
16680	0
16776	0
16798	0
16812	0
16860	1
16886	0
16979	0
17021	0
17164	0
17374	0
17401	0
17422	1
17865	0
17892	0
17920	0
17930	0
18334	0
18397	1
18436	0
18568	0
18614	0
18636	0
18768	0
18996	0
19161	1
19347	0
19407	0
19631	0
19635	0
19722	0
19732	0
19786	1
19927	0
20051	1
20212	1
20326	0
20823	0
20874	0
20939	0
20966	0
21018	0
21121	0
21235	1
21259	0
21303	0
21510	0
22051	0
22070	0
22297	0
22427	0
22461	0
22575	0
22791	0
22882	0
22973	0
22993	0
23052	0
23132	0
23202	0
23255	0
23321	0
23685	0
23778	0
23915	0
24014	0
24110	0
24122	0
24221	0
24225	0
24297	0
24321	0
24440	0
24453	0
24518	0
24530	0
24591	0
24597	0
24664	0
24762	0
24779	1
25040	0
25115	0
25158	0
25169	0
25185	0
25192	0
25386	0
25400	0
25548	0
25568	0
25732	0
25803	0
25890	0
26022	0
26177	0
26203	0
26234	0
26267	0
26275	0
26506	0
26641	0
26684	0
26818	0
27098	0
27129	0
27136	0
27205	0
27208	0
27571	0
27650	0
27706	0
27719	0
27735	0
27789	0
27805	1
27993	0
28145	1
28204	0
28237	0
28382	0
28439	0
28503	0
28805	0
28885	0
29041	0
29075	0
29398	0
29996	0
