name	value
83	0
100	0
627	0
723	0
737	0
761	0
785	0
1076	0
1105	0
1253	0
1365	0
1484	0
1537	0
1589	0
1594	0
1826	0
1902	0
2078	0
2432	0
2462	0
2466	0
2475	0
2555	0
2618	0
2870	0
2933	0
3299	1
3514	0
3633	1
3946	0
4083	1
4111	0
4137	0
4217	0
4224	0
4373	0
4481	0
4724	0
4731	0
4802	0
4921	0
4999	0
5218	0
5428	0
5452	0
5505	0
5515	0
5525	0
5533	0
5611	0
5645	1
5664	0
5671	0
5743	0
6143	0
6268	0
6365	0
6419	0
6430	0
6750	0
6838	0
7087	0
7128	0
7132	0
7158	0
7170	0
7185	0
7831	1
7938	0
7983	0
8067	0
8239	0
8441	0
8456	0
8493	0
8502	0
8657	0
8868	0
8907	0
9117	0
9160	0
9255	0
9301	0
9375	0
9474	0
9522	1
9524	0
9689	0
9693	1
10185	0
10202	0
10546	0
10629	0
10635	0
10636	0
10638	0
10815	0
10852	0
11027	0
11102	1
11146	0
11195	0
11217	0
11297	0
11332	0
11335	0
11538	0
11589	0
11684	0
11918	0
11928	0
12034	1
12143	0
12316	0
12509	0
12701	0
12802	0
12858	1
12992	0
13198	0
13590	1
13862	0
13864	1
14022	0
14146	0
14208	0
14213	1
14263	0
14271	0
14277	0
14372	0
14482	0
14505	0
14909	0
15119	0
15204	1
15212	0
15322	0
15374	0
15483	0
15729	0
15792	1
15808	0
15899	0
15924	0
15969	0
15983	0
16075	0
16206	1
16222	0
16407	0
16494	0
16508	1
16718	0
16897	0
17256	0
17272	0
17477	0
17603	0
17628	0
17704	0
17711	0
17787	0
17795	0
17939	0
17957	1
18067	0
18174	0
18341	0
18373	0
18405	0
18452	1
18831	0
18929	0
18931	0
19081	0
19290	0
19485	0
19492	0
19702	0
19746	0
19840	0
19857	0
19897	0
19963	1
19966	0
19970	0
20077	1
20241	0
20264	0
20281	0
20382	0
20472	0
20495	0
20537	0
20630	0
21075	0
21076	0
21079	0
21100	0
21200	0
21211	0
21251	0
21377	0
21422	0
21483	1
21500	0
21507	0
21661	0
21766	0
21772	0
21781	0
21785	0
22115	0
22468	0
22503	0
22771	0
22911	0
23147	0
23176	0
23212	0
23342	0
23612	0
23647	0
23736	0
23739	0
23886	0
24239	0
24311	0
24354	1
24395	0
24519	0
24554	0
24583	0
24717	0
24831	0
25156	0
25258	0
25581	0
25678	0
25706	0
25723	0
25769	0
25825	0
25925	0
26070	1
26139	0
26175	0
26226	0
26245	0
26316	0
26475	0
26596	0
26651	0
26704	0
26951	1
27192	1
27433	1
27557	0
27698	0
27712	0
27760	0
27793	0
28271	0
28280	0
28296	0
28314	0
28357	1
28366	1
28427	0
28513	0
28696	0
29204	0
29393	0
29571	0
29892	0
29988	1
