name	value
219	0
408	0
491	0
981	0
1065	0
1324	0
1349	0
1472	0
1494	0
1509	0
1593	0
1806	0
1901	0
2939	0
3006	0
3193	0
3386	0
3532	0
3823	1
3959	0
4092	0
4238	0
4328	0
4443	0
4568	0
4627	1
4933	0
5026	0
5144	1
5343	1
5555	0
5581	0
5736	1
5781	0
6279	0
6286	0
6501	0
6655	0
6810	0
7078	0
7096	0
7155	0
7188	0
7213	0
7308	0
7903	0
8068	0
8200	0
8409	0
8670	0
8729	1
8837	0
8839	0
8936	0
9060	1
9336	0
9368	0
9418	0
9496	0
9538	0
9912	0
9942	1
10046	0
10114	1
10191	0
10205	0
10284	0
10403	0
11099	1
11175	0
11529	0
11841	0
11901	0
11931	0
11971	0
12020	0
12040	0
12046	0
12181	1
13076	0
13242	0
13252	0
13476	0
13559	1
13578	0
13669	1
13921	0
14033	0
14484	0
14526	1
14572	0
14781	0
14968	0
14974	1
15233	0
15555	0
15895	0
16132	1
16436	0
16535	0
16769	0
16885	0
16928	0
17070	0
17171	0
17299	0
17690	0
17743	0
17807	0
17931	0
18046	0
18473	0
18486	0
18770	0
19138	0
19357	0
20003	0
20265	0
20497	0
20784	0
20894	0
20919	0
20975	0
21077	0
21088	1
21116	0
21170	0
21280	0
21487	0
21546	0
21582	0
21951	0
22075	0
22288	0
22406	0
22425	0
22482	0
22579	0
22674	0
22759	0
23063	0
23275	0
23385	0
23660	0
23764	0
23963	0
24085	0
24219	0
24523	0
24694	0
24768	0
24783	0
24872	0
24964	0
25039	0
25268	0
25335	0
25559	0
25588	0
26001	0
26013	0
26086	0
26247	0
26345	0
26367	0
26410	0
26784	0
27080	0
27241	0
27258	0
27321	0
27341	0
27430	0
27487	0
27587	0
27701	0
28001	0
28275	0
28736	0
28872	0
28932	0
29367	0
29625	0
29640	1
29690	0
29839	0
29865	0
29920	0
