name	value
82	0
220	1
243	0
413	0
467	0
553	0
763	0
859	0
917	0
1104	0
1128	0
1169	0
1592	0
1773	0
1905	0
1975	0
1981	0
2000	0
2213	0
2310	0
2388	0
2418	0
2440	0
2530	1
2620	0
2751	0
2779	0
2859	0
2908	0
2935	0
2945	1
3039	0
3294	1
3302	0
3367	0
3380	0
3411	1
3539	1
3664	0
3665	0
3896	0
3939	0
3955	0
4007	0
4433	0
4576	0
4771	0
4786	0
4813	0
5063	0
5102	0
5249	0
5299	0
5476	0
5477	0
5524	0
5529	0
5563	0
5598	0
5672	0
5688	1
5944	0
5962	0
6042	0
6067	0
6148	0
6235	1
6315	0
6356	0
6521	0
6886	0
6989	0
7003	0
7088	0
7268	0
7274	1
7534	0
7549	0
7562	0
7603	0
7680	0
7904	1
7905	0
7952	0
8429	0
8440	0
8575	1
8662	0
8732	0
9114	0
9329	1
9384	0
9413	0
9514	0
9738	0
9786	0
9856	0
9928	1
10071	0
10217	1
10336	0
10521	0
10551	0
10679	0
11281	0
11290	0
11421	0
11433	0
11681	0
11963	0
12197	0
12303	1
12506	0
12553	0
12631	0
12939	0
12954	0
13123	0
13171	0
13309	0
13345	0
13893	0
13932	1
13935	1
13960	0
14233	0
14239	0
14291	1
14389	0
14419	0
14439	0
14445	0
15007	0
15065	0
15070	0
15076	0
15231	1
15240	0
15291	0
15649	0
15684	0
15956	0
16063	0
16190	0
16260	0
16265	0
16532	1
16548	0
16619	0
16842	0
16932	0
16943	0
16977	1
17029	0
17300	0
17456	0
17526	0
17568	0
17649	0
17684	0
17693	0
17701	0
17717	0
17836	0
17922	0
17933	0
17966	0
18019	0
18171	0
18213	0
18215	0
18254	0
18509	0
18662	0
18697	0
18823	0
18985	0
19012	0
19314	0
19486	0
19514	0
20112	0
20208	0
20327	0
20398	0
20407	0
20450	0
20460	0
20586	0
20675	0
20703	0
20828	0
21243	0
21283	0
21375	0
21625	0
21628	0
21800	0
21937	0
22161	0
22369	0
22494	0
22533	0
22592	0
22881	0
22926	0
23264	0
23317	0
23415	0
23809	0
23908	0
23940	0
24003	0
24322	0
24402	0
24476	0
24618	0
24620	0
24736	0
25257	0
25266	0
25385	0
25497	0
25542	0
25796	0
25887	0
25917	1
25966	0
26116	0
26215	0
26218	0
26718	0
26754	1
26926	0
26974	0
27480	0
27497	0
27714	0
27766	0
27776	1
27842	0
27862	0
28069	0
28223	0
28531	0
28560	0
28627	0
28688	0
28730	1
28760	0
29037	0
29120	0
29304	0
29425	0
29607	0
29672	0
29712	0
