name	value
134	0
1024	0
1248	0
1514	1
1635	0
1689	0
2222	0
2255	1
2258	0
2421	0
2934	0
3002	0
3119	0
3246	0
3640	0
4223	0
4232	1
4787	0
5559	0
5876	0
6034	0
6348	0
6373	0
6656	0
6884	0
6892	0
6895	0
6939	0
6956	0
7075	0
7354	0
7381	1
7841	0
9635	0
9649	0
9855	0
10264	0
10266	0
10395	0
11064	1
11384	0
11468	0
12064	0
12249	0
12433	1
12536	0
12611	0
13034	0
13801	0
14126	0
14178	0
14425	0
14962	0
15054	0
15153	0
15244	0
15891	0
15901	0
16596	0
16771	0
17993	0
18066	0
18490	0
18627	0
18746	0
19255	0
20283	1
20340	0
21562	0
21569	0
21881	0
22198	0
22308	0
22367	0
22801	0
23150	0
23337	0
23409	0
23472	0
23585	0
23670	0
23717	0
24531	1
25203	0
25408	0
25529	0
25615	0
25736	0
26078	1
26499	0
26939	0
27006	0
27246	0
27384	0
27434	0
27637	0
27732	0
28047	0
28093	0
28189	0
28330	0
28356	0
28701	0
28881	0
28946	0
29057	0
29370	0
29562	0
