name	value
136	0
260	0
338	0
348	0
382	0
487	0
531	1
573	0
602	0
612	0
614	0
625	0
685	0
792	0
943	0
1041	0
1063	0
1152	0
1165	0
1179	0
1218	0
1233	0
1242	0
1308	0
1412	1
1609	0
1781	0
1788	0
1955	0
1990	1
1992	0
2095	0
2096	1
2120	0
2124	0
2261	0
2370	1
2422	0
2424	0
2438	0
2470	0
2508	0
2591	0
2761	0
2764	0
2772	0
2888	0
2947	0
3007	0
3028	1
3032	0
3052	0
3073	0
3160	0
3186	0
3207	0
3210	0
3549	0
3669	0
3684	0
3712	0
3744	0
3924	0
3969	0
4024	0
4044	0
4151	0
4364	0
4560	0
4700	0
4733	0
4766	1
4854	0
4962	0
4963	0
5113	0
5190	0
5248	0
5256	0
5394	0
5604	0
5784	0
5925	0
5960	0
6026	0
6059	0
6128	0
6174	0
6199	0
6249	0
6270	0
6342	0
6455	0
6491	1
6532	0
6536	1
6564	0
6697	0
6794	0
6798	0
6853	0
6889	0
6974	0
7031	0
7040	0
7086	1
7100	0
7194	0
7222	0
7256	0
7312	0
7366	0
7643	1
7678	0
7692	0
7696	0
8092	0
8147	0
8259	0
8314	0
8589	0
8613	0
8676	0
8698	0
8988	0
9140	0
9352	0
9480	0
9549	0
9658	0
9680	0
9862	0
9880	0
9961	0
10232	0
10256	0
10308	0
10454	0
10488	0
10493	0
10596	0
10770	0
10799	0
10928	1
11021	0
11026	0
11070	0
11087	0
11154	0
11407	0
11685	0
11690	0
11773	0
11786	0
11880	0
11954	0
11956	0
12173	0
12259	0
12331	0
12466	0
12469	0
12507	1
12708	0
12759	0
12766	1
12774	0
12891	0
12949	0
13144	0
13194	0
13321	0
13401	0
13407	0
13473	0
13523	0
13695	0
14087	0
14121	0
14156	0
14159	0
14194	0
14275	0
14376	0
14383	0
14550	0
14580	0
14594	0
14653	0
14668	0
14704	0
14720	0
14887	0
15039	0
15055	0
15103	0
15134	0
15345	0
15391	0
15484	1
15575	0
15580	0
15642	0
15644	0
15734	0
15815	0
15821	0
15892	1
15957	0
16219	0
16232	0
16388	0
16481	0
16522	0
16528	1
16539	0
16586	0
16834	0
16884	1
16936	1
17002	0
17415	0
17569	1
17592	0
17604	0
17630	0
17777	1
18050	0
18075	0
18115	0
18197	0
18214	0
18577	0
18651	0
18678	0
18709	0
18716	0
18730	0
18769	0
18833	0
19132	0
19186	0
19213	0
19273	0
19287	0
19395	0
19508	0
19630	0
19822	0
19949	0
20058	0
20090	0
20193	0
20201	0
20211	0
20224	0
20263	0
20289	0
20305	0
20413	1
20426	0
20454	0
20582	0
20583	0
20659	0
20696	0
21123	0
21188	0
21197	0
21198	0
21228	0
21307	0
21451	0
21520	0
21578	0
21630	0
21707	0
21773	0
21874	0
21954	0
21973	0
22040	0
22047	0
22317	0
22547	0
22663	0
22860	0
22886	1
22952	0
23103	0
23161	0
23192	0
23205	0
23256	0
23460	0
23501	0
23535	0
24062	0
24070	0
24148	0
24504	0
24686	0
24693	0
24899	1
24929	0
24988	0
25000	0
25101	0
25113	0
25126	0
25288	0
25330	0
25354	0
25411	0
25470	0
25624	0
25661	1
25668	0
26008	1
26052	0
26243	0
26326	0
26373	0
26523	0
26618	0
26749	0
26757	0
26810	0
26814	0
26826	0
26871	0
26918	1
27065	0
27188	0
27306	0
27351	0
27369	0
27439	0
27533	0
27607	0
27722	1
27941	1
28190	1
28304	0
28309	1
28410	0
28443	0
28523	0
28596	0
28875	0
29000	1
29070	0
29125	0
29138	0
29210	0
29247	0
29249	0
29312	0
29314	0
29447	0
29452	1
29496	1
29910	0
29939	0
