name	value
158	0
238	0
255	0
311	0
313	0
371	0
540	0
548	0
583	0
710	0
744	0
870	0
1001	0
1082	0
1164	0
1205	0
1210	0
1355	0
1470	0
1623	0
1682	0
1769	0
1907	0
2840	0
2852	0
2882	0
3175	0
3250	0
3252	0
3350	0
3570	0
3799	0
3862	0
3864	0
3963	0
4205	1
4330	0
4452	0
4527	0
4643	0
4737	0
4750	1
4936	0
5306	0
5415	1
5893	0
6197	0
6357	0
6462	0
6799	0
6837	0
6982	1
7350	0
7641	0
8009	0
8039	0
8230	0
8389	0
8477	0
8547	0
8562	0
8574	0
8681	0
8711	0
9222	0
9450	0
9559	0
9614	0
9615	0
9659	0
9662	0
9677	1
9902	0
9914	0
9949	0
10098	0
10117	0
10215	0
10524	0
10598	0
10672	0
10776	0
11253	0
11304	1
11410	0
11413	0
11440	0
11706	0
11836	0
12153	0
12169	1
12183	0
12184	0
12305	1
12423	0
12458	0
12803	0
12811	0
12832	0
13130	0
13205	0
13280	0
13662	1
13882	1
13909	0
14045	1
14188	0
14574	0
15099	0
15227	1
15320	0
15325	0
15712	0
15835	0
15925	0
15944	1
16004	0
16014	0
16090	0
16321	1
16389	0
16405	0
16607	0
16623	0
16809	0
16833	0
17472	0
17584	0
17770	0
17840	0
17889	0
18148	1
18158	0
18242	0
18332	0
18406	0
18434	0
18496	0
18506	0
18613	0
18774	0
19019	0
19326	0
19726	0
20015	0
20066	0
20293	0
20452	0
20516	0
20626	0
20683	0
20731	0
20953	0
21104	1
21362	0
21640	0
21693	0
21745	0
21756	0
21765	0
21910	0
22349	0
22566	0
22741	0
22779	0
22899	0
23055	0
23059	0
23077	0
23466	0
23470	0
23523	0
23545	0
23631	0
23672	0
23797	0
24159	0
24274	0
24281	0
24323	0
24328	0
24444	0
24582	0
24637	0
24690	0
24764	0
24802	1
24830	0
25117	0
25129	0
25341	0
25489	0
25549	1
25616	0
25901	0
25987	0
26162	0
26211	0
26304	0
26337	0
26531	1
26613	0
26670	0
26716	0
26911	0
27302	0
27405	0
27611	0
27647	0
27808	0
27852	0
27866	1
27880	0
28422	0
28546	0
28619	0
28766	0
29896	0
29972	0
29999	0
