name	value
33	0
84	0
118	0
152	0
206	0
390	0
716	0
781	1
1096	0
1197	0
1392	0
1419	0
1513	0
1604	0
1685	0
1730	0
1813	0
2200	1
2242	0
2299	0
2469	0
2500	0
2550	0
2650	1
2910	0
3019	1
3201	0
3298	1
3331	0
3373	0
3376	0
3409	0
3501	0
3594	0
3596	0
3654	0
3807	0
3810	1
3826	0
3914	0
4243	0
4315	0
4530	1
4587	0
4648	0
4749	0
4870	1
4946	0
4965	0
4980	0
5155	0
5274	0
5345	1
5356	0
5603	0
5703	0
5857	0
6023	0
6122	0
6130	0
6132	0
6157	1
6232	0
6265	0
6440	0
6490	0
6605	0
6665	1
6744	0
6912	0
6934	0
7110	0
7130	0
7145	0
7234	0
7301	0
7325	1
7391	0
7484	0
7642	0
7753	1
7782	0
7899	0
8229	0
8344	0
8478	1
8489	0
8873	0
9202	0
9499	1
9648	0
9986	0
10174	0
10211	0
10392	0
10718	0
10723	0
10733	0
10818	0
11151	0
11230	0
11306	0
11327	0
11587	0
11632	0
11792	0
11861	0
11945	1
12747	0
12831	0
13077	0
13098	0
13138	0
13330	0
13548	0
13605	1
13618	0
13622	0
13715	0
13750	0
14090	0
14117	0
14132	0
14169	0
14581	0
14601	0
14715	0
14788	0
15046	0
15105	0
15238	0
15353	0
15543	0
15617	1
15722	1
15806	0
15859	0
16091	0
16095	0
16114	0
16144	0
16151	0
16173	1
16175	0
16187	0
16234	0
16339	0
16349	0
16384	0
16482	0
16518	0
16668	1
16687	1
16866	0
17076	0
17140	0
17226	1
17291	0
17497	0
17709	0
17736	0
17834	0
17905	0
17951	0
18044	0
18337	0
18349	0
18365	0
18426	0
18433	0
18531	0
18553	0
18562	0
18842	0
18868	0
19238	0
19251	0
19413	0
19438	0
19500	0
19659	0
19820	0
20078	0
20206	0
20221	0
20235	0
20280	0
20322	0
20349	0
20403	0
20439	0
20648	0
20662	0
20805	0
20827	0
20847	0
20855	0
20933	1
20946	0
21058	0
21094	0
21132	0
21215	0
21332	1
21335	0
21432	0
21576	0
21880	0
22019	0
22145	0
22194	0
22497	0
22612	0
23248	0
23311	0
23567	0
23579	0
23619	0
23698	0
23862	0
23942	0
23986	0
24029	0
24205	0
24439	0
24501	0
24718	0
24946	0
25053	0
25131	0
25144	0
25269	0
25407	0
25479	0
25556	0
25606	0
25729	1
25765	1
25878	0
26295	0
26513	0
26668	0
26762	0
26802	0
26930	0
26986	0
27167	0
27187	0
27287	0
27473	0
27484	1
27633	0
27713	0
28171	0
28500	1
28722	0
28779	0
29170	0
29213	0
29317	0
29348	0
29357	0
29369	0
29374	0
29601	1
29708	0
29772	0
29852	0
29863	0
