name	value
7	0
132	0
153	0
251	0
331	0
367	0
422	1
706	0
856	0
960	0
964	0
983	0
1028	0
1149	0
1332	1
1525	0
1586	0
1891	0
1953	0
2097	0
2100	0
2136	0
2248	0
2251	0
2286	0
2361	0
2426	0
2622	1
2658	0
2894	0
3126	0
3130	0
3166	0
3369	0
3399	0
3424	0
3728	1
3739	0
4196	0
4231	0
4281	0
4318	0
4371	0
4451	0
4640	0
4647	0
4660	0
4810	0
4817	0
5061	1
5322	0
5329	0
5364	0
5373	0
5405	0
5437	0
5504	0
5764	0
5792	0
6061	0
6170	1
6212	0
6314	1
6337	0
6471	0
6485	0
6555	0
6577	0
6622	0
6730	0
6871	0
6951	0
7101	0
7203	0
7236	0
7272	0
7460	0
7461	0
7746	0
7810	0
7857	0
7896	0
7944	0
8006	0
8115	0
8136	0
8152	0
8171	0
8210	0
8333	0
8385	0
8587	1
8722	0
8862	0
8905	0
8926	0
9077	0
9219	0
9422	0
9502	0
9503	0
9644	0
9692	1
9805	0
9860	1
9915	0
10068	0
10214	0
10358	0
10642	0
10646	0
10813	0
10816	0
10822	0
11219	0
11242	0
11303	0
11312	0
11393	0
11522	0
11705	1
11744	0
11775	0
11800	0
11821	0
11863	0
12089	0
12192	0
12240	0
12263	0
12274	0
12360	1
12389	0
12459	0
12498	0
12576	0
12580	0
12597	1
12736	0
12789	0
12860	0
13037	0
13114	0
13119	0
13158	0
13160	0
13400	0
13569	0
13599	0
13749	0
13871	0
13890	0
14056	0
14202	0
14221	0
14313	0
14497	0
14513	1
14680	0
14783	0
14819	0
14880	0
14895	0
14905	0
15087	0
15115	0
15299	0
15321	0
15437	0
15461	0
15486	0
15795	0
15796	0
15802	0
15937	0
15958	1
16135	0
16489	0
16533	0
16553	0
16571	0
16707	0
16921	0
17077	0
17640	0
17733	1
17781	0
18086	0
18146	0
18194	0
18198	0
18420	0
18505	0
18596	0
18681	0
18720	0
18726	0
19052	0
19115	0
19230	0
19243	0
19277	0
19363	0
19367	0
19451	0
19509	0
19575	0
19586	0
19606	0
19742	0
19799	0
19835	0
19891	0
20060	0
20171	0
20247	0
20268	1
20443	1
20451	0
20493	0
20526	0
20750	0
20878	1
21199	0
21244	0
21337	0
21403	0
21589	0
21620	0
21706	0
21714	0
22064	0
22073	0
22126	0
22181	0
22301	0
22435	0
22549	0
22600	0
22739	0
22747	0
22851	0
22895	0
22918	0
22920	1
22987	0
23189	0
23242	0
23336	0
23344	0
23368	1
23442	0
23648	0
23657	0
23662	0
23708	0
23723	0
23747	0
23756	0
24011	0
24052	0
24104	0
24152	0
24480	0
24601	0
24649	0
24669	0
24754	0
25044	1
25049	0
25418	0
25530	0
25587	0
25659	0
25664	0
25690	0
25702	0
25748	0
25882	0
26168	0
26366	0
26518	0
26789	0
26808	0
26824	0
26904	0
27044	0
27123	0
27210	0
27309	0
27375	0
27465	0
27507	0
27521	0
27578	0
27595	0
27603	0
27623	0
27716	0
27725	0
27821	1
27951	0
28026	0
28186	1
28325	0
28342	0
28353	0
28417	0
28483	0
28569	0
28681	0
28856	1
28910	0
28919	0
28978	0
29007	0
29077	0
29099	0
29122	0
29186	0
29264	0
29296	0
29352	0
29442	1
29583	0
29631	0
29659	0
29663	0
29725	0
29801	1
29808	0
29908	0
