name	value
222	0
345	0
489	0
631	0
645	0
684	0
749	0
934	0
936	0
973	1
978	0
1166	0
1475	0
1677	1
1691	0
1923	0
1938	0
2325	0
2534	0
2569	0
2587	0
2917	0
3174	0
3315	0
3388	0
3436	0
3512	0
3546	0
3660	0
3800	0
3844	0
3885	0
3967	1
4079	0
4143	0
4347	0
4404	1
4695	0
4696	0
4702	0
4734	0
4778	0
4924	0
5016	0
5206	0
5534	0
5695	1
5751	0
5965	0
5997	0
6226	0
6298	0
6659	0
6771	0
6984	0
7009	0
7261	0
7264	0
7343	0
7429	0
7571	0
7780	0
7787	0
8439	0
8482	0
8794	0
8928	1
9041	0
9314	0
9485	0
9535	0
9610	0
9817	0
10126	0
10291	0
10316	0
10346	0
10411	1
11012	0
11223	0
11387	0
11987	0
12050	1
12067	0
12085	0
12142	0
12442	0
12806	1
12880	1
13087	0
13199	0
13266	0
13301	0
13302	0
13388	0
13671	1
13678	0
13753	0
13870	0
13888	0
14103	0
14183	0
14501	0
14589	1
14637	0
14896	0
14923	0
14947	1
15178	0
15369	0
15510	0
15606	0
15620	1
15705	0
16247	0
16308	0
16381	0
16387	0
16576	0
16653	0
16766	0
16781	0
17033	1
17202	0
17235	0
17351	0
17390	0
17392	0
17410	0
17447	0
17470	0
17763	1
17788	0
18415	0
18520	0
18542	0
18706	0
19564	0
19577	0
19804	0
20075	0
20123	0
20620	0
20689	0
20701	0
20836	0
20900	0
21004	0
21064	0
21340	0
21747	0
21780	0
22087	0
22186	1
22250	0
22279	0
22306	0
22453	0
22526	0
22640	0
23945	0
24030	1
24234	0
24414	0
24741	0
24907	1
25025	0
25060	0
25061	0
25348	0
25461	0
25597	0
25950	0
25991	0
26003	0
26043	0
26249	0
26289	1
26293	0
26387	0
26579	0
26717	0
27111	0
27599	0
27816	0
27900	0
27933	0
27975	0
28111	0
28179	0
28471	0
28505	0
28529	0
28566	0
28744	1
29554	0
29641	0
29662	0
