name	value
8	0
20	0
194	1
244	0
269	0
277	0
474	1
482	0
534	0
546	0
562	0
738	0
782	0
796	0
823	0
852	0
1077	0
1208	0
1215	0
1390	1
1409	0
1464	0
1676	0
1894	0
1976	0
2048	0
2091	0
2214	0
2238	0
2408	0
2443	1
2546	0
2851	0
2951	0
3009	0
3015	0
3053	0
3088	0
3118	0
3270	0
3429	1
3459	0
3636	0
3708	0
3835	0
3966	0
4100	0
4146	0
4306	0
4325	0
4365	0
4414	0
4478	0
4487	0
4751	0
5062	1
5093	0
5312	0
5430	0
5846	0
5972	0
6289	0
6507	0
6548	0
6714	0
6826	0
6983	0
7114	0
7358	0
7434	0
7618	0
7662	0
7691	0
7961	0
8173	0
8177	0
8212	0
8226	0
8315	1
8421	0
8545	0
8605	0
8654	0
8694	0
8843	0
8883	0
8884	0
9007	0
9026	0
9287	0
9327	0
9359	0
9394	0
9604	0
9617	0
9878	0
10011	0
10030	0
10225	0
10276	0
10285	0
10335	0
10386	0
10417	0
10572	0
10724	0
10887	0
10911	0
10962	0
11094	0
11199	0
11221	0
11222	0
11591	0
11713	0
11960	1
12060	0
12180	0
12245	0
12270	0
12365	0
12644	0
12807	0
12812	0
12819	0
12824	0
12876	0
13100	0
13195	0
13273	0
13520	1
13756	0
13877	0
14358	0
14597	0
14683	0
14835	0
14878	0
14950	0
15035	0
15166	0
15316	0
15412	0
15583	0
15624	0
15776	0
15941	0
15942	0
16102	0
16168	0
16231	0
16359	1
16437	0
16471	0
16527	0
16529	0
16614	1
16950	0
17064	1
17071	0
17152	0
17199	0
17239	0
17252	0
17254	0
17487	1
17515	0
17553	0
17583	1
17610	0
17689	0
17779	0
17829	0
17983	0
18060	0
18110	0
18155	0
18199	1
18355	0
18371	0
18458	0
18539	0
18594	0
18658	0
18660	0
18821	0
18951	1
18990	0
19171	0
19268	1
19429	0
19580	0
19668	0
20121	0
20162	0
20757	0
20811	0
20834	1
20903	0
21046	0
21156	0
21158	0
21331	1
21421	0
21442	0
21623	0
21727	0
21784	0
22005	0
22643	1
22859	0
22871	0
22992	0
23424	0
23635	0
23728	1
23998	0
24120	0
24241	0
24433	0
24689	0
24703	0
24738	0
24842	0
25166	0
25342	1
25477	0
25763	0
25889	0
26007	0
26170	0
26388	0
26593	0
26622	0
26644	0
26823	0
26881	0
26949	0
27101	0
27327	0
27460	0
27468	1
27491	0
27581	0
27661	0
27731	0
27799	1
27940	0
27988	1
28088	0
28211	0
28236	0
28266	1
28364	0
28538	0
28573	0
29143	0
29274	0
29275	0
29343	0
29535	0
29614	1
29669	1
29742	0
29785	0
29874	0
