name	value
102	1
125	0
148	0
166	0
503	0
595	0
636	1
739	0
740	0
1013	0
1360	0
1460	0
1564	0
1790	0
1808	0
1910	0
1917	0
2062	0
2134	0
2142	0
2224	1
2301	0
2324	0
2575	0
2796	0
2887	1
3148	0
3341	0
3422	0
3426	0
3435	0
3447	0
3507	0
3508	0
3601	0
3716	0
3948	0
3976	0
4003	0
4171	0
4193	0
4469	0
4519	0
4554	0
4675	0
4820	0
4835	1
4845	0
4846	1
4945	0
4969	0
5074	0
5099	0
5399	0
5576	0
5715	0
5919	0
5928	0
5987	0
5990	0
6048	0
6064	0
6254	0
6264	0
6351	0
6385	0
6442	0
6609	0
6641	0
6775	0
6784	0
6814	0
6823	0
6914	0
7010	1
7016	0
7017	0
7046	0
7049	0
7081	1
7149	0
7233	0
7253	1
7267	0
7527	0
7540	0
7557	1
7608	0
7657	0
7704	0
7797	0
8157	0
8507	0
8556	0
8559	0
8820	0
8828	0
8848	0
9005	0
9300	0
9385	0
9441	0
9597	0
9621	0
9640	0
9645	0
9708	0
9730	1
9797	0
9836	0
9903	0
9938	0
9987	0
10045	0
10066	0
10249	1
10297	0
10437	0
10485	0
10890	0
10902	0
11115	1
11170	0
11362	0
11481	0
11553	0
11560	0
11648	0
11724	0
11733	0
11887	0
11946	0
11948	0
11981	0
12096	0
12151	0
12224	0
12288	0
12301	0
12489	0
12584	0
12656	0
12658	0
12787	1
12788	0
12815	0
12818	0
13070	0
13111	0
13167	0
13361	0
13378	0
13399	0
13524	0
13661	0
13806	0
14001	0
14008	0
14259	1
14453	0
14454	0
14516	0
14519	1
14604	0
14605	0
15011	0
15032	0
15061	0
15118	0
15230	0
15245	0
15336	0
15375	0
15377	0
15401	0
15430	0
15459	0
15714	0
15738	0
15833	1
15964	0
16103	0
16200	0
16235	0
16511	0
16919	0
16940	0
16964	0
16990	0
17062	0
17087	0
17125	0
17188	0
17314	0
17350	0
17591	0
17596	0
17869	0
17950	0
17964	0
17980	0
17982	0
18001	1
18032	0
18183	0
18340	0
18376	0
18462	1
18514	0
18638	0
18765	0
18776	0
18816	0
18841	0
18975	1
19116	0
19305	0
19356	0
19432	1
19457	0
19465	0
19491	0
19771	0
19787	0
19809	0
19866	0
19938	0
19944	0
19984	0
20042	0
20159	0
20253	0
20256	0
20282	0
20370	0
20401	0
20509	0
20641	1
20663	0
20902	0
20959	0
21002	0
21085	0
21190	0
21212	0
21214	0
21218	0
21493	0
21522	0
21529	0
21598	0
21733	0
21751	0
21904	0
21968	0
21993	0
22176	1
22217	0
22276	0
22303	0
22448	0
22457	0
22469	0
22653	0
22731	0
22790	1
22825	0
22898	0
23028	0
23061	1
23266	0
23710	0
23823	0
23836	0
23910	0
23920	0
24137	0
24261	0
24421	0
24422	0
24507	0
24528	0
24549	0
24632	0
24660	0
24687	0
24707	0
24882	0
24896	0
24959	0
25096	0
25114	0
25254	0
25392	0
25517	0
25540	1
25591	0
25621	0
25673	0
25680	0
25739	0
25752	0
25792	0
26064	0
26071	0
26143	1
26172	0
26192	1
26220	0
26281	0
26333	0
26527	0
26677	0
26720	0
26724	0
26748	1
27028	0
27060	0
27176	0
27202	0
27233	0
27383	0
27583	0
27757	0
27888	0
27921	0
28103	0
28295	0
28432	1
28448	0
28549	0
28609	0
28654	1
28673	0
29113	0
29159	0
29161	0
29341	0
29435	0
29465	0
29550	0
29613	0
29763	0
29830	0
29907	0
29991	0
30000	0
