name	value
64	0
81	0
121	0
160	0
168	0
330	0
558	0
599	0
605	0
775	0
821	0
890	0
1073	0
1401	0
1478	0
1505	0
1711	0
1715	0
1866	1
2113	0
2186	0
2280	1
2400	1
2488	0
2560	0
3091	0
3155	0
3190	0
3334	1
3513	0
3524	0
3815	0
4098	0
4207	0
4268	0
4271	0
4294	0
4559	0
4589	0
4629	0
4964	0
4998	0
5031	0
5060	0
5204	0
5397	0
5463	0
5615	0
5731	0
5823	0
6133	0
6258	0
6511	0
6615	0
6815	0
6978	0
7178	0
7255	0
7310	0
7368	0
7521	0
7881	0
7956	0
7995	1
8034	1
8175	0
8251	0
8302	0
8317	0
8448	0
8671	0
8811	0
8816	0
8934	0
9020	0
9205	0
9241	1
9427	0
9516	0
9536	0
9557	0
9579	1
9663	0
9988	0
10019	0
10102	0
10125	0
10212	0
10309	0
10315	0
10577	0
10690	0
10702	0
10748	0
10976	0
11008	0
11315	0
11394	0
11469	0
11575	0
11970	0
11991	0
12018	0
12421	0
12432	0
12454	0
12481	1
12621	0
12859	0
12874	1
12929	0
12953	0
13010	0
13106	0
13164	0
13202	0
13323	0
13333	0
13342	0
13360	0
13427	0
13640	0
13837	0
13904	0
13958	0
14062	0
14235	0
14256	1
14258	0
14290	0
14468	1
14555	0
14843	0
15150	0
15490	0
15862	0
15985	0
16019	0
16061	0
16544	0
16836	1
16883	0
17019	0
17054	0
17066	0
17105	0
17384	1
17471	0
17560	0
17627	0
17688	0
17725	0
17924	0
17936	0
18013	0
18025	0
18273	0
18326	0
18534	0
18538	0
18747	0
18939	0
18997	0
19157	0
19281	0
19546	0
19552	0
19628	0
19850	0
19971	0
19994	0
20143	0
20260	0
20333	0
20334	0
20512	0
20629	0
20638	0
20670	0
20793	0
21031	0
21036	0
21040	0
21063	0
21392	1
21575	0
21611	0
21692	1
21730	0
22253	0
22274	0
22283	0
22302	0
22399	0
22422	0
22466	0
22480	0
22758	0
22812	0
22820	0
22878	1
22956	0
22962	0
23006	0
23145	0
23200	0
23378	0
23822	0
23938	0
24005	0
24023	0
24168	0
24170	0
24180	0
24213	0
24312	0
24313	0
24441	0
25077	0
25159	0
25231	0
25344	0
25457	0
25474	0
25515	0
25552	0
25592	0
25712	0
26233	0
26370	0
26484	0
26557	0
26766	0
26816	0
26900	0
27155	0
27389	0
27410	0
27519	0
27586	0
27739	0
28251	0
28308	0
28321	0
28621	0
28738	0
28754	0
28852	0
28918	0
29066	0
29619	1
29706	0
29721	1
29732	0
29776	0
29822	0
