name	value
14	0
41	0
66	0
126	0
211	1
259	0
588	0
628	0
711	0
733	1
1147	0
1148	0
1200	0
1227	0
1285	0
1379	0
1665	0
1739	0
1815	0
1836	0
1845	0
1980	0
2162	0
2335	0
2545	0
2580	0
2704	0
2797	0
3165	0
3184	0
3502	0
3535	0
3686	0
3888	0
3889	0
4273	0
4406	0
4553	0
4865	0
5077	1
5083	0
5107	0
5141	0
5161	0
5191	0
5396	0
5446	0
5556	0
5628	0
5713	0
5725	0
5858	0
5861	0
5941	0
5961	0
5973	0
6144	0
6156	0
6260	0
6281	0
6523	0
6544	0
6696	0
6735	0
6764	1
8294	1
8445	0
8693	0
8700	0
8705	1
8763	0
8781	0
8822	0
8886	0
8912	0
8973	0
9155	1
9167	0
9249	0
9270	0
9593	0
9608	0
9810	0
9871	0
9896	0
9983	0
10167	1
10305	0
10412	0
10467	0
10471	0
10576	0
10580	0
10612	0
10749	0
10862	0
10874	0
11009	0
11029	0
11035	0
11063	0
11123	0
11862	0
11875	0
12216	0
12237	0
12302	0
12315	0
12412	0
12482	1
12531	0
12637	0
13043	0
13056	0
13386	0
13609	0
13628	1
13646	0
13947	0
13963	0
14012	0
14180	0
14220	0
14650	0
14805	1
14816	0
15120	1
15124	0
15142	0
15200	1
15234	0
15250	0
15252	0
15474	0
15626	0
15630	0
15694	0
15869	0
15965	0
16009	0
16117	0
16307	1
16412	0
16470	0
16500	0
16676	0
16720	0
17050	0
17068	0
17131	0
17218	0
17307	0
17486	0
17587	0
17802	0
17845	0
18084	0
18125	0
18338	0
18424	0
18498	0
18595	0
18835	0
18948	0
18955	0
19209	0
19232	0
19280	0
19383	0
19537	0
19607	0
19728	0
19890	0
20020	0
20111	0
20409	0
20568	0
20600	0
20619	0
20623	0
20660	0
20837	0
20937	0
21039	0
21047	0
21135	0
21239	1
21395	0
21445	0
21450	0
21626	0
21679	1
21689	0
21807	0
21931	0
21989	0
22153	0
22518	0
22745	0
22846	0
23033	0
23121	0
23229	0
23258	0
23387	0
23444	0
23609	0
24012	0
24113	0
24130	0
24284	0
24355	0
24560	0
24696	0
24808	1
24913	0
24925	0
24984	0
25116	0
25161	0
25194	0
25356	0
25510	0
25629	0
26045	0
26375	0
26428	0
26505	0
26876	0
27077	1
27292	0
27524	1
27590	0
27669	0
27700	0
27804	0
28004	0
28005	0
28134	0
28212	0
28239	0
28438	0
28508	0
28931	0
29060	1
29146	0
29164	0
29175	0
29192	0
29216	0
29340	1
29560	0
29646	0
29735	0
29924	0
29959	0
29964	0
29966	0
