name	value
11	0
26	0
27	0
182	1
291	0
293	1
485	1
538	0
831	0
1040	0
1043	0
1126	0
1229	0
1328	0
1448	0
1496	0
1508	0
1601	0
1661	0
1690	0
1731	0
1742	0
1762	0
1828	0
1959	0
2060	0
2520	0
2565	0
2781	0
2825	1
3016	0
3356	0
3384	0
3482	0
3846	0
3929	0
4103	0
4105	0
4150	0
4214	0
4507	0
4535	0
4541	0
4652	1
4692	0
4708	0
4743	0
5011	0
5067	0
5076	0
5260	0
5281	0
5319	0
5338	0
5355	0
5483	0
5756	0
5804	0
5810	0
5863	0
5995	0
6234	0
6239	0
6267	0
6359	0
6554	0
6650	0
6677	0
6899	0
6923	0
7076	0
7104	0
7259	0
7390	0
7417	0
7584	0
7638	0
7744	0
7945	0
8072	0
8082	0
8102	0
8215	0
8299	0
8485	0
8500	0
8514	0
8641	0
8733	0
8807	0
8925	0
8965	0
9047	0
9183	0
9311	0
9426	0
9447	0
9505	0
9519	0
9540	0
9691	0
9728	0
9763	0
9774	0
9866	0
10017	0
10072	0
10080	0
10115	0
10171	0
10195	0
10242	0
10310	0
10354	0
10393	0
10620	0
10689	0
10755	0
10817	0
10830	0
10866	1
10956	1
11066	0
11276	0
11367	0
11427	0
11817	0
12061	0
12182	0
12250	0
12430	0
12534	0
12582	0
12689	0
12833	0
12950	0
13229	0
13318	0
13390	0
13458	0
13558	0
13707	0
13799	0
13962	1
14047	0
14052	0
14089	0
14102	0
14191	0
14279	0
14511	1
14714	0
15102	0
15295	0
15431	0
15466	0
15600	1
15721	0
15797	0
16089	0
16125	0
16189	0
16275	0
16382	0
16397	0
16455	0
16491	0
16613	0
16656	0
16721	0
17013	0
17088	0
17113	0
17121	0
17200	0
17265	0
17326	0
17494	0
17505	0
17617	0
17625	0
17746	0
17769	0
18107	1
18153	1
18219	0
18749	0
18763	0
18772	0
18843	0
19103	0
19460	0
19466	0
19469	0
19471	0
19644	1
19872	0
19989	0
20044	0
20076	0
20196	0
20331	0
20352	0
20415	1
20476	0
20681	0
20730	0
20745	0
21052	0
21191	0
21238	0
21274	0
21412	0
21434	0
21490	0
21496	1
21509	0
21596	0
21629	0
21643	0
21677	0
21808	1
21817	0
22165	0
22211	0
22261	0
22581	0
22914	0
22998	0
23118	0
23146	0
23153	0
23304	0
23408	0
23513	0
23516	0
23654	1
23663	0
23752	0
23870	0
24027	0
24080	0
24184	0
24550	1
24805	0
24833	0
24938	0
24968	0
25251	0
25262	0
25524	1
25856	0
25888	0
25914	0
25931	1
25957	0
26002	0
26029	0
26109	0
26147	0
26637	0
26715	0
26778	0
26950	0
27048	0
27105	0
27148	1
27407	0
27550	1
27551	0
27555	0
27710	0
27855	1
27962	0
28077	0
28175	0
28336	0
28401	0
28413	0
28423	0
28588	0
28752	0
28782	0
28818	0
28843	0
28877	0
28895	1
28951	0
28979	0
29121	0
29277	0
29351	0
29495	0
29533	0
29615	0
29733	0
29806	1
29926	0
