name	value
270	1
295	1
877	0
882	0
1163	0
1389	0
1490	1
1833	0
1921	0
1952	0
2086	0
2094	0
2232	0
2254	0
2293	0
2619	0
2902	1
3195	0
3382	0
3432	0
3536	0
3538	0
3547	1
3781	0
3806	0
4108	0
4135	0
4202	1
4220	0
4345	0
4375	1
4456	0
4682	0
4684	0
4814	0
4815	0
4825	0
5194	0
5332	0
5371	0
5491	0
5506	0
5620	0
5716	0
5789	0
5871	0
6285	0
6338	0
6383	0
6754	0
6847	0
6903	0
7037	0
7080	0
7153	0
7184	0
7331	0
7419	0
7439	0
7440	0
7486	0
7623	0
7764	0
8551	0
8766	0
8775	1
8777	0
8802	0
8844	1
8929	0
9158	0
9353	0
9462	0
9552	0
9564	0
9587	0
9758	0
9760	0
9846	0
9972	0
9984	0
10074	0
10184	0
10190	0
10216	0
10319	0
10547	0
10878	0
10947	1
10965	0
11043	0
11196	0
11249	1
11275	0
11618	0
11711	0
11785	0
12047	0
12086	0
12141	0
12201	0
12248	0
12317	0
12528	0
12678	0
12808	0
12836	0
12921	0
13088	0
13124	0
13221	0
13244	0
13463	0
13541	0
13603	0
13897	0
14063	1
14065	0
14072	0
14517	0
14520	0
14551	0
14643	0
14669	0
14695	0
14790	0
15612	0
15635	0
15948	1
16255	1
16347	0
16483	0
16567	1
16671	0
16847	0
17081	1
17092	0
17136	0
17316	0
17416	1
17607	0
17764	0
17899	0
17914	0
18282	0
18390	0
18438	0
18606	0
18628	0
18630	0
18653	0
18723	0
18813	0
18911	0
18921	0
18965	0
19150	0
19504	1
19727	0
19773	0
19881	0
19915	0
20178	0
20271	1
20506	0
20880	0
20963	0
21231	1
21267	0
21371	0
21427	0
21444	0
21550	1
22117	0
22142	0
22495	1
22520	0
22558	0
22929	0
23011	0
23079	0
23203	0
23331	0
23343	0
23556	1
23582	0
23731	0
23850	0
23896	0
24157	0
24390	0
24509	0
24612	0
24832	0
24920	1
25014	0
25107	0
25207	0
25299	0
25401	0
25468	0
25576	0
25857	0
26027	0
26112	0
26372	0
26654	0
26771	0
26788	0
26854	0
27426	0
27448	0
27638	0
27750	0
27791	0
27958	0
28283	0
28327	0
28484	0
28614	0
28765	0
28842	0
28923	0
29029	0
29590	0
29681	0
29689	0
29848	0
