name	value
221	0
341	0
364	0
399	0
486	0
581	0
648	0
675	0
784	0
897	1
1146	0
1192	0
1404	0
1477	0
1503	0
1524	1
1532	0
1639	0
1649	0
1674	0
1714	0
1801	0
1844	0
1935	0
2013	0
2235	0
2236	0
2289	0
2669	0
2810	0
2922	0
2966	1
3233	0
3253	0
3460	0
3492	0
3537	0
3586	0
3678	1
3711	0
3742	1
3774	0
3904	1
4029	0
4119	0
4391	0
4401	0
4498	0
4528	0
4540	0
4768	1
4809	0
4904	0
4981	0
5003	0
5082	0
5108	0
5110	0
5137	0
5229	0
5344	0
5411	1
5450	0
5485	0
5503	0
5830	0
5982	0
6015	0
6124	0
6166	0
6233	0
6240	0
6276	0
6760	1
6763	0
6829	0
7223	1
7307	0
7510	0
7569	0
7575	0
8098	0
8204	0
8218	0
8387	0
8413	0
8472	0
8881	0
8895	0
8906	0
9149	0
9152	0
9276	0
9303	0
9319	0
9391	0
9476	0
9490	0
9547	0
9548	0
9665	0
9685	0
9762	0
9777	0
9783	0
9874	0
9876	0
10002	0
10015	0
10081	0
10121	0
10239	1
10274	0
10509	0
10535	0
10581	0
10618	0
10684	0
10714	0
10859	0
10861	0
10865	0
10886	0
10923	0
11092	0
11247	0
11258	0
11262	0
11301	0
11307	0
11377	0
11549	0
11588	0
11654	0
11659	0
11696	1
11989	0
11998	0
12027	0
12129	0
12171	0
12395	0
12424	0
12569	0
12614	0
12660	0
12716	0
12842	0
12843	0
12877	0
12920	0
13005	0
13026	0
13083	0
13116	0
13151	1
13421	0
13505	0
13654	0
13722	0
13829	0
13923	0
13937	0
14095	0
14377	0
14417	0
14536	0
14674	0
14698	1
14780	0
14808	0
14833	0
14906	0
14987	0
15128	0
15159	0
15162	0
15363	0
15661	1
15765	0
15830	0
16034	0
16083	0
16139	0
16350	1
16396	0
16417	0
16562	0
16642	0
16660	0
16824	0
16849	0
16962	0
17028	0
17124	0
17222	0
17289	0
17371	0
17554	0
17556	0
17633	0
17808	1
17830	0
17898	0
18119	0
18123	0
18271	0
18283	0
18360	0
18566	0
18626	0
18701	0
18794	0
18810	0
19130	0
19244	0
19626	0
19697	0
19699	0
19747	0
19750	0
19770	0
19776	0
20045	0
20105	1
20369	0
20396	0
20406	0
20438	0
20682	0
20809	0
20916	1
20922	0
20969	0
21070	0
21072	0
21098	0
21145	1
21155	1
21210	0
21347	0
21423	0
21460	0
21814	0
21889	0
22248	0
22287	0
22393	0
22418	0
22508	0
22589	0
22748	0
22870	0
22975	0
22976	0
23090	0
23104	0
23226	0
23243	0
23244	0
23547	0
23574	0
23641	0
23668	0
23707	0
23950	0
23961	0
24141	0
24206	0
24558	0
24563	0
24606	0
24657	0
24863	0
24943	0
24951	0
24976	0
25178	0
25444	0
25447	0
25458	0
25459	0
25536	1
25630	0
25687	0
25689	0
25949	0
26009	0
26110	0
26122	0
26159	0
26244	0
26283	0
26350	0
26417	0
26433	0
26503	0
26572	0
26633	0
26664	0
26730	0
26806	0
26936	0
26958	0
27127	0
27738	0
27786	0
27871	0
27950	0
27980	0
28007	0
28254	0
28485	0
28600	1
28677	0
28708	0
28735	0
28859	0
28948	0
29021	1
29033	0
29079	0
29144	1
29237	0
29242	0
29289	0
29324	1
29344	0
29470	0
29541	0
29624	0
29737	0
29883	0
