name	value
233	0
352	0
501	0
930	0
1281	0
1424	0
1662	0
1687	0
1741	0
2390	0
3202	0
3801	0
3977	0
3992	0
4125	0
4179	0
4362	1
4396	0
4781	0
4839	0
5231	0
5314	0
5365	1
5374	0
5382	0
5521	1
5649	0
5793	0
6003	0
6556	1
6740	0
6770	1
6917	0
7320	0
7660	0
7728	0
8125	0
8600	0
8631	0
8735	0
8850	0
8953	0
8976	0
9748	0
9908	0
10054	0
10247	0
10682	1
11007	0
11065	0
11177	0
11419	0
11543	0
11604	0
11672	0
11794	0
11927	0
12373	0
12379	0
12428	0
12627	0
12786	0
13089	0
13131	0
13369	0
13576	0
13711	0
13892	0
13934	0
13976	0
14270	0
14282	0
14406	0
14415	1
15382	0
15383	0
15954	0
16093	0
16156	0
16817	0
16830	0
17248	0
17537	0
17811	0
17839	0
18302	0
18378	0
18491	0
18665	0
18782	0
18986	0
19139	0
19344	0
19436	0
19691	0
20016	0
20191	1
20418	0
20535	0
21113	0
21385	0
21553	0
21722	0
21753	0
21983	0
22152	0
22586	0
22687	0
22787	0
22807	0
22893	0
23193	0
23419	0
23464	0
23534	0
24042	0
24061	0
24121	0
24698	0
24850	0
24893	0
25084	0
25224	0
25306	0
25541	0
25791	0
25812	0
25886	0
26878	0
27022	0
27068	0
27615	0
27828	0
27977	0
28073	0
28080	0
28934	1
29104	0
29233	0
29462	1
29498	1
29573	0
29600	0
29610	0
