name	value
135	0
203	0
276	0
407	0
434	0
547	0
557	0
600	0
671	0
916	0
938	0
956	0
1008	0
1158	0
1226	0
1454	0
1521	0
1646	0
2054	0
2149	0
2192	0
2276	1
2283	0
2350	0
2794	0
2924	1
2977	0
2991	0
3012	0
3115	0
3133	0
3177	0
3206	0
3240	0
3259	0
3295	0
3342	0
3455	0
3493	0
3653	0
3743	0
3778	0
3780	0
3822	1
3891	0
3920	1
4038	0
4127	0
4336	0
4340	0
4376	1
4434	0
4492	0
4585	0
4679	0
4894	0
4934	1
5015	0
5180	0
5257	1
5456	0
5465	0
5613	0
5625	0
5692	0
5801	0
6056	0
6058	0
6127	0
6288	0
6324	0
6493	0
6520	0
6581	0
6747	0
6877	1
6992	0
6993	0
7289	0
7423	0
7585	1
7589	0
7633	0
7688	0
8049	0
8073	0
8149	0
8592	0
8622	0
8685	0
8920	0
8942	0
8986	1
9109	0
9143	0
9215	0
9273	0
9545	0
9582	0
9666	0
9715	0
9913	0
10234	0
10312	0
10332	0
10357	0
10479	0
10591	0
10938	0
11140	0
11341	0
11369	0
11500	0
11563	0
11651	0
11698	0
11907	0
12043	1
12202	1
12306	0
12522	0
12562	1
12578	0
12649	0
12965	0
13142	0
13196	0
13200	0
13373	0
13470	0
13535	0
13606	0
13666	0
13718	0
13768	0
13895	0
14123	0
14200	0
14227	0
14456	0
14844	0
14946	1
15044	0
15457	0
15557	0
15560	0
15596	0
15709	0
15837	0
16239	1
16242	1
16394	0
16432	0
16461	0
16463	0
16537	0
16577	0
16728	0
17190	0
17295	0
17397	0
17427	0
17432	0
17490	0
17572	0
17673	0
17699	0
17790	0
17797	0
18082	0
18167	0
18511	0
18743	0
18913	0
19069	0
19214	0
19390	1
19400	0
19439	0
19443	0
19620	0
19642	0
19673	0
19904	0
19993	0
20013	0
20025	0
20332	0
20536	0
20842	0
21092	1
21115	1
21189	0
21205	0
21293	0
21437	0
21452	0
21622	0
21782	0
21853	0
21999	0
22111	0
22135	0
22157	1
22188	1
22190	0
22724	0
22822	0
23047	0
23120	0
23141	0
23162	0
23168	0
23312	0
23819	0
24060	1
24088	0
24093	0
24198	0
24200	0
24295	0
24576	0
24917	0
25173	1
25275	1
25472	0
25609	0
25650	0
25924	0
26429	1
26478	0
26517	0
26714	0
26977	0
27178	0
27293	0
27312	0
27371	0
27404	0
27506	0
27527	0
27553	0
27736	0
28066	0
28162	1
28274	0
28409	0
28488	0
28759	0
28839	0
29038	0
29117	0
29368	0
29696	1
29786	0
29850	0
29998	0
