name	value
2	0
97	0
112	0
263	0
343	0
698	0
721	0
838	1
901	0
1025	0
1030	0
1095	1
1144	1
1362	0
1375	1
1510	0
1526	0
1713	0
1795	0
1865	0
1887	0
2107	0
2434	0
2510	0
2614	1
2709	0
2883	0
2989	1
3010	0
3025	0
3279	0
3395	0
3495	0
3511	0
3550	0
3590	0
3598	1
3804	0
3813	1
3829	1
3863	0
3936	0
3940	0
3979	0
4073	0
4274	1
4319	0
4353	1
4738	0
4824	0
4887	0
5045	1
5091	0
5188	0
5327	0
5402	0
5408	0
5535	0
5665	0
5708	0
6100	0
6105	0
6163	0
6253	0
6313	0
6378	0
6517	0
6689	0
6718	0
6728	0
6758	0
7144	0
7168	0
7235	0
7291	0
7298	0
7449	0
7454	0
7470	0
7487	0
7499	0
7604	0
7647	0
7727	1
7760	0
7897	0
7963	0
7970	0
7985	0
7993	0
8035	0
8095	1
8234	0
8269	0
8455	0
8461	0
8511	0
8521	0
8543	0
8812	0
8840	1
8846	0
9037	0
9081	0
9201	0
9245	0
9372	0
9383	1
9461	0
9473	0
9560	0
10008	0
10078	0
10139	0
10208	0
10341	0
10363	0
10401	0
10421	0
10673	0
10715	0
10728	0
10785	0
10809	0
10943	1
10950	0
11288	0
11329	0
11525	0
11531	1
11571	0
11639	0
11645	0
11770	0
11854	0
11856	0
12007	0
12122	0
12207	0
12325	0
12342	0
12355	0
12431	0
12455	1
12479	1
12583	1
12600	0
12778	0
12865	0
12872	0
13127	0
13137	0
13173	0
13245	0
13380	0
13387	0
13493	0
13510	0
13566	0
13641	0
13675	0
13762	0
13787	1
13821	0
13843	0
13906	0
13924	0
13992	0
14494	1
14595	0
14742	0
14845	0
14871	0
14882	0
14885	0
14985	1
15008	0
15148	0
15170	0
15424	0
15498	0
15701	0
15783	0
15935	0
16058	0
16106	0
16270	0
16377	0
16395	1
16433	0
16552	1
16561	0
16584	0
16688	0
16774	0
16851	0
17083	0
17162	0
17278	0
17641	0
17891	0
17934	0
17969	0
18051	0
18154	0
18393	0
18475	0
18484	0
18493	0
18507	0
18525	1
18549	0
18552	0
18640	0
18938	0
19102	1
19128	0
19160	0
19206	0
19215	0
19250	0
19311	0
19316	0
19346	0
19372	1
19482	0
19584	0
19611	0
19617	0
19703	0
19708	0
19818	0
19956	0
20137	0
20188	0
20249	0
20302	0
20434	1
20578	0
20624	0
20720	0
20740	0
20778	0
21126	0
21286	0
21315	1
21527	0
21812	0
21831	0
21972	0
21975	1
22151	0
22166	0
22205	0
22411	0
22428	0
22565	0
22626	0
22633	0
22655	0
22738	0
22778	0
23046	0
23064	0
23159	0
23174	0
23222	0
23278	1
23355	0
23399	0
23488	0
23608	0
23826	0
24107	0
24358	0
24542	0
24616	0
24625	0
24683	0
24699	1
24819	1
24887	0
24919	0
25118	0
25298	0
25303	0
25460	1
25480	0
25493	1
25511	0
25879	0
26068	0
26242	0
26270	0
26290	0
26335	0
26479	0
26514	0
26525	0
26675	0
26805	0
26841	0
27005	0
27046	0
27156	0
27249	0
27279	1
27330	0
27423	0
27445	0
27547	0
27592	0
27628	0
27681	1
27688	0
27787	0
28037	0
28084	0
28165	1
28173	1
28187	0
28249	0
28380	0
28461	0
28555	0
28612	0
28676	0
28715	0
28809	0
28836	0
28854	0
28920	1
28998	0
28999	0
29059	0
29163	0
29171	0
29284	0
29378	0
29628	0
29637	0
29651	0
29703	0
29766	1
29800	0
29950	0
29965	0
