name	value
397	0
697	1
762	0
923	0
979	0
1301	0
1929	0
2243	0
2586	0
2670	0
2819	0
3095	1
3144	0
3225	0
3285	0
3326	0
3591	0
3922	0
3971	0
4116	0
4208	0
4729	0
5075	0
5143	0
5159	0
5171	0
5395	0
5833	1
5839	1
5872	1
6009	0
6107	0
6211	0
6568	0
6598	0
6831	0
6882	0
7020	0
7374	0
7451	1
7611	0
7630	0
7805	1
8045	0
8112	0
8262	0
8298	1
8994	0
9016	0
9430	0
9497	0
9546	0
9853	0
10039	0
10164	1
10656	0
10899	1
10997	0
11214	0
11703	0
11723	0
11730	0
11849	0
11982	0
12239	0
12318	0
12508	0
12760	0
12895	0
12917	0
13183	0
13297	0
13363	0
13539	0
13549	0
13879	1
14002	0
14114	1
14138	0
14509	0
14761	0
14767	0
15019	1
15432	0
15463	0
15503	0
15524	0
15680	0
15687	0
15794	0
15827	0
15996	0
16011	0
16214	0
16459	0
16626	0
16755	0
16828	0
16865	0
17156	0
17501	0
17766	0
17928	0
18130	0
18176	0
18304	0
18305	1
18318	0
18441	0
18510	0
18555	1
18656	0
19124	0
19323	0
19377	0
19682	1
19687	0
19807	0
19861	0
20393	0
20739	1
20771	0
20885	0
20967	0
20968	0
21071	0
21074	0
21194	0
21607	1
22062	0
22156	1
22159	0
22215	0
22361	0
22598	0
22831	0
22885	0
23263	0
23318	0
23443	0
23561	0
23794	0
23807	0
23821	0
24318	0
24460	1
24993	0
25111	0
25370	0
25635	0
25639	0
25684	0
25772	0
25831	0
26093	0
26099	0
26323	1
26354	0
26419	0
26482	0
26619	0
26657	0
26695	0
26786	0
26883	0
26961	0
26998	0
27025	0
27245	0
27449	0
27608	1
28082	0
28376	0
28478	0
28487	0
28993	0
29035	0
29265	0
29267	0
29418	1
29485	1
29636	0
29673	0
29916	0
29969	0
