name	value
85	0
199	1
239	0
451	0
524	0
566	0
577	0
681	0
688	0
756	0
788	0
837	0
844	0
863	0
903	0
980	0
1036	0
1237	0
1244	0
1417	1
1650	1
1693	0
1707	0
1779	1
1796	0
1934	0
2082	1
2122	0
2143	0
2167	0
2277	0
2343	1
2416	0
2599	0
2641	0
2676	0
2872	0
2916	0
2995	0
3123	0
3135	0
3242	0
3450	0
3581	0
3668	0
3707	0
3831	0
4027	0
4055	1
4065	0
4191	0
4197	0
4221	0
4293	0
4300	0
4329	1
4346	0
4459	0
4512	0
4565	0
4626	0
4649	0
4668	0
4676	0
4974	0
4990	0
5087	0
5125	0
5238	0
5252	0
5497	0
5565	0
5572	0
5595	0
5698	0
5742	0
5766	0
5882	0
5958	0
6047	0
6078	0
6095	0
6106	0
6194	0
6198	0
6280	0
6366	0
6372	0
6379	0
6392	0
6439	1
6478	0
6512	0
6558	0
6582	0
6742	0
6848	0
7039	0
7137	0
7224	0
7279	0
7280	0
7404	0
7537	0
7559	0
7565	0
7725	0
7847	0
7885	0
7927	0
7943	0
7980	1
8002	0
8033	0
8057	0
8119	0
8255	0
8304	0
8309	0
8350	1
8369	0
8394	0
8405	0
8406	0
8832	0
8904	0
8982	0
9049	0
9141	0
9193	0
9221	0
9343	0
9350	0
9366	0
9438	0
9794	0
10026	0
10094	0
10229	1
10373	0
10443	0
10505	0
10548	0
10594	0
10658	0
10663	0
10782	0
10810	0
10913	0
10966	0
11030	0
11095	0
11206	0
11261	0
11328	0
11579	0
11756	0
11921	0
11922	0
11937	0
12144	0
12187	0
12189	0
12256	0
12292	0
12322	0
12577	0
12579	0
12640	0
12674	0
12700	0
12737	0
12755	0
12906	0
13050	0
13170	1
13223	0
13275	0
13320	0
13326	0
13414	0
13451	1
13453	0
13496	0
13591	0
13673	0
13751	0
13788	0
13810	0
13867	1
13914	0
13944	1
13973	0
14031	0
14081	0
14460	0
14503	0
14528	0
14532	0
14534	0
14556	0
14563	0
14632	0
14713	0
14826	0
14863	0
15003	0
15072	0
15093	0
15229	0
15242	1
15468	1
15492	0
15495	0
15506	0
15562	0
15571	0
15625	0
15718	0
15739	1
15828	0
15876	0
15878	1
16015	1
16111	0
16259	0
16322	0
16604	0
16666	0
16773	0
16777	1
16853	0
16954	0
17101	0
17176	0
17282	0
17372	0
17393	0
17635	0
17644	0
17648	0
18069	0
18121	0
18161	0
18292	0
18698	0
18711	1
18904	0
18941	0
18960	0
18991	0
19059	0
19382	0
19444	0
19554	0
19569	0
19806	0
19865	0
19886	0
19939	0
19998	0
20074	0
20108	0
20124	0
20161	0
20210	0
20246	0
20277	0
20597	0
20603	0
20699	0
20743	0
20859	0
21001	0
21203	1
21361	0
21519	0
21538	0
21586	0
21738	0
21759	0
21946	1
21976	0
22141	1
22162	0
22272	0
22293	0
22378	0
22500	0
22619	0
22718	0
22726	0
22743	0
22877	0
22890	0
22902	0
22916	0
23020	0
23105	0
23160	0
23270	0
23290	0
23348	0
23363	1
23412	0
23498	0
23518	0
23522	0
23650	0
23669	0
23957	1
24045	0
24105	0
24134	1
24309	0
24366	1
24367	0
24432	0
24512	0
24584	0
24778	0
24840	0
24888	0
24948	0
24966	0
24980	1
24985	0
25097	0
25163	0
25182	0
25227	0
25271	0
25350	0
25365	0
25396	1
25535	0
25575	0
25612	0
25637	0
25648	0
25682	0
25705	0
25707	0
25747	0
25868	0
25897	0
25952	0
25981	0
26096	0
26274	0
26422	0
26587	1
26607	0
26640	0
26686	0
26737	0
26792	0
26832	0
26838	1
26850	0
26870	0
26892	0
26947	0
27073	1
27117	0
27228	0
27625	0
27684	0
27718	0
27889	0
27954	0
28036	0
28161	0
28194	0
28377	0
28480	0
28492	0
28775	0
28964	0
28975	0
29040	0
29090	0
29181	0
29217	0
29432	0
29434	0
29482	0
29509	1
29563	0
29668	0
29807	0
