name	value
53	0
265	0
379	0
406	0
730	0
1217	0
1319	0
1331	0
1357	0
1440	0
1576	0
1616	0
1678	0
1683	0
1995	0
2017	0
2257	0
2384	0
2457	0
2518	0
2559	0
2630	0
2712	0
2829	0
2990	0
3057	1
3066	1
3159	0
3262	0
3366	0
3383	0
3398	0
3467	0
3554	1
3610	0
3689	0
4002	0
4148	0
4298	1
4309	0
4322	0
4407	1
4525	1
4775	0
5149	0
5202	0
5287	0
5310	0
5596	0
5694	0
5762	1
5864	0
5887	0
6097	0
6445	0
6613	0
6679	0
6818	1
6966	0
7227	0
7335	0
7592	0
7878	0
7890	0
7907	0
8058	0
8079	0
8106	0
8161	0
8252	0
8260	0
8266	0
8397	0
8498	0
8615	0
8786	0
8792	0
8841	0
9004	0
9165	0
9282	1
9379	0
9583	0
9857	0
9887	0
9918	0
9922	0
10210	0
10328	0
10460	0
10583	0
10789	0
10807	0
11044	0
11188	0
11381	0
11437	0
11528	0
11667	0
11900	0
12081	0
12114	0
12185	0
12222	1
12346	0
12478	1
12666	0
12693	1
12987	0
13046	0
13117	0
13398	1
13425	0
13452	0
13460	0
13844	0
14260	0
14588	0
14652	1
14687	0
14744	0
15402	0
15657	0
15982	0
16157	0
16541	0
16647	0
16780	0
16942	0
17025	0
17112	0
17127	0
17187	0
17208	0
17491	0
17564	0
17613	0
17647	0
17776	0
17895	1
18035	0
18267	0
18661	0
18773	0
19041	0
19064	0
19067	0
19110	1
19292	0
19417	0
19433	0
19533	0
19780	0
19860	1
19910	0
20358	0
20447	0
20686	0
20769	0
20818	0
20820	0
20857	0
21015	0
21050	0
21185	0
21515	0
21556	0
21860	0
21903	0
21959	0
21988	0
22284	0
22559	0
22569	0
22728	0
22833	0
22988	0
23207	0
23237	0
23390	0
23494	0
23613	1
23690	0
23740	0
24002	0
24628	0
24728	1
24803	0
24829	0
24979	0
24987	0
25174	0
25322	0
25520	0
25571	0
25996	0
26033	0
26357	0
26384	0
26493	0
26589	0
26598	0
26611	0
26682	0
26843	1
26942	0
27061	1
27090	0
27338	0
27584	0
27792	0
27814	0
27927	1
28141	0
28306	0
28693	0
28893	0
29009	0
29045	0
29061	0
29190	0
29311	0
29350	1
29581	0
29678	1
29760	0
