name	value
31	0
38	0
144	1
365	0
425	0
430	0
590	0
643	0
656	0
701	0
1021	0
1038	0
1103	1
1385	0
1394	0
1426	0
1619	0
1697	0
2020	1
2210	0
2647	0
2914	0
3438	0
3453	1
3620	0
3842	0
4019	0
4057	0
4230	0
4254	0
4361	0
4412	0
4916	0
4960	0
5258	0
5268	1
5335	0
5488	0
5608	0
5622	0
5662	0
5808	1
5881	1
5885	0
5904	0
5935	0
6113	0
6151	0
6238	0
6246	0
6255	0
6353	0
6358	0
6460	0
6492	0
6534	0
6767	0
6790	0
6809	0
7097	0
7171	0
7348	0
7501	0
7543	0
7755	1
7957	0
8113	0
8133	0
8137	1
8277	0
8358	0
8496	0
8527	0
8573	0
8618	0
8655	1
8675	0
8767	0
9139	0
9188	0
9390	0
9481	0
9504	0
9518	0
9558	0
9637	0
9702	1
9830	0
10033	0
10123	0
10130	1
10169	0
10261	0
10327	0
10872	0
10933	0
11005	0
11056	0
11207	0
11496	0
11517	0
11613	0
11646	0
11788	0
11833	0
12091	0
12390	0
12590	0
12645	0
12743	0
12829	0
12984	0
13069	0
13132	0
13253	0
13645	0
13677	0
13680	0
13683	0
13816	0
14086	0
14100	0
14101	0
14289	0
14344	0
14392	1
14596	0
14689	0
14868	0
14983	0
15050	0
15058	0
15517	0
15611	0
15633	0
15727	0
15740	0
15780	0
15831	0
15881	0
15971	0
16000	0
16017	0
16150	1
16221	0
16479	0
16691	0
16839	0
16844	0
16852	0
16873	0
16984	1
17024	0
17391	1
17786	0
17876	0
17955	0
17959	0
17965	0
18065	0
18246	0
18580	0
18676	0
18693	1
19021	0
19518	0
19625	0
19707	0
19796	1
19937	0
20011	0
20251	0
20318	0
20668	0
20674	0
20694	0
20987	0
21117	0
21397	0
21657	0
21905	0
21916	0
22018	1
22119	0
22121	0
22182	0
22269	0
22330	0
22419	0
22560	0
22647	0
22665	0
22788	1
22795	0
22800	0
22943	0
23109	0
23115	0
23224	0
23234	0
23428	0
23493	0
23630	0
23867	0
23879	0
24043	0
24256	1
24287	0
24353	0
24388	0
24494	1
24839	0
24927	0
24941	0
24949	0
25155	0
25463	0
25513	0
25558	0
25647	0
26148	0
26386	0
26436	0
26600	0
26676	0
26872	0
26923	0
27200	0
27349	1
27459	0
27514	0
27641	0
27667	0
27752	0
27835	1
28288	0
28368	0
28372	0
28642	0
28675	0
28734	0
28786	0
28884	0
28953	0
29098	0
29134	0
29176	0
29292	0
29373	1
29405	0
29467	0
29480	0
29802	1
29857	0
