Start	End	Weight
9	161	0.4881289766635746
9	257	0.847444542683661
44	363	0.9266676323022693
9	416	0.9904880672693253
9	651	0.9204939468763769
355	780	0.8990581275429577
9	886	0.8197203846648335
355	905	0.9889641508925706
780	992	0.7998136037494987
9	1116	0.8904931354336441
355	1116	0.5239558380562812
161	1183	0.8307043761014938
416	1231	0.6561922144610435
9	1234	0.6347043782006949
242	1234	0.6506265169009566
9	1303	0.9390535291749984
1231	1303	0.9614365343004465
161	1442	0.8198708163108677
351	1452	0.7030798327177763
1231	1776	0.9623898109421134
905	1811	0.9209924915339798
355	1861	0.8459365421440452
1116	1867	0.640555651159957
992	2002	0.9656793395988643
161	2067	0.7060035495087504
992	2088	0.9082465269602835
1231	2139	0.9324513592291623
242	2221	0.549211276229471
780	2228	0.7654345287010074
849	2240	0.7404648584779352
2002	2240	0.7749323784373701
9	2256	0.8760071136057377
416	2297	0.7677681911736727
257	2544	0.8135298709385097
9	2642	0.7834774851799011
161	2679	0.9320878305006772
9	2757	0.985361902974546
44	2787	0.7966083225328475
2679	2801	0.9426554359961301
2221	2817	0.8041883730329573
242	2818	0.9354355754330754
2679	2942	0.6117164753377438
1819	3021	0.5383534713182598
351	3036	0.9316647383384407
2002	3231	0.8429846244398504
242	3248	0.9549441733397543
886	3337	0.5641909716650844
1819	3500	0.32098926813341677
44	3558	0.9603723376058042
2757	3648	0.6876542090903968
2297	3719	0.9606156551744789
161	3848	0.6632491140626371
1867	3878	0.6313981891144067
2942	3880	0.30572545318864286
9	3973	0.768139764200896
3042	4114	0.8258597396779805
1234	4213	0.8286409080028534
3648	4269	0.8247457365505397
2002	4428	0.43564326758496463
3042	4444	0.9687394513748586
1582	4515	0.1624290633480996
992	4523	0.9721713580656797
351	4566	0.7200682011898607
2002	4619	0.7387321486603469
242	4641	0.6794004573021084
44	5105	0.94223019387573
2240	5105	0.7906191174406558
355	5499	0.9247038546018302
1234	5501	0.5344700191635638
3446	5544	0.6232027779333293
1738	5656	0.8608786328695714
1234	5761	0.499499254161492
9	5809	0.6356606029439718
2342	5824	0.8651485028676689
849	5848	0.9695187008474022
1861	6063	0.6492984835058451
5389	6063	0.710100528318435
2002	6413	0.8904022653587162
3248	6562	0.08863147418014705
1279	6580	0.48646397748962045
5499	6580	0.2802947408054024
9	6739	0.9961882457137108
5710	6739	0.8797138480003923
1738	6749	0.6970678826328367
44	6769	0.8099111530464143
1234	6769	0.8845649226568639
44	6785	0.936253767227754
1811	6785	0.9207055752631277
3021	6887	0.4636514594312757
2642	7093	0.42714397702366114
9	7118	0.8149612660054117
161	7207	0.7933346210047603
242	7522	0.7135711307637393
2337	7522	0.8903405463788658
9	7524	0.6580381367821246
6769	7524	0.5277007918339223
9	7655	0.8570780591107905
44	7721	0.7567188020329922
6580	7775	0.17950714309699833
5809	7850	0.14975404413416982
3880	7920	0.7596352403052151
6580	7920	0.7342795496806502
5710	8018	0.8516880616080016
5809	8122	0.4501294761430472
2474	8145	0.7088237456046045
1861	8163	0.47076719626784325
2067	8206	0.05267114983871579
6617	8211	0.6559361619874835
7249	8338	0.6337652520742267
1512	8347	0.8068459851201624
7522	8384	0.9173406679183245
2801	8449	0.5995509081985801
355	8476	0.5402575149200857
9	8520	0.8970359801314771
5711	8538	0.9557596715167165
3648	8577	0.4675159025937319
780	8668	0.8438317158725113
8347	8668	0.9329247302375734
6769	8878	0.773427757434547
6580	8902	0.5950235819909722
416	8945	0.7328026138711721
2139	9031	0.9390528663061559
1279	9091	0.8180803931318223
